raw_seq,line_no,channel,coin,local_ts,event_ts,bid_topn_px,bid_topn_ticks,bid_topn_qtys,bid_topn_n,ask_topn_px,ask_topn_ticks,ask_topn_qtys,ask_topn_n,session_id,connection_attempt,recovery_crossed
307,308,l2Book,BTC,1780044785508444258,1780044784982000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,3.60064|5.03335|2.85205|2.08122|2.21892,22|10|5|3|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.33727|0.00031|0.00311|0.00061|0.00038,4|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
309,310,l2Book,BTC,1780044785843569254,1780044785496000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,4.59058|5.03335|1.49332|3.10028|2.21893,25|10|4|4|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.33589|0.00695|0.00311|0.00061|0.00038,4|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
310,311,l2Book,BTC,1780044786392807452,1780044786028000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,4.59058|3.4029|4.48253|2.08122|1.87923,25|9|6|3|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.33589|0.00031|0.00311|0.00061|0.13115,4|2|4|3|4,hl-66959ecb09e941cab61b020ac1e06419,1,false
311,312,l2Book,BTC,1780044786912465326,1780044786585000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,4.59058|3.4029|4.48253|2.08122|1.87923,25|9|6|3|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.33589|0.00017|0.00311|0.00061|0.03407,4|1|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
312,313,l2Book,BTC,1780044787426101627,1780044787120000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,6.22102|5.68238|2.71157|3.43998|1.87923,26|11|6|4|9,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.33589|0.00709|0.00311|0.00061|0.00038,4|3|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
313,314,l2Book,BTC,1780044787956944679,1780044787656000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,7.57974|4.32366|2.71157|3.43998|0.86015,27|10|6|4|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.33589|0.00031|0.00311|0.00061|0.00038,4|2|4|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
315,316,l2Book,BTC,1780044788534977768,1780044788192000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,6.22086|4.32366|3.05124|2.08122|0.86015,26|10|6|3|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.33589|0.40735|0.00311|0.00061|0.03407,4|2|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
317,318,l2Book,BTC,1780044789052899834,1780044788732000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,4.43865|4.32383|2.85224|3.7119|0.80032,23|11|6|5|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.64523|0.40749|0.00311|0.13575|0.67969,7|3|4|4|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
318,319,l2Book,BTC,1780044790416482880,1780044789296000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,4.43865|3.40307|3.12397|3.44014|0.80032,23|10|6|5|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,1.96277|0.00031|0.00311|0.13575|0.00038,9|2|4|4|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
319,320,l2Book,BTC,1780044790416909282,1780044789836000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,3.26789|3.15779|1.49349|2.08139|2.33184,19|8|5|4|8,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,2.51598|0.00017|0.00311|0.13143|0.00038,14|1|4|5|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
321,322,l2Book,BTC,1780044790766655337,1780044790403000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,4.50265|2.81934|1.49349|2.08139|2.24184,28|9|5|4|7,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,3.10935|0.00695|0.68244|0.00061|0.00038,16|2|5|3|2,hl-66959ecb09e941cab61b020ac1e06419,1,false
322,323,l2Book,BTC,1780044791292407319,1780044790941000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,3.94604|2.81934|1.49349|2.08139|2.24184,23|9|5|4|7,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,3.10935|0.46047|0.00311|0.00061|0.67971,16|4|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
324,325,l2Book,BTC,1780044791793626902,1780044791480000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,3.65367|2.81934|1.49349|2.08139|0.61132,21|9|5|4|6,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,3.10935|0.46725|0.00311|0.00061|0.67971,16|5|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
326,327,l2Book,BTC,1780044792425495260,1780044792012000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,1.80738|2.81934|1.49349|2.08139|0.61132,20|9|5|4|6,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,3.09579|0.46047|0.00311|0.00061|0.67971,15|4|4|3|3,hl-66959ecb09e941cab61b020ac1e06419,1,false
328,329,l2Book,BTC,1780044792946066722,1780044792580000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,0.02958|0.00094|0.00017|0.04507|0.22736,3|4|1|2|4,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,12.62798|1.2396|3.73732|1.44257|4.56117,46|8|9|5|6,hl-66959ecb09e941cab61b020ac1e06419,1,false
329,330,l2Book,BTC,1780044793466407472,1780044793118000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,0.02958|0.00094|0.00017|0.04507|0.22736,3|4|1|2|4,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,13.098|1.77744|3.12591|3.07295|2.19379,47|7|9|6|5,hl-66959ecb09e941cab61b020ac1e06419,1,false
330,331,l2Book,BTC,1780044793992355212,1780044793633000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,0.02958|0.00094|0.00017|0.04507|0.22736,3|4|1|2|4,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,13.05861|1.61455|3.12591|3.08312|2.44159,46|7|9|7|7,hl-66959ecb09e941cab61b020ac1e06419,1,false
331,332,l2Book,BTC,1780044794598180906,1780044794189000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,0.02958|0.00094|0.00017|0.04507|0.22736,3|4|1|2|4,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,12.42588|1.61455|4.14491|3.08312|2.44159,46|7|10|7|7,hl-66959ecb09e941cab61b020ac1e06419,1,false
332,333,l2Book,BTC,1780044795389285627,1780044794732000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,0.02958|0.00094|0.00017|0.04507|0.22736,3|4|1|2|4,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,12.3213|1.61455|4.14491|3.08312|2.44159,45|7|10|7|7,hl-66959ecb09e941cab61b020ac1e06419,1,false
333,334,l2Book,BTC,1780044795603125317,1780044795252000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,0.02958|0.00094|0.00017|0.04507|0.22736,3|4|1|2|4,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,13.34032|1.61455|3.12591|3.08312|2.44159,46|7|9|7|7,hl-66959ecb09e941cab61b020ac1e06419,1,false
334,335,l2Book,BTC,1780044796163319216,1780044795804000000,73674.0|73673.0|73672.0|73671.0|73670.0,736740|736730|736720|736710|736700,0.02958|0.00094|0.00017|0.04507|0.22736,3|4|1|2|4,73675.0|73676.0|73677.0|73678.0|73679.0,736750|736760|736770|736780|736790,12.3213|1.61455|4.14491|3.08312|2.44159,45|7|10|7|7,hl-66959ecb09e941cab61b020ac1e06419,1,false
337,338,l2Book,BTC,1780044796668778071,1780044796353000000,73668.0|73667.0|73666.0|73665.0|73664.0,736680|736670|736660|736650|736640,0.2714|2.16364|1.63379|2.09329|1.75491,1|5|3|10|8,73669.0|73670.0|73671.0|73672.0|73673.0,736690|736700|736710|736720|736730,18.48672|15.74259|9.33725|10.18935|9.14806,50|48|41|59|56,hl-66959ecb09e941cab61b020ac1e06419,1,false
