view_seq,view_ts,coin,session_id,connection_attempt,joined_raw_seq,joined_l2book_local_ts,joined_l2book_event_ts,join_age_ms,future_join,missing_join,reconnect_recovery_crossed,best_bid_px,best_ask_px,bid_topn_px,ask_topn_px,bid_topn_qty,ask_topn_qty,bid_topn_order_count,ask_topn_order_count,mid_px,spread_px,spread_ticks,book_freshness_bucket,market_view_quality
188,1780044771646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,270,1780044771218972729,1780044770893000000,427.182382,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.08853|0.50464|4.13296|2.81071|0.95215,0.35432|0.01501|0.00341|0.00017|0.00038,34|6|7|4|5,4|4|5|1|2,73674.5,1,10,warm,candidate_ready
189,1780044772146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,272,1780044771675425097,1780044771423000000,470.730014,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,11.12381|0.50464|3.92917|2.47102|0.95215,0.19206|0.00031|0.00082|0.00017|0.00038,38|6|6|4|5,3|2|4|1|2,73674.5,1,10,warm,candidate_ready
190,1780044772646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,274,1780044772354278433,1780044771990000000,291.876678,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,17.88092|3.09581|4.40853|2.83642|1.20415,0.11206|0.00031|0.00989|0.00047|0.00038,51|6|5|4|9,2|2|5|2|2,73674.5,1,10,warm,candidate_ready
191,1780044773146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,276,1780044772892262713,1780044772541000000,253.892398,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,17.88015|3.18412|4.40853|2.83642|1.20415,0.11206|0.00031|0.00311|0.00061|0.00038,51|7|5|4|9,2|2|4|3|2,73674.5,1,10,warm,candidate_ready
192,1780044773646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,277,1780044773484632887,1780044773076000000,161.522224,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,15.70596|4.35775|5.3066|4.48515|1.20415,0.11206|0.00031|0.00052|0.00061|0.00038,48|9|6|5|9,2|2|3|3|2,73674.5,1,10,fresh,candidate_ready
193,1780044774146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,278,1780044773976420159,1780044773635000000,169.734952,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,16.72498|3.33871|5.3066|4.48515|1.20415,0.11206|0.00031|0.00311|0.00061|0.00038,49|8|6|5|9,2|2|4|3|2,73674.5,1,10,fresh,candidate_ready
194,1780044774646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,278,1780044773976420159,1780044773635000000,669.734952,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,16.72498|3.33871|5.3066|4.48515|1.20415,0.11206|0.00031|0.00311|0.00061|0.00038,49|8|6|5|9,2|2|4|3|2,73674.5,1,10,warm,candidate_ready
195,1780044775146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,278,1780044773976420159,1780044773635000000,1169.734952,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,16.72498|3.33871|5.3066|4.48515|1.20415,0.11206|0.00031|0.00311|0.00061|0.00038,49|8|6|5|9,2|2|4|3|2,73674.5,1,10,stale,watch_only
196,1780044775646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,283,1780044775642023578,1780044775300000000,4.131533,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,14.62078|3.33871|5.28914|4.48515|1.20415,0.11186|0.00709|0.00311|0.00061|0.00038,34|8|5|5|9,2|3|4|3|2,73674.5,1,10,fresh,candidate_ready
197,1780044776146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,284,1780044776091784158,1780044775822000000,54.370953,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,15.37078|3.2504|5.28914|4.48515|1.20415,0.11186|0.00017|0.00311|0.00061|0.00038,37|7|5|5|9,2|1|4|3|2,73674.5,1,10,fresh,candidate_ready
198,1780044776646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,284,1780044776091784158,1780044775822000000,554.370953,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,15.37078|3.2504|5.28914|4.48515|1.20415,0.11186|0.00017|0.00311|0.00061|0.00038,37|7|5|5|9,2|1|4|3|2,73674.5,1,10,warm,candidate_ready
199,1780044777146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,285,1780044776680488417,1780044776382000000,465.666694,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,10.04736|3.2504|8.75391|3.10069|1.20415,1.954|0.00017|0.00311|0.00061|0.03407,32|7|7|4|9,8|1|4|3|3,73674.5,1,10,warm,candidate_ready
200,1780044777646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,286,1780044777204913694,1780044776907000000,441.241417,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,10.04741|3.2504|7.66692|2.08122|4.66903,1.49462|0.00017|0.00311|0.00061|0.00038,32|7|7|3|11,4|1|4|3|2,73674.5,1,10,warm,candidate_ready
201,1780044778146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,288,1780044777695279599,1780044777408000000,450.875512,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,9.11655|4.26984|7.66692|2.08122|4.66903,1.49447|0.00017|0.00311|0.00061|0.00038,32|8|7|3|11,4|1|4|3|2,73674.5,1,10,warm,candidate_ready
202,1780044778646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,289,1780044778245515009,1780044777941000000,400.640102,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,10.13558|4.26984|7.66693|2.08122|3.64995,1.49447|0.00017|0.00311|0.00061|0.00038,33|8|7|3|10,4|1|4|3|2,73674.5,1,10,warm,candidate_ready
203,1780044779146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,290,1780044778789942066,1780044778479000000,356.213045,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,10.04741|4.26984|7.66693|2.08122|3.64995,1.49447|0.00695|0.00311|0.00061|0.00038,32|8|7|3|10,4|2|4|3|2,73674.5,1,10,warm,candidate_ready
204,1780044779646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,291,1780044779410079404,1780044779017000000,236.075707,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,9.02838|5.37957|6.64787|3.10028|3.64995,1.49447|0.00031|0.00311|0.00061|0.00038,31|10|6|4|10,4|2|4|3|2,73674.5,1,10,fresh,candidate_ready
205,1780044780146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,291,1780044779410079404,1780044779017000000,736.075707,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,9.02838|5.37957|6.64787|3.10028|3.64995,1.49447|0.00031|0.00311|0.00061|0.00038,31|10|6|4|10,4|2|4|3|2,73674.5,1,10,warm,candidate_ready
206,1780044780646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,293,1780044780469832753,1780044780081000000,176.322358,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.66967|5.71924|7.66692|2.08122|4.66903,0.11171|0.00017|0.00311|0.00061|0.00038,30|10|7|3|11,2|1|4|3|2,73674.5,1,10,fresh,candidate_ready
207,1780044781146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,293,1780044780469832753,1780044780081000000,676.322358,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.66967|5.71924|7.66692|2.08122|4.66903,0.11171|0.00017|0.00311|0.00061|0.00038,30|10|7|3|11,2|1|4|3|2,73674.5,1,10,warm,candidate_ready
208,1780044781646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,297,1780044781495080707,1780044781150000000,151.074404,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,15.09068|4.36053|5.28914|4.26568|0.86015,0.03019|0.00031|0.00311|0.00061|0.00038,37|9|5|5|8,2|2|4|3|2,73674.5,1,10,fresh,candidate_ready
209,1780044782146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,298,1780044782007590638,1780044781707000000,138.564473,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,15.09068|4.36053|5.28914|4.26568|0.86015,0.03019|0.00031|0.00311|0.00061|0.00038,37|9|5|5|8,2|2|4|3|2,73674.5,1,10,fresh,candidate_ready
210,1780044782646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,300,1780044782608414475,1780044782253000000,37.740636,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,12.64195|4.36053|7.73486|4.26568|0.86015,0.03019|0.00031|0.00311|0.00061|0.00038,36|9|6|5|8,2|2|4|3|2,73674.5,1,10,fresh,candidate_ready
211,1780044783146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,301,1780044783145886855,1780044782804000000,0.268256,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,13.66345|4.36053|8.75391|4.26568|0.86015,0.03019|0.00031|0.00311|0.00061|0.00038,36|9|7|5|8,2|2|4|3|2,73674.5,1,10,fresh,candidate_ready
212,1780044783646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,301,1780044783145886855,1780044782804000000,500.268256,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,13.66345|4.36053|8.75391|4.26568|0.86015,0.03019|0.00031|0.00311|0.00061|0.00038,36|9|7|5|8,2|2|4|3|2,73674.5,1,10,warm,candidate_ready
213,1780044784146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,302,1780044783664389126,1780044783353000000,481.765985,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,12.08473|4.36053|9.09359|4.48474|0.86015,0.03019|0.00031|0.00311|0.00061|0.00038,33|9|7|5|8,2|2|4|3|2,73674.5,1,10,warm,candidate_ready
214,1780044784646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,303,1780044784203316490,1780044783888000000,442.838621,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.99679|5.99098|2.85205|2.08122|5.68378,1.79217|0.00017|0.00311|0.00061|0.03407,27|10|5|3|11,8|1|4|3|3,73674.5,1,10,warm,candidate_ready
215,1780044785146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,303,1780044784203316490,1780044783888000000,942.838621,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.99679|5.99098|2.85205|2.08122|5.68378,1.79217|0.00017|0.00311|0.00061|0.03407,27|10|5|3|11,8|1|4|3|3,73674.5,1,10,warm,candidate_ready
216,1780044785646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,307,1780044785508444258,1780044784982000000,137.710853,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,3.60064|5.03335|2.85205|2.08122|2.21892,1.33727|0.00031|0.00311|0.00061|0.00038,22|10|5|3|9,4|2|4|3|2,73674.5,1,10,fresh,candidate_ready
217,1780044786146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,309,1780044785843569254,1780044785496000000,302.585857,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.59058|5.03335|1.49332|3.10028|2.21893,1.33589|0.00695|0.00311|0.00061|0.00038,25|10|4|4|9,4|2|4|3|2,73674.5,1,10,warm,candidate_ready
218,1780044786646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,310,1780044786392807452,1780044786028000000,253.347659,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.59058|3.4029|4.48253|2.08122|1.87923,1.33589|0.00031|0.00311|0.00061|0.13115,25|9|6|3|9,4|2|4|3|4,73674.5,1,10,warm,candidate_ready
219,1780044787146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,311,1780044786912465326,1780044786585000000,233.689785,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.59058|3.4029|4.48253|2.08122|1.87923,1.33589|0.00017|0.00311|0.00061|0.03407,25|9|6|3|9,4|1|4|3|3,73674.5,1,10,fresh,candidate_ready
220,1780044787646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,312,1780044787426101627,1780044787120000000,220.053484,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,6.22102|5.68238|2.71157|3.43998|1.87923,1.33589|0.00709|0.00311|0.00061|0.00038,26|11|6|4|9,4|3|4|3|2,73674.5,1,10,fresh,candidate_ready
221,1780044788146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,313,1780044787956944679,1780044787656000000,189.210432,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,7.57974|4.32366|2.71157|3.43998|0.86015,1.33589|0.00031|0.00311|0.00061|0.00038,27|10|6|4|8,4|2|4|3|2,73674.5,1,10,fresh,candidate_ready
222,1780044788646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,315,1780044788534977768,1780044788192000000,111.177343,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,6.22086|4.32366|3.05124|2.08122|0.86015,1.33589|0.40735|0.00311|0.00061|0.03407,26|10|6|3|8,4|2|4|3|3,73674.5,1,10,fresh,candidate_ready
223,1780044789146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,317,1780044789052899834,1780044788732000000,93.255277,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.43865|4.32383|2.85224|3.7119|0.80032,1.64523|0.40749|0.00311|0.13575|0.67969,23|11|6|5|8,7|3|4|4|3,73674.5,1,10,fresh,candidate_ready
224,1780044789646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,317,1780044789052899834,1780044788732000000,593.255277,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.43865|4.32383|2.85224|3.7119|0.80032,1.64523|0.40749|0.00311|0.13575|0.67969,23|11|6|5|8,7|3|4|4|3,73674.5,1,10,warm,candidate_ready
225,1780044790146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,317,1780044789052899834,1780044788732000000,1093.255277,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.43865|4.32383|2.85224|3.7119|0.80032,1.64523|0.40749|0.00311|0.13575|0.67969,23|11|6|5|8,7|3|4|4|3,73674.5,1,10,stale,watch_only
226,1780044790646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,319,1780044790416909282,1780044789836000000,229.245829,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,3.26789|3.15779|1.49349|2.08139|2.33184,2.51598|0.00017|0.00311|0.13143|0.00038,19|8|5|4|8,14|1|4|5|2,73674.5,1,10,fresh,candidate_ready
227,1780044791146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,321,1780044790766655337,1780044790403000000,379.499774,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,4.50265|2.81934|1.49349|2.08139|2.24184,3.10935|0.00695|0.68244|0.00061|0.00038,28|9|5|4|7,16|2|5|3|2,73674.5,1,10,warm,candidate_ready
228,1780044791646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,322,1780044791292407319,1780044790941000000,353.747792,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,3.94604|2.81934|1.49349|2.08139|2.24184,3.10935|0.46047|0.00311|0.00061|0.67971,23|9|5|4|7,16|4|4|3|3,73674.5,1,10,warm,candidate_ready
229,1780044792146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,324,1780044791793626902,1780044791480000000,352.528209,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,3.65367|2.81934|1.49349|2.08139|0.61132,3.10935|0.46725|0.00311|0.00061|0.67971,21|9|5|4|6,16|5|4|3|3,73674.5,1,10,warm,candidate_ready
230,1780044792646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,326,1780044792425495260,1780044792012000000,220.659851,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,1.80738|2.81934|1.49349|2.08139|0.61132,3.09579|0.46047|0.00311|0.00061|0.67971,20|9|5|4|6,15|4|4|3|3,73674.5,1,10,fresh,candidate_ready
231,1780044793146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,328,1780044792946066722,1780044792580000000,200.088389,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,0.02958|0.00094|0.00017|0.04507|0.22736,12.62798|1.2396|3.73732|1.44257|4.56117,3|4|1|2|4,46|8|9|5|6,73674.5,1,10,fresh,candidate_ready
232,1780044793646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,329,1780044793466407472,1780044793118000000,179.747639,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,0.02958|0.00094|0.00017|0.04507|0.22736,13.098|1.77744|3.12591|3.07295|2.19379,3|4|1|2|4,47|7|9|6|5,73674.5,1,10,fresh,candidate_ready
233,1780044794146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,330,1780044793992355212,1780044793633000000,153.799899,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,0.02958|0.00094|0.00017|0.04507|0.22736,13.05861|1.61455|3.12591|3.08312|2.44159,3|4|1|2|4,46|7|9|7|7,73674.5,1,10,fresh,candidate_ready
234,1780044794646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,331,1780044794598180906,1780044794189000000,47.974205,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,0.02958|0.00094|0.00017|0.04507|0.22736,12.42588|1.61455|4.14491|3.08312|2.44159,3|4|1|2|4,46|7|10|7|7,73674.5,1,10,fresh,candidate_ready
235,1780044795146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,331,1780044794598180906,1780044794189000000,547.974205,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,0.02958|0.00094|0.00017|0.04507|0.22736,12.42588|1.61455|4.14491|3.08312|2.44159,3|4|1|2|4,46|7|10|7|7,73674.5,1,10,warm,candidate_ready
236,1780044795646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,333,1780044795603125317,1780044795252000000,43.029794,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,0.02958|0.00094|0.00017|0.04507|0.22736,13.34032|1.61455|3.12591|3.08312|2.44159,3|4|1|2|4,46|7|9|7|7,73674.5,1,10,fresh,candidate_ready
237,1780044796146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,333,1780044795603125317,1780044795252000000,543.029794,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,0.02958|0.00094|0.00017|0.04507|0.22736,13.34032|1.61455|3.12591|3.08312|2.44159,3|4|1|2|4,46|7|9|7|7,73674.5,1,10,warm,candidate_ready
238,1780044796646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,334,1780044796163319216,1780044795804000000,482.835895,false,false,false,73674.0,73675.0,73674.0|73673.0|73672.0|73671.0|73670.0,73675.0|73676.0|73677.0|73678.0|73679.0,0.02958|0.00094|0.00017|0.04507|0.22736,12.3213|1.61455|4.14491|3.08312|2.44159,3|4|1|2|4,45|7|10|7|7,73674.5,1,10,warm,candidate_ready
