schema_version,task_id,pair_sequence,start_sample_sequence,end_sample_sequence,actual_horizon_us,start_mid_price,end_mid_price,abs_mid_move_bps
skhynix_c6in_latency_v2,0822T002,966,966,967,506101,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,967,967,968,525463,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,968,968,969,634553,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,969,969,970,443831,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,970,970,971,545492,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,971,971,972,508548,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,972,972,973,526161,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,973,973,974,573954,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,974,974,975,528366,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,975,975,976,574373,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,976,976,977,503941,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,977,977,978,763283,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,978,978,979,314049,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,979,979,980,544186,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,980,980,981,478797,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,981,981,982,602818,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,982,982,983,524259,1244.85,1244.9,0.4016548178510014
skhynix_c6in_latency_v2,0822T002,983,983,984,537865,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,984,984,985,486607,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,985,985,986,609256,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,986,986,987,495457,1244.9,1245.05,1.204916057513564
skhynix_c6in_latency_v2,0822T002,987,987,988,534106,1245.05,1245.0,0.4015902975780453
skhynix_c6in_latency_v2,0822T002,988,988,989,548628,1245.0,1245.0,0.0
skhynix_c6in_latency_v2,0822T002,989,989,990,557180,1245.0,1244.85,1.2048192771091644
skhynix_c6in_latency_v2,0822T002,990,990,991,608993,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,991,991,992,618676,1244.85,1244.9,0.4016548178510014
skhynix_c6in_latency_v2,0822T002,992,992,993,576808,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,993,993,994,477325,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,994,994,995,610101,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,995,995,996,487232,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,996,996,997,558739,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,997,997,998,581942,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,998,998,999,486464,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,999,999,1000,569848,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1000,1000,1001,507810,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1001,1001,1002,552349,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1002,1002,1003,501999,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1003,1003,1004,544330,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1004,1004,1005,558460,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1005,1005,1006,654401,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1006,1006,1007,379402,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1007,1007,1008,541826,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1008,1008,1009,497684,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1009,1009,1010,574003,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1010,1010,1011,516048,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1011,1011,1012,535148,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1012,1012,1013,608174,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1013,1013,1014,479729,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1014,1014,1015,921635,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1015,1015,1017,661934,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1016,1016,1017,509647,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1017,1017,1018,549370,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1018,1018,1019,588889,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1019,1019,1020,548532,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1020,1020,1021,514876,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1021,1021,1022,546848,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1022,1022,1023,529218,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1023,1023,1024,547625,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1024,1024,1025,561838,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1025,1025,1026,640520,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1026,1026,1027,429647,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1027,1027,1028,526647,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1028,1028,1029,546497,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1029,1029,1030,519856,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1030,1030,1031,575057,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1031,1031,1032,599766,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1032,1032,1033,504564,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1033,1033,1034,618762,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1034,1034,1035,519731,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1035,1035,1036,593052,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1036,1036,1037,570649,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1037,1037,1038,446101,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1038,1038,1039,525327,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1039,1039,1040,537562,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1040,1040,1041,540979,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1041,1041,1042,525906,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1042,1042,1043,757227,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1043,1043,1044,398027,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1044,1044,1045,566170,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1045,1045,1046,505444,1244.9,1244.9,0.0
skhynix_c6in_latency_v2,0822T002,1046,1046,1047,538505,1244.9,1244.85,0.40163868583968104
skhynix_c6in_latency_v2,0822T002,1047,1047,1048,602454,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1048,1048,1049,464872,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1049,1049,1050,595131,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1050,1050,1051,638255,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1051,1051,1052,674078,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1052,1052,1053,386137,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1053,1053,1054,530554,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1054,1054,1055,594764,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1055,1055,1056,486816,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1056,1056,1057,537298,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1057,1057,1058,597874,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1058,1058,1059,596948,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1059,1059,1060,546836,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1060,1060,1061,774351,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1061,1061,1062,329943,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1062,1062,1063,485337,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1063,1063,1064,571245,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1064,1064,1065,609124,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1065,1065,1066,632298,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1066,1066,1067,519376,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1067,1067,1068,601414,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1068,1068,1069,539335,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1069,1069,1070,728140,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1070,1070,1071,370686,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1071,1071,1072,612012,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1072,1072,1073,597134,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1073,1073,1074,471256,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1074,1074,1075,543504,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1075,1075,1076,491866,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1076,1076,1077,616932,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1077,1077,1078,548306,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1078,1078,1079,509011,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1079,1079,1080,545483,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1080,1080,1081,596364,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1081,1081,1082,528633,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1082,1082,1083,494863,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1083,1083,1084,696613,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1084,1084,1085,533103,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1085,1085,1086,547826,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1086,1086,1087,502828,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1087,1087,1088,579904,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1088,1088,1089,497813,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1089,1089,1090,566038,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1090,1090,1091,540901,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1091,1091,1092,530113,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1092,1092,1093,573616,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1093,1093,1094,513745,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1094,1094,1095,552763,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1095,1095,1096,487799,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1096,1096,1097,574198,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1097,1097,1098,565108,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1098,1098,1099,546238,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1099,1099,1100,519328,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1100,1100,1101,512121,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1101,1101,1102,522042,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1102,1102,1103,547427,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1103,1103,1104,605266,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1104,1104,1105,496526,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1105,1105,1106,613779,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1106,1106,1107,679140,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1107,1107,1108,347735,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1108,1108,1109,561326,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1109,1109,1110,535183,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1110,1110,1111,524921,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1111,1111,1112,566221,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1112,1112,1113,527473,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1113,1113,1114,562074,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1114,1114,1115,527035,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1115,1115,1116,542796,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1116,1116,1117,551306,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1117,1117,1118,499737,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1118,1118,1119,582752,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1119,1119,1120,490758,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1120,1120,1121,544403,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1121,1121,1122,536167,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1122,1122,1123,540709,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1123,1123,1124,559004,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1124,1124,1125,539134,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1125,1125,1126,512979,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1126,1126,1127,482418,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1127,1127,1128,538062,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1128,1128,1129,547098,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1129,1129,1130,602881,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1130,1130,1131,616560,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1131,1131,1132,499291,1244.85,1244.8,0.40165481784917484
skhynix_c6in_latency_v2,0822T002,1132,1132,1133,530784,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1133,1133,1134,593637,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1134,1134,1135,761613,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1135,1135,1136,341600,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1136,1136,1137,446120,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1137,1137,1138,583594,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1138,1138,1139,559666,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1139,1139,1140,521446,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1140,1140,1141,543229,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1141,1141,1142,544103,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1142,1142,1143,521623,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1143,1143,1144,821110,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1144,1144,1145,329361,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1145,1145,1146,489545,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1146,1146,1147,573080,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1147,1147,1148,526214,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1148,1148,1149,546095,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1149,1149,1150,531372,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1150,1150,1151,585048,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1151,1151,1152,481761,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1152,1152,1153,572036,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1153,1153,1154,610744,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1154,1154,1155,461107,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1155,1155,1156,555171,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1156,1156,1157,500431,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1157,1157,1158,602355,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1158,1158,1159,573228,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1159,1159,1160,499209,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1160,1160,1161,564454,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1161,1161,1162,532220,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1162,1162,1163,548173,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1163,1163,1164,601953,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1164,1164,1165,545942,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1165,1165,1166,450583,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1166,1166,1167,549284,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1167,1167,1168,529107,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1168,1168,1169,569625,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1169,1169,1170,541765,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1170,1170,1171,527842,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1171,1171,1172,727136,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1172,1172,1173,337496,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1173,1173,1174,594061,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1174,1174,1175,522625,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1175,1175,1176,551580,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1176,1176,1177,475523,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1177,1177,1178,572692,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1178,1178,1179,480942,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1179,1179,1180,558130,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1180,1180,1181,525397,1244.8,1244.75,0.4016709511564471
skhynix_c6in_latency_v2,0822T002,1181,1181,1182,547461,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1182,1182,1183,552511,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1183,1183,1184,563629,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1184,1184,1185,461672,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1185,1185,1186,575660,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1186,1186,1187,522207,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1187,1187,1188,532617,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1188,1188,1189,541589,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1189,1189,1190,554546,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1190,1190,1191,644319,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1191,1191,1192,459393,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1192,1192,1193,533463,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1193,1193,1194,562875,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1194,1194,1195,522956,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1195,1195,1196,519402,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1196,1196,1197,523249,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1197,1197,1198,531131,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1198,1198,1199,521859,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1199,1199,1200,776367,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1200,1200,1201,344730,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1201,1201,1202,527599,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1202,1202,1203,513829,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1203,1203,1204,649880,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1204,1204,1205,437015,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1205,1205,1206,542416,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1206,1206,1207,567565,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1207,1207,1208,506445,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1208,1208,1209,503430,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1209,1209,1210,544158,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1210,1210,1211,584807,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1211,1211,1212,528360,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1212,1212,1213,545167,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1213,1213,1214,512747,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1214,1214,1215,446351,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1215,1215,1216,556825,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1216,1216,1217,548143,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1217,1217,1218,599869,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1218,1218,1219,710261,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1219,1219,1220,522572,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1220,1220,1221,590209,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1221,1221,1222,527640,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1222,1222,1223,562979,1244.75,1244.75,0.0
skhynix_c6in_latency_v2,0822T002,1223,1223,1224,509005,1244.75,1244.85,0.803374171519655
skhynix_c6in_latency_v2,0822T002,1224,1224,1225,527615,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1225,1225,1226,617063,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1226,1226,1227,447739,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1227,1227,1228,694110,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1228,1228,1229,421017,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1229,1229,1230,527313,1244.85,1244.85,0.0
skhynix_c6in_latency_v2,0822T002,1230,1230,1231,619228,1244.85,1244.8,0.40165481784917484
skhynix_c6in_latency_v2,0822T002,1231,1231,1232,504200,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1232,1232,1233,619368,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1233,1233,1234,508750,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1234,1234,1235,524201,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1235,1235,1236,537611,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1236,1236,1237,794495,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1237,1237,1239,871931,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1238,1238,1239,655725,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1239,1239,1240,545788,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1240,1240,1241,539543,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1241,1241,1242,515664,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1242,1242,1243,647098,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1243,1243,1244,493945,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1244,1244,1245,564167,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1245,1245,1246,795420,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1246,1246,1247,301203,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1247,1247,1248,538866,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1248,1248,1249,548781,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1249,1249,1250,520276,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1250,1250,1251,569282,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1251,1251,1252,519312,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1252,1252,1253,558768,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1253,1253,1254,524805,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1254,1254,1255,535964,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1255,1255,1256,590788,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1256,1256,1257,479891,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1257,1257,1258,525402,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1258,1258,1259,660012,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1259,1259,1260,476957,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1260,1260,1261,553017,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1261,1261,1262,546641,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1262,1262,1263,561670,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1263,1263,1264,471472,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1264,1264,1265,631702,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1265,1265,1266,429527,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1266,1266,1267,599407,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1267,1267,1268,498663,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1268,1268,1269,553750,1244.8,1244.8,0.0
skhynix_c6in_latency_v2,0822T002,1269,1269,1270,509174,1244.8,1244.8,0.0
