event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,freshness_source,touch_stability_ms,last_touch_change_ms,top_reset_status,top_reset_reason,fresh_touch_evidence_status,inference_scope,shadow_action,shadow_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,fair_mid_px,edge_ticks,binance_source_age_ms,order_endpoint_called,private_endpoint_called,credential_read
139,trades,1782188801007,1782188801278885964,0.271968,buy,63945,63945,63946,1,0.005,22.25095,65,4450.19,2,0,0,0,22.25595,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
140,trades,1782188801418,1782188801655950137,0.237973,buy,63945,63945,63946,1,0.005,22.25095,65,4450.19,3,0,0,0,22.25595,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
141,trades,1782188802214,1782188802449305271,0.235333,buy,63945,63945,63946,1,0.005,22.25095,65,4450.19,4,0.00321,0,0.00321,22.25595,0.0001442310932582073557857561686,touched_quote_without_depletion,,0.0008,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
142,l2Book,1782188804131,1782188804515566116,0.384658,buy,63945,63945,63946,1,0.005,14.98587,49,2997.174,2,0.00321,0,0.00321,14.99087,0.0002141303339966259463259970902,touched_quote_without_depletion,,0.0008,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
143,trades,1782188805502,1782188805795560438,0.293614,buy,63945,63945,63946,1,0.005,14.98587,49,2997.174,1,0,0,0,14.99087,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
144,trades,1782188806770,1782188806982187284,0.212248,buy,63945,63945,63946,1,0.005,14.98587,49,2997.174,3,0,0,0,14.99087,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
145,trades,1782188808045,1782188808322342609,0.277417,buy,63945,63945,63946,1,0.005,14.98587,49,2997.174,4,0.00129,0,0.00129,14.99087,0.00008605237721359734291605490542,touched_quote_without_depletion,,0.00032,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
146,trades,1782188809049,1782188809328262902,0.279306,buy,63945,63945,63946,1,0.005,14.98587,49,2997.174,4,0.00269,0,0.00269,14.99087,0.0001794425540345556995691377485,touched_quote_without_depletion,,0.00067,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
147,l2Book,1782188809520,1782188809910504838,0.390588,buy,63945,63945,63946,1,0.005,9.95092,19,1990.184,4,0.00269,0,0.00269,9.95592,0.0002701910019365362517979252545,touched_quote_without_depletion,,0.00067,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
148,trades,1782188812041,1782188812309898115,0.268967,buy,63945,63945,63946,1,0.005,9.95092,19,1990.184,2,0.00189,0,0.00189,9.95592,0.0001898368006171202661331147699,touched_quote_without_depletion,,0.00047,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
149,trades,1782188813058,1782188813330877208,0.272942,buy,63945,63945,63946,1,0.005,9.95092,19,1990.184,2,0.0053,0,0.0053,9.95592,0.0005323465837411309050293694606,touched_quote_without_depletion,,0.00132,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
150,l2Book,1782188814925,1782188815541892074,0.616979,buy,63945,63945,63946,1,0.005,9.78309,31,1956.618,2,0.0053,0,0.0053,9.78809,0.0005414743836642286697404703063,touched_quote_without_depletion,,0.00132,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
151,trades,1782188815074,1782188815542299915,0.468327,buy,63945,63945,63946,1,0.005,9.78309,31,1956.618,2,0.01036,0,0.01036,9.78809,0.001058429172596492267643636297,touched_quote_without_depletion,,0.00259,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
152,trades,1782188815176,1782188815542452599,0.36647,buy,63945,63945,63946,1,0.005,9.78309,31,1956.618,3,0.01281,0,0.01281,9.78809,0.001308733368818635709316117853,touched_quote_without_depletion,,0.0032,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
153,trades,1782188816155,1782188816401115624,0.246172,buy,63945,63945,63946,1,0.005,9.78309,31,1956.618,5,0.008,0,0.008,9.78809,0.0008173198243988357279101438585,touched_quote_without_depletion,,0.002,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
154,trades,1782188816356,1782188816581282392,0.225317,buy,63945,63945,63946,1,0.005,9.78309,31,1956.618,10,0.02047,0,0.02047,9.78809,0.002091317100680520918790080598,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
155,trades,1782188818261,1782188818498837093,0.237924,buy,63945,63945,63946,1,0.005,9.78309,31,1956.618,11,0.01468,0,0.01468,9.78809,0.00149978187777186356071511398,touched_quote_without_depletion,,0.00367,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
156,trades,1782188818472,1782188818687265448,0.215294,buy,63945,63945,63946,1,0.005,9.78309,31,1956.618,12,0.01688,0,0.01688,9.78809,0.001724544829481543385890403541,touched_quote_without_depletion,,0.00422,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
157,l2Book,1782188820390,1782188820713832701,0.323902,buy,63945,63945,63946,1,0.005,0.03508,2,7.016,4,0.00441,0,0.00441,0.04008,0.1100299401197604790419161677,touched_quote_without_depletion,,0.0011,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
158,trades,1782188821129,1782188821382523935,0.253589,buy,63945,63945,63946,1,0.005,0.03508,2,7.016,5,0.00441,0,0.00441,0.04008,0.1100299401197604790419161677,touched_quote_without_depletion,,0.0011,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
159,trades,1782188822574,1782188822876881543,0.302923,buy,63945,63945,63946,1,0.005,0.03508,2,7.016,2,0.01702,0,0.01702,0.04008,0.4246506986027944111776447106,touched_quote_without_depletion,,0.00425,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
160,trades,1782188822706,1782188822924667688,0.218689,buy,63945,63945,63946,1,0.005,0.03508,2,7.016,3,0.03404,0,0.03404,0.04008,0.8493013972055888223552894212,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
161,trades,1782188822974,1782188823218903297,0.244941,buy,63945,63945,63946,1,0.005,0.03508,2,7.016,4,0.03404,0,0.03404,0.04008,0.8493013972055888223552894212,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
162,l2Book,1782188825818,1782188826175650988,0.357748,buy,63945,63945,63946,1,0.005,7.0208,14,1404.16,1,0,0,0,7.0258,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
163,trades,1782188826026,1782188826333727572,0.307756,buy,63945,63945,63946,1,0.005,7.0208,14,1404.16,1,0.00035,0,0.00035,7.0258,0.00004981639101596971163426229042,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
164,trades,1782188828482,1782188828700219928,0.218296,buy,63945,63945,63946,1,0.005,7.0208,14,1404.16,4,0.00035,0,0.00035,7.0258,0.00004981639101596971163426229042,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
165,trades,1782188829216,1782188829459904747,0.243955,buy,63945,63945,63946,1,0.005,7.0208,14,1404.16,4,0,0,0,7.0258,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
166,trades,1782188830402,1782188830914971445,0.513047,buy,63945,63945,63946,1,0.005,7.0208,14,1404.16,7,0.00229,0,0.00229,7.0258,0.0003259415297902018275498875573,touched_quote_without_depletion,,0.00057,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
167,trades,1782188831008,1782188831252715744,0.244757,buy,63945,63945,63946,1,0.005,7.0208,14,1404.16,8,0.00229,0,0.00229,7.0258,0.0003259415297902018275498875573,touched_quote_without_depletion,,0.00057,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
168,l2Book,1782188831209,1782188831521915720,0.312956,buy,63945,63945,63946,1,0.005,2.33216,11,466.432,8,0.00229,0,0.00229,2.33716,0.0009798216638997757962655530644,touched_quote_without_depletion,,0.00057,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
169,trades,1782188833054,1782188833329846568,0.275904,buy,63945,63945,63946,1,0.005,2.33216,11,466.432,5,0.00379,0,0.00379,2.33716,0.00162162624724024029163600267,touched_quote_without_depletion,,0.00094,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
170,trades,1782188836179,1782188836458896469,0.279968,buy,63945,63945,63946,1,0.005,2.33216,11,466.432,1,0,0,0,2.33716,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
171,l2Book,1782188836716,1782188837041655340,0.325708,buy,63945,63945,63946,1,0.005,12.01502,25,2403.004,1,0,0,0,12.02002,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
172,trades,1782188837654,1782188837863227412,0.209269,buy,63945,63945,63946,1,0.005,12.01502,25,2403.004,2,0.00047,0,0.00047,12.02002,0.0000391014324435400273876416179,touched_quote_without_depletion,,0.00011,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
173,trades,1782188838056,1782188838326601878,0.270631,buy,63945,63945,63946,1,0.005,12.01502,25,2403.004,3,0.00177,0,0.00177,12.02002,0.000147254330691629464842820561,touched_quote_without_depletion,,0.00044,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
174,trades,1782188839010,1782188839278491807,0.268531,buy,63945,63945,63946,1,0.005,12.01502,25,2403.004,4,0.00314,0,0.00314,12.02002,0.0002612308465376929489302014473,touched_quote_without_depletion,,0.00078,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
175,trades,1782188841974,1782188842137760182,0.163834,buy,63945,63945,63946,1,0.005,12.01502,25,2403.004,2,0.00137,0,0.00137,12.02002,0.0001139765158460634840873808862,touched_quote_without_depletion,,0.00034,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
176,trades,1782188842070,1782188842339201661,0.269225,buy,63945,63945,63946,1,0.005,12.01502,25,2403.004,2,0.00071,0,0.00071,12.02002,0.00005906812135087961584090542279,touched_quote_without_depletion,,0.00017,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
177,l2Book,1782188842127,1782188842475112664,0.348179,buy,63945,63945,63946,1,0.005,3.55392,17,710.784,2,0.00071,0,0.00071,3.55892,0.0001994987243321007496656288987,touched_quote_without_depletion,,0.00017,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
