coarsening_variant,inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,warning_churn_rows,warning_churn_rate,hard_reject_drop_rows,hard_reject_drop_rate,verdict,verdict_reason
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,hard_reject_drop,coarsened_decision_visible_trigger,accepted_set,1,0,15,0,0.0,,,,,,,0,0.0,15,1.0,0,0.0,15,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under non_true_reject_churn_warning
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,8,3184,62,0.019472361809045227,4.06603773586608,29.983333333320235,29.983333333320235,0.6612903225806451,0.532258064516129,0.0,0,0.0,3184,1.0,3184,1.0,0,0.0,reject_quality_negative,fill-after-cancel sensitivity is elevated
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,13,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,1,0,42,0,0.0,,,,,,,0,0.0,42,1.0,42,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,3,0,5,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,5,0,12,0,0.0,,,,,,,0,0.0,12,1.0,12,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,1,78,1,0.01282051282051282,,1.4999999999417923,1.4999999999417923,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,1,704,1,0.0014204545454545455,-6.5000000000873115,2.5,2.5,1.0,1.0,0.0,0,0.0,704,1.0,704,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,1,56,1,0.017857142857142856,-38.50000000005821,1.4999999999417923,1.4999999999417923,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,7,747,10,0.013386880856760375,-107.21428571431066,16.666666666634327,16.666666666634327,0.4,0.6,0.0,0,0.0,747,1.0,747,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,6,1,19,1,0.05263157894736842,-80.49999999988358,19.500000000116415,19.500000000116415,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,7,1,84,1,0.011904761904761904,,35.500000000029104,35.500000000029104,1.0,1.0,0.0,0,0.0,84,1.0,84,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,6,0,23,0,0.0,,,,,,,0,0.0,23,1.0,23,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,8,5,84,9,0.10714285714285714,-53.35714285719275,0.5000000000109139,0.5000000000109139,0.1111111111111111,0.5555555555555556,0.0,0,0.0,84,1.0,84,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,4,0,4,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,post_only_clean,hard_reject_drop,coarsened_decision_visible_trigger,accepted_set,1,1,21,3,0.14285714285714285,-372.5,22.5,22.5,0.6666666666666666,0.6666666666666666,0.0,0,0.0,21,1.0,0,0.0,21,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under non_true_reject_churn_warning
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,market_view_usable,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,9,1108,81,0.07310469314079422,-76.67741935483073,1.3101265822773758,1.3101265822773758,0.4567901234567901,0.4567901234567901,0.0,0,0.0,1108,1.0,1108,1.0,0,0.0,reject_quality_negative,5s side-adjusted markout is materially adverse
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,1,1,13,2,0.15384615384615385,-73.0000000000291,0.49999999995634425,0.49999999995634425,1.0,1.0,0.0,0,0.0,13,1.0,13,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_high,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,4,0,5,0,0.0,,,,,,,0,0.0,5,1.0,5,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,1,35,1,0.02857142857142857,,0.4999999998835847,0.4999999998835847,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,8,5,91,8,0.08791208791208792,-58.90000000002328,0.5000000000109139,0.5000000000109139,0.375,0.25,0.0,0,0.0,91,1.0,91,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,9,3,31,3,0.0967741935483871,19.166666666715173,0.49999999998059746,0.49999999998059746,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,7,150,12,0.08,-49.900000000037835,0.4999999999894168,0.4999999999894168,0.25,0.5,0.0,0,0.0,150,1.0,150,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,flat,flat_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,3,0,4,0,0.0,,,,,,,0,0.0,4,1.0,4,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_adverse,stale_latency_high,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,1,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,6,0,36,0,0.0,,,,,,,0,0.0,36,1.0,36,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,3,745,4,0.005369127516778523,-29.166666666715173,13.83333333331393,13.83333333331393,0.5,0.25,0.0,0,0.0,745,1.0,745,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,4,0,14,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,hard_reject_drop,coarsened_decision_visible_trigger,accepted_set,1,0,29,0,0.0,,,,,,,0,0.0,29,1.0,0,0.0,29,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under non_true_reject_churn_warning
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,8,3170,38,0.011987381703470032,-29.0000000000191,35.473684210500274,35.473684210500274,0.6578947368421053,0.4473684210526316,0.0,0,0.0,3170,1.0,3170,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,37,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,1,1,195,1,0.005128205128205128,-143.5000000000582,0.5000000000291038,0.5000000000291038,1.0,0.0,0.0,0,0.0,195,1.0,195,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,6,0,27,0,0.0,,,,,,,0,0.0,27,1.0,27,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,1,125,1,0.008,-9.499999999970896,39.499999999970896,39.499999999970896,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,4,848,5,0.00589622641509434,-43.00000000010186,11.700000000011642,11.700000000011642,1.0,0.4,0.0,0,0.0,848,1.0,848,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,0,75,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,9,920,17,0.01847826086956522,-169.61111111115315,23.437500000009095,23.437500000009095,0.7058823529411765,0.6470588235294118,0.0,0,0.0,920,1.0,920,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,6,1,25,1,0.04,133.4999999999127,17.5,17.5,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,step_back_gt1,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,8,1,121,1,0.008264462809917356,,33.50000000005821,33.50000000005821,1.0,0.0,0.0,0,0.0,121,1.0,121,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,4,0,26,0,0.0,,,,,,,0,0.0,26,1.0,26,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,7,110,11,0.1,-99.87500000001091,0.4999999999894168,0.4999999999894168,0.45454545454545453,0.36363636363636365,0.0,0,0.0,110,1.0,110,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,1,15,1,0.06666666666666667,-113.50000000005821,0.5000000000291038,0.5000000000291038,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,post_only_clean,hard_reject_drop,coarsened_decision_visible_trigger,accepted_set,1,1,11,1,0.09090909090909091,-209.4999999999709,0.5000000000291038,0.5000000000291038,0.0,0.0,0.0,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under non_true_reject_churn_warning
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,market_view_usable,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,9,1140,95,0.08333333333333333,-101.68749999999454,0.3736842105220268,0.3736842105220268,0.49473684210526314,0.49473684210526314,0.0,0,0.0,1140,1.0,1140,1.0,0,0.0,reject_quality_negative,5s side-adjusted markout is materially adverse
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,1,16,4,0.25,-142.50000000014552,0.5000000000291038,0.5000000000291038,0.5,0.75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,1,0,47,0,0.0,,,,,,,0,0.0,47,1.0,47,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,2,1,5,1,0.2,-291.4999999999418,34.499999999970896,34.499999999970896,1.0,1.0,0.0,0,0.0,5,1.0,5,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,5,59,9,0.15254237288135594,-88.83333333331393,0.5000000000291038,0.5000000000291038,0.5555555555555556,0.6666666666666666,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,7,98,11,0.11224489795918367,-66.25,0.5000000000026458,0.5000000000026458,0.09090909090909091,0.5454545454545454,0.0,0,0.0,98,1.0,98,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,9,5,59,7,0.11864406779661017,-59.5,0.5000000000083153,0.5000000000083153,0.7142857142857143,0.5714285714285714,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_high,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,5,211,10,0.04739336492890995,-47.83333333332848,0.4999999999854481,0.4999999999854481,0.6,0.3,0.0,0,0.0,211,1.0,211,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,4,2,8,2,0.25,-263.49999999998545,0.5000000000291038,0.5000000000291038,0.5,0.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,add_side,touch,edge_non_adverse,stale_latency_join_stale,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,3,0,3,0,0.0,,,,,,,0,0.0,3,1.0,3,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_adverse,market_view_usable,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,2,0,4,0,0.0,,,,,,,0,0.0,4,1.0,4,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,3,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,hard_reject_drop,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under non_true_reject_churn_warning
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,1,74,1,0.013513513513513514,609.4999999999709,80.5000000000291,80.5000000000291,1.0,0.0,1.0,0,0.0,74,1.0,74,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,hard_reject_drop,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under non_true_reject_churn_warning
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,7,1720,19,0.011046511627906977,-56.000000000016634,38.22222222223192,38.22222222223192,0.5789473684210527,0.0,0.5263157894736842,0,0.0,1720,1.0,1720,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,9,1,71,1,0.014084507042253521,,23.49999999991269,23.49999999991269,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,hard_reject_drop,coarsened_decision_visible_trigger,accepted_set,1,1,35,2,0.05714285714285714,-276.0000000000582,25.999999999985448,25.999999999985448,0.5,0.0,1.0,0,0.0,35,1.0,0,0.0,35,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under non_true_reject_churn_warning
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,market_view_usable,post_only_clean,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,9,6329,91,0.014378258808658556,-63.90789473684747,29.43820224719101,29.43820224719101,0.6923076923076923,0.0,0.4945054945054945,0,0.0,6329,1.0,6329,1.0,0,0.0,reject_quality_negative,5s side-adjusted markout is materially adverse
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,1,75,1,0.013333333333333334,-0.5000000000291038,17.49999999985448,17.49999999985448,1.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_gap_crossed,missing_anchor,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,1,0,450,0,0.0,,,,,,,0,0.0,450,1.0,450,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,3,0,4,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,clamped,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,3,1,6,1,0.16666666666666666,223.4999999999127,40.500000000029104,40.500000000029104,1.0,0.0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,3,196,3,0.015306122448979591,,17.166666666647263,17.166666666647263,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,guarded_depth_fallback,warning_churn_context,coarsened_decision_visible_trigger,accepted_set,9,7,1602,18,0.011235955056179775,-84.04545454546513,27.91176470587208,27.91176470587208,0.6111111111111112,0.0,0.4444444444444444,0,0.0,1602,1.0,1602,1.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
churn_warning_coarsened,large_skew_or_low_score,reduce_side,step_back_gt1,edge_non_adverse,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,8,1,154,1,0.006493506493506494,,,,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
