cluster_id,capture_id,research_date,bucket_30s,start_ts_ns,end_ts_ns,member_count
2026-08-26_164de1d394f7:59590409,2026-08-26_164de1d394f7,2026-08-26,59590409,1787712270000000000,1787712299760000000,34
2026-08-26_164de1d394f7:59590410,2026-08-26_164de1d394f7,2026-08-26,59590410,1787712300000000000,1787712329760000000,47
2026-08-26_164de1d394f7:59590411,2026-08-26_164de1d394f7,2026-08-26,59590411,1787712330000000000,1787712358500000000,38
2026-08-26_164de1d394f7:59590412,2026-08-26_164de1d394f7,2026-08-26,59590412,1787712360500000000,1787712388760000000,59
2026-08-26_164de1d394f7:59590413,2026-08-26_164de1d394f7,2026-08-26,59590413,1787712390260000000,1787712419000000000,44
2026-08-26_164de1d394f7:59590414,2026-08-26_164de1d394f7,2026-08-26,59590414,1787712420500000000,1787712449500000000,59
2026-08-26_164de1d394f7:59590415,2026-08-26_164de1d394f7,2026-08-26,59590415,1787712450260000000,1787712478760000000,56
2026-08-26_164de1d394f7:59590416,2026-08-26_164de1d394f7,2026-08-26,59590416,1787712480260000000,1787712509760000000,50
2026-08-26_164de1d394f7:59590417,2026-08-26_164de1d394f7,2026-08-26,59590417,1787712511000000000,1787712539760000000,49
2026-08-26_164de1d394f7:59590418,2026-08-26_164de1d394f7,2026-08-26,59590418,1787712540000000000,1787712569000000000,58
2026-08-26_164de1d394f7:59590419,2026-08-26_164de1d394f7,2026-08-26,59590419,1787712570760000000,1787712599760000000,39
2026-08-26_164de1d394f7:59590420,2026-08-26_164de1d394f7,2026-08-26,59590420,1787712600000000000,1787712629760000000,56
2026-08-26_164de1d394f7:59590421,2026-08-26_164de1d394f7,2026-08-26,59590421,1787712631760000000,1787712659500000000,33
2026-08-26_164de1d394f7:59590422,2026-08-26_164de1d394f7,2026-08-26,59590422,1787712661260000000,1787712689760000000,37
2026-08-26_164de1d394f7:59590423,2026-08-26_164de1d394f7,2026-08-26,59590423,1787712690000000000,1787712719500000000,38
2026-08-26_164de1d394f7:59590424,2026-08-26_164de1d394f7,2026-08-26,59590424,1787712720000000000,1787712749000000000,35
2026-08-26_164de1d394f7:59590425,2026-08-26_164de1d394f7,2026-08-26,59590425,1787712750000000000,1787712779760000000,42
2026-08-26_164de1d394f7:59590426,2026-08-26_164de1d394f7,2026-08-26,59590426,1787712781260000000,1787712809760000000,50
2026-08-26_164de1d394f7:59590427,2026-08-26_164de1d394f7,2026-08-26,59590427,1787712810500000000,1787712838000000000,40
2026-08-26_164de1d394f7:59590428,2026-08-26_164de1d394f7,2026-08-26,59590428,1787712842260000000,1787712868760000000,33
2026-08-26_164de1d394f7:59590429,2026-08-26_164de1d394f7,2026-08-26,59590429,1787712871260000000,1787712899500000000,39
2026-08-26_164de1d394f7:59590430,2026-08-26_164de1d394f7,2026-08-26,59590430,1787712903760000000,1787712927260000000,30
2026-08-26_164de1d394f7:59590431,2026-08-26_164de1d394f7,2026-08-26,59590431,1787712930000000000,1787712958260000000,23
2026-08-26_164de1d394f7:59590432,2026-08-26_164de1d394f7,2026-08-26,59590432,1787712960260000000,1787712989760000000,25
2026-08-26_164de1d394f7:59590433,2026-08-26_164de1d394f7,2026-08-26,59590433,1787712990500000000,1787713015760000000,20
2026-08-26_164de1d394f7:59590434,2026-08-26_164de1d394f7,2026-08-26,59590434,1787713020760000000,1787713049260000000,48
2026-08-26_164de1d394f7:59590435,2026-08-26_164de1d394f7,2026-08-26,59590435,1787713052760000000,1787713079000000000,29
2026-08-26_164de1d394f7:59590436,2026-08-26_164de1d394f7,2026-08-26,59590436,1787713082000000000,1787713108260000000,30
2026-08-26_164de1d394f7:59590437,2026-08-26_164de1d394f7,2026-08-26,59590437,1787713110260000000,1787713137760000000,29
2026-08-26_164de1d394f7:59590438,2026-08-26_164de1d394f7,2026-08-26,59590438,1787713141000000000,1787713167000000000,23
2026-08-26_164de1d394f7:59590439,2026-08-26_164de1d394f7,2026-08-26,59590439,1787713170760000000,1787713199760000000,50
2026-08-26_164de1d394f7:59590440,2026-08-26_164de1d394f7,2026-08-26,59590440,1787713200000000000,1787713228000000000,60
2026-08-26_164de1d394f7:59590441,2026-08-26_164de1d394f7,2026-08-26,59590441,1787713231500000000,1787713259760000000,48
2026-08-26_164de1d394f7:59590442,2026-08-26_164de1d394f7,2026-08-26,59590442,1787713260760000000,1787713289760000000,60
2026-08-26_164de1d394f7:59590443,2026-08-26_164de1d394f7,2026-08-26,59590443,1787713290000000000,1787713318760000000,42
2026-08-26_164de1d394f7:59590444,2026-08-26_164de1d394f7,2026-08-26,59590444,1787713320260000000,1787713346500000000,44
2026-08-26_164de1d394f7:59590445,2026-08-26_164de1d394f7,2026-08-26,59590445,1787713350500000000,1787713376760000000,30
2026-08-26_164de1d394f7:59590446,2026-08-26_164de1d394f7,2026-08-26,59590446,1787713380760000000,1787713409000000000,31
2026-08-26_164de1d394f7:59590447,2026-08-26_164de1d394f7,2026-08-26,59590447,1787713412260000000,1787713439760000000,31
2026-08-26_164de1d394f7:59590448,2026-08-26_164de1d394f7,2026-08-26,59590448,1787713440000000000,1787713468000000000,67
2026-08-26_164de1d394f7:59590449,2026-08-26_164de1d394f7,2026-08-26,59590449,1787713470260000000,1787713494000000000,24
2026-08-26_164de1d394f7:59590450,2026-08-26_164de1d394f7,2026-08-26,59590450,1787713501000000000,1787713526000000000,24
2026-08-26_164de1d394f7:59590451,2026-08-26_164de1d394f7,2026-08-26,59590451,1787713530500000000,1787713559760000000,48
2026-08-26_164de1d394f7:59590452,2026-08-26_164de1d394f7,2026-08-26,59590452,1787713560000000000,1787713587260000000,43
2026-08-26_164de1d394f7:59590453,2026-08-26_164de1d394f7,2026-08-26,59590453,1787713592260000000,1787713618500000000,42
2026-08-26_164de1d394f7:59590454,2026-08-26_164de1d394f7,2026-08-26,59590454,1787713621260000000,1787713649760000000,24
2026-08-26_164de1d394f7:59590455,2026-08-26_164de1d394f7,2026-08-26,59590455,1787713651760000000,1787713679260000000,20
2026-08-26_164de1d394f7:59590456,2026-08-26_164de1d394f7,2026-08-26,59590456,1787713680000000000,1787713709500000000,29
2026-08-26_164de1d394f7:59590457,2026-08-26_164de1d394f7,2026-08-26,59590457,1787713710260000000,1787713739760000000,28
2026-08-26_164de1d394f7:59590458,2026-08-26_164de1d394f7,2026-08-26,59590458,1787713740000000000,1787713769500000000,38
2026-08-26_164de1d394f7:59590459,2026-08-26_164de1d394f7,2026-08-26,59590459,1787713771760000000,1787713799760000000,17
2026-08-26_164de1d394f7:59590460,2026-08-26_164de1d394f7,2026-08-26,59590460,1787713800000000000,1787713827000000000,44
2026-08-26_164de1d394f7:59590461,2026-08-26_164de1d394f7,2026-08-26,59590461,1787713831500000000,1787713856760000000,22
2026-08-26_164de1d394f7:59590462,2026-08-26_164de1d394f7,2026-08-26,59590462,1787713861000000000,1787713889000000000,29
2026-08-26_164de1d394f7:59590463,2026-08-26_164de1d394f7,2026-08-26,59590463,1787713893260000000,1787713919760000000,33
2026-08-26_164de1d394f7:59590464,2026-08-26_164de1d394f7,2026-08-26,59590464,1787713920000000000,1787713948500000000,25
2026-08-26_164de1d394f7:59590465,2026-08-26_164de1d394f7,2026-08-26,59590465,1787713952260000000,1787713979760000000,26
2026-08-26_164de1d394f7:59590466,2026-08-26_164de1d394f7,2026-08-26,59590466,1787713980000000000,1787714007760000000,24
2026-08-26_164de1d394f7:59590467,2026-08-26_164de1d394f7,2026-08-26,59590467,1787714010760000000,1787714037260000000,31
2026-08-26_164de1d394f7:59590468,2026-08-26_164de1d394f7,2026-08-26,59590468,1787714040000000000,1787714069000000000,35
2026-08-26_164de1d394f7:59590469,2026-08-26_164de1d394f7,2026-08-26,59590469,1787714070760000000,1787714099760000000,37
2026-08-26_164de1d394f7:59590470,2026-08-26_164de1d394f7,2026-08-26,59590470,1787714106760000000,1787714129000000000,24
2026-08-26_164de1d394f7:59590471,2026-08-26_164de1d394f7,2026-08-26,59590471,1787714130260000000,1787714155000000000,37
2026-08-26_164de1d394f7:59590472,2026-08-26_164de1d394f7,2026-08-26,59590472,1787714161000000000,1787714187000000000,21
2026-08-26_164de1d394f7:59590473,2026-08-26_164de1d394f7,2026-08-26,59590473,1787714191260000000,1787714193500000000,4
2026-08-26_20fa36ad4d76:59591971,2026-08-26_20fa36ad4d76,2026-08-26,59591971,1787759140760000000,1787759158000000000,8
2026-08-26_20fa36ad4d76:59591972,2026-08-26_20fa36ad4d76,2026-08-26,59591972,1787759166260000000,1787759175000000000,4
2026-08-26_20fa36ad4d76:59591973,2026-08-26_20fa36ad4d76,2026-08-26,59591973,1787759190000000000,1787759217760000000,8
2026-08-26_20fa36ad4d76:59591974,2026-08-26_20fa36ad4d76,2026-08-26,59591974,1787759226000000000,1787759230500000000,5
2026-08-26_20fa36ad4d76:59591975,2026-08-26_20fa36ad4d76,2026-08-26,59591975,1787759275500000000,1787759278260000000,4
2026-08-26_20fa36ad4d76:59591976,2026-08-26_20fa36ad4d76,2026-08-26,59591976,1787759284760000000,1787759301000000000,8
2026-08-26_20fa36ad4d76:59591977,2026-08-26_20fa36ad4d76,2026-08-26,59591977,1787759335760000000,1787759336000000000,2
2026-08-26_20fa36ad4d76:59591978,2026-08-26_20fa36ad4d76,2026-08-26,59591978,1787759341000000000,1787759348760000000,4
2026-08-26_20fa36ad4d76:59591979,2026-08-26_20fa36ad4d76,2026-08-26,59591979,1787759370500000000,1787759396000000000,3
2026-08-26_20fa36ad4d76:59591980,2026-08-26_20fa36ad4d76,2026-08-26,59591980,1787759410260000000,1787759410500000000,2
2026-08-26_20fa36ad4d76:59591981,2026-08-26_20fa36ad4d76,2026-08-26,59591981,1787759434760000000,1787759452760000000,11
2026-08-26_20fa36ad4d76:59591982,2026-08-26_20fa36ad4d76,2026-08-26,59591982,1787759460760000000,1787759465000000000,6
2026-08-26_20fa36ad4d76:59591983,2026-08-26_20fa36ad4d76,2026-08-26,59591983,1787759500000000000,1787759519000000000,27
2026-08-26_20fa36ad4d76:59591984,2026-08-26_20fa36ad4d76,2026-08-26,59591984,1787759526000000000,1787759549500000000,16
2026-08-26_20fa36ad4d76:59591985,2026-08-26_20fa36ad4d76,2026-08-26,59591985,1787759550260000000,1787759577000000000,7
2026-08-26_20fa36ad4d76:59591986,2026-08-26_20fa36ad4d76,2026-08-26,59591986,1787759595260000000,1787759604760000000,10
2026-08-26_20fa36ad4d76:59591987,2026-08-26_20fa36ad4d76,2026-08-26,59591987,1787759616260000000,1787759635760000000,6
2026-08-26_20fa36ad4d76:59591988,2026-08-26_20fa36ad4d76,2026-08-26,59591988,1787759640000000000,1787759651000000000,11
2026-08-26_20fa36ad4d76:59591989,2026-08-26_20fa36ad4d76,2026-08-26,59591989,1787759675260000000,1787759697000000000,12
2026-08-26_20fa36ad4d76:59591990,2026-08-26_20fa36ad4d76,2026-08-26,59591990,1787759702000000000,1787759723500000000,11
2026-08-26_20fa36ad4d76:59591991,2026-08-26_20fa36ad4d76,2026-08-26,59591991,1787759739760000000,1787759739760000000,1
2026-08-26_20fa36ad4d76:59591992,2026-08-26_20fa36ad4d76,2026-08-26,59591992,1787759765000000000,1787759787000000000,8
2026-08-26_20fa36ad4d76:59591993,2026-08-26_20fa36ad4d76,2026-08-26,59591993,1787759796260000000,1787759812000000000,8
2026-08-26_20fa36ad4d76:59591994,2026-08-26_20fa36ad4d76,2026-08-26,59591994,1787759825760000000,1787759834500000000,6
2026-08-26_20fa36ad4d76:59591995,2026-08-26_20fa36ad4d76,2026-08-26,59591995,1787759854500000000,1787759854500000000,1
2026-08-26_20fa36ad4d76:59591996,2026-08-26_20fa36ad4d76,2026-08-26,59591996,1787759899260000000,1787759903260000000,2
2026-08-26_20fa36ad4d76:59591997,2026-08-26_20fa36ad4d76,2026-08-26,59591997,1787759935760000000,1787759936000000000,2
2026-08-26_20fa36ad4d76:59591998,2026-08-26_20fa36ad4d76,2026-08-26,59591998,1787759942000000000,1787759969260000000,5
2026-08-26_20fa36ad4d76:59591999,2026-08-26_20fa36ad4d76,2026-08-26,59591999,1787759971260000000,1787759994500000000,10
2026-08-26_20fa36ad4d76:59592000,2026-08-26_20fa36ad4d76,2026-08-26,59592000,1787760005260000000,1787760025000000000,4
2026-08-26_20fa36ad4d76:59592001,2026-08-26_20fa36ad4d76,2026-08-26,59592001,1787760030760000000,1787760059760000000,16
2026-08-26_20fa36ad4d76:59592002,2026-08-26_20fa36ad4d76,2026-08-26,59592002,1787760067260000000,1787760076760000000,6
2026-08-26_20fa36ad4d76:59592003,2026-08-26_20fa36ad4d76,2026-08-26,59592003,1787760093000000000,1787760115500000000,8
2026-08-26_20fa36ad4d76:59592004,2026-08-26_20fa36ad4d76,2026-08-26,59592004,1787760122260000000,1787760145500000000,10
2026-08-26_20fa36ad4d76:59592005,2026-08-26_20fa36ad4d76,2026-08-26,59592005,1787760150760000000,1787760150760000000,1
2026-08-26_20fa36ad4d76:59592006,2026-08-26_20fa36ad4d76,2026-08-26,59592006,1787760182760000000,1787760193260000000,5
2026-08-26_20fa36ad4d76:59592007,2026-08-26_20fa36ad4d76,2026-08-26,59592007,1787760211760000000,1787760228500000000,10
2026-08-26_20fa36ad4d76:59592008,2026-08-26_20fa36ad4d76,2026-08-26,59592008,1787760241000000000,1787760261500000000,9
2026-08-26_20fa36ad4d76:59592009,2026-08-26_20fa36ad4d76,2026-08-26,59592009,1787760279000000000,1787760297500000000,4
2026-08-26_20fa36ad4d76:59592010,2026-08-26_20fa36ad4d76,2026-08-26,59592010,1787760300260000000,1787760326500000000,20
2026-08-26_20fa36ad4d76:59592011,2026-08-26_20fa36ad4d76,2026-08-26,59592011,1787760337000000000,1787760350500000000,10
2026-08-26_20fa36ad4d76:59592012,2026-08-26_20fa36ad4d76,2026-08-26,59592012,1787760368500000000,1787760386760000000,12
2026-08-26_20fa36ad4d76:59592013,2026-08-26_20fa36ad4d76,2026-08-26,59592013,1787760392260000000,1787760412260000000,7
2026-08-26_20fa36ad4d76:59592014,2026-08-26_20fa36ad4d76,2026-08-26,59592014,1787760422260000000,1787760425260000000,3
2026-08-26_20fa36ad4d76:59592015,2026-08-26_20fa36ad4d76,2026-08-26,59592015,1787760461500000000,1787760472500000000,5
2026-08-26_20fa36ad4d76:59592016,2026-08-26_20fa36ad4d76,2026-08-26,59592016,1787760499000000000,1787760509000000000,9
2026-08-26_20fa36ad4d76:59592017,2026-08-26_20fa36ad4d76,2026-08-26,59592017,1787760516760000000,1787760538500000000,5
2026-08-26_20fa36ad4d76:59592018,2026-08-26_20fa36ad4d76,2026-08-26,59592018,1787760542000000000,1787760563760000000,6
2026-08-26_20fa36ad4d76:59592020,2026-08-26_20fa36ad4d76,2026-08-26,59592020,1787760605000000000,1787760618260000000,5
2026-08-26_20fa36ad4d76:59592021,2026-08-26_20fa36ad4d76,2026-08-26,59592021,1787760659000000000,1787760659260000000,2
2026-08-26_20fa36ad4d76:59592022,2026-08-26_20fa36ad4d76,2026-08-26,59592022,1787760664500000000,1787760671000000000,3
2026-08-26_20fa36ad4d76:59592023,2026-08-26_20fa36ad4d76,2026-08-26,59592023,1787760691500000000,1787760693760000000,2
2026-08-26_20fa36ad4d76:59592024,2026-08-26_20fa36ad4d76,2026-08-26,59592024,1787760735260000000,1787760735260000000,1
2026-08-26_20fa36ad4d76:59592026,2026-08-26_20fa36ad4d76,2026-08-26,59592026,1787760783500000000,1787760807260000000,8
2026-08-26_20fa36ad4d76:59592028,2026-08-26_20fa36ad4d76,2026-08-26,59592028,1787760840500000000,1787760840760000000,2
2026-08-26_20fa36ad4d76:59592029,2026-08-26_20fa36ad4d76,2026-08-26,59592029,1787760871500000000,1787760886260000000,3
2026-08-26_20fa36ad4d76:59592030,2026-08-26_20fa36ad4d76,2026-08-26,59592030,1787760905260000000,1787760905500000000,2
2026-08-26_20fa36ad4d76:59592031,2026-08-26_20fa36ad4d76,2026-08-26,59592031,1787760941260000000,1787760941500000000,2
2026-08-26_20fa36ad4d76:59592033,2026-08-26_20fa36ad4d76,2026-08-26,59592033,1787761008500000000,1787761014500000000,5
2026-08-26_20fa36ad4d76:59592034,2026-08-26_20fa36ad4d76,2026-08-26,59592034,1787761020500000000,1787761047760000000,4
2026-08-26_20fa36ad4d76:59592035,2026-08-26_20fa36ad4d76,2026-08-26,59592035,1787761059760000000,1787761064500000000,3
2026-08-26_20fa36ad4d76:59592036,2026-08-26_20fa36ad4d76,2026-08-26,59592036,1787761094500000000,1787761109500000000,7
2026-08-26_20fa36ad4d76:59592037,2026-08-26_20fa36ad4d76,2026-08-26,59592037,1787761110260000000,1787761130000000000,5
2026-08-26_20fa36ad4d76:59592038,2026-08-26_20fa36ad4d76,2026-08-26,59592038,1787761154260000000,1787761169760000000,17
2026-08-26_20fa36ad4d76:59592039,2026-08-26_20fa36ad4d76,2026-08-26,59592039,1787761171760000000,1787761193260000000,7
2026-08-26_20fa36ad4d76:59592040,2026-08-26_20fa36ad4d76,2026-08-26,59592040,1787761202500000000,1787761202760000000,2
2026-08-26_20fa36ad4d76:59592041,2026-08-26_20fa36ad4d76,2026-08-26,59592041,1787761238760000000,1787761258760000000,9
2026-08-26_20fa36ad4d76:59592042,2026-08-26_20fa36ad4d76,2026-08-26,59592042,1787761265260000000,1787761274500000000,15
2026-08-26_20fa36ad4d76:59592043,2026-08-26_20fa36ad4d76,2026-08-26,59592043,1787761307260000000,1787761315500000000,4
2026-08-26_20fa36ad4d76:59592044,2026-08-26_20fa36ad4d76,2026-08-26,59592044,1787761320500000000,1787761334000000000,12
2026-08-26_20fa36ad4d76:59592045,2026-08-26_20fa36ad4d76,2026-08-26,59592045,1787761352760000000,1787761379260000000,14
2026-08-26_20fa36ad4d76:59592046,2026-08-26_20fa36ad4d76,2026-08-26,59592046,1787761380260000000,1787761408000000000,34
2026-08-26_20fa36ad4d76:59592047,2026-08-26_20fa36ad4d76,2026-08-26,59592047,1787761423760000000,1787761431260000000,8
2026-08-26_20fa36ad4d76:59592048,2026-08-26_20fa36ad4d76,2026-08-26,59592048,1787761456000000000,1787761457500000000,4
2026-08-26_20fa36ad4d76:59592049,2026-08-26_20fa36ad4d76,2026-08-26,59592049,1787761471760000000,1787761496000000000,15
2026-08-26_20fa36ad4d76:59592050,2026-08-26_20fa36ad4d76,2026-08-26,59592050,1787761500500000000,1787761514260000000,2
2026-08-26_20fa36ad4d76:59592051,2026-08-26_20fa36ad4d76,2026-08-26,59592051,1787761532000000000,1787761552260000000,18
2026-08-26_20fa36ad4d76:59592052,2026-08-26_20fa36ad4d76,2026-08-26,59592052,1787761566500000000,1787761586260000000,27
2026-08-26_20fa36ad4d76:59592053,2026-08-26_20fa36ad4d76,2026-08-26,59592053,1787761592760000000,1787761599260000000,4
2026-08-26_20fa36ad4d76:59592054,2026-08-26_20fa36ad4d76,2026-08-26,59592054,1787761620260000000,1787761631500000000,4
2026-08-26_20fa36ad4d76:59592055,2026-08-26_20fa36ad4d76,2026-08-26,59592055,1787761653760000000,1787761679000000000,16
2026-08-26_20fa36ad4d76:59592056,2026-08-26_20fa36ad4d76,2026-08-26,59592056,1787761680260000000,1787761706500000000,11
2026-08-26_20fa36ad4d76:59592057,2026-08-26_20fa36ad4d76,2026-08-26,59592057,1787761710000000000,1787761739500000000,20
2026-08-26_20fa36ad4d76:59592058,2026-08-26_20fa36ad4d76,2026-08-26,59592058,1787761744500000000,1787761750000000000,6
2026-08-26_20fa36ad4d76:59592059,2026-08-26_20fa36ad4d76,2026-08-26,59592059,1787761791260000000,1787761793260000000,4
2026-08-26_20fa36ad4d76:59592060,2026-08-26_20fa36ad4d76,2026-08-26,59592060,1787761801500000000,1787761828760000000,7
2026-08-26_20fa36ad4d76:59592061,2026-08-26_20fa36ad4d76,2026-08-26,59592061,1787761841000000000,1787761847000000000,8
2026-08-26_20fa36ad4d76:59592062,2026-08-26_20fa36ad4d76,2026-08-26,59592062,1787761864500000000,1787761887500000000,3
2026-08-26_20fa36ad4d76:59592063,2026-08-26_20fa36ad4d76,2026-08-26,59592063,1787761890260000000,1787761908760000000,4
2026-08-26_20fa36ad4d76:59592064,2026-08-26_20fa36ad4d76,2026-08-26,59592064,1787761926760000000,1787761932500000000,4
2026-08-26_20fa36ad4d76:59592065,2026-08-26_20fa36ad4d76,2026-08-26,59592065,1787761963260000000,1787761974500000000,4
2026-08-26_20fa36ad4d76:59592066,2026-08-26_20fa36ad4d76,2026-08-26,59592066,1787761981760000000,1787761982000000000,2
2026-08-26_20fa36ad4d76:59592067,2026-08-26_20fa36ad4d76,2026-08-26,59592067,1787762011500000000,1787762034260000000,10
2026-08-26_20fa36ad4d76:59592068,2026-08-26_20fa36ad4d76,2026-08-26,59592068,1787762046760000000,1787762068500000000,8
2026-08-26_20fa36ad4d76:59592069,2026-08-26_20fa36ad4d76,2026-08-26,59592069,1787762073500000000,1787762093500000000,6
2026-08-26_20fa36ad4d76:59592070,2026-08-26_20fa36ad4d76,2026-08-26,59592070,1787762120500000000,1787762120760000000,2
2026-08-26_20fa36ad4d76:59592071,2026-08-26_20fa36ad4d76,2026-08-26,59592071,1787762133260000000,1787762152500000000,6
2026-08-26_20fa36ad4d76:59592072,2026-08-26_20fa36ad4d76,2026-08-26,59592072,1787762172500000000,1787762177760000000,6
2026-08-26_20fa36ad4d76:59592074,2026-08-26_20fa36ad4d76,2026-08-26,59592074,1787762220000000000,1787762246500000000,13
2026-08-26_20fa36ad4d76:59592075,2026-08-26_20fa36ad4d76,2026-08-26,59592075,1787762253260000000,1787762271760000000,6
2026-08-26_20fa36ad4d76:59592076,2026-08-26_20fa36ad4d76,2026-08-26,59592076,1787762303260000000,1787762303500000000,2
2026-08-26_20fa36ad4d76:59592077,2026-08-26_20fa36ad4d76,2026-08-26,59592077,1787762313260000000,1787762339760000000,6
2026-08-26_20fa36ad4d76:59592078,2026-08-26_20fa36ad4d76,2026-08-26,59592078,1787762351260000000,1787762354260000000,3
2026-08-26_20fa36ad4d76:59592079,2026-08-26_20fa36ad4d76,2026-08-26,59592079,1787762370000000000,1787762394000000000,13
2026-08-26_20fa36ad4d76:59592080,2026-08-26_20fa36ad4d76,2026-08-26,59592080,1787762412260000000,1787762429760000000,9
2026-08-26_20fa36ad4d76:59592081,2026-08-26_20fa36ad4d76,2026-08-26,59592081,1787762449260000000,1787762453760000000,4
2026-08-26_20fa36ad4d76:59592082,2026-08-26_20fa36ad4d76,2026-08-26,59592082,1787762463500000000,1787762482260000000,2
2026-08-26_20fa36ad4d76:59592083,2026-08-26_20fa36ad4d76,2026-08-26,59592083,1787762506000000000,1787762506000000000,1
2026-08-26_20fa36ad4d76:59592084,2026-08-26_20fa36ad4d76,2026-08-26,59592084,1787762522260000000,1787762522260000000,1
2026-08-26_20fa36ad4d76:59592085,2026-08-26_20fa36ad4d76,2026-08-26,59592085,1787762570260000000,1787762579760000000,6
2026-08-26_20fa36ad4d76:59592086,2026-08-26_20fa36ad4d76,2026-08-26,59592086,1787762604000000000,1787762608500000000,3
2026-08-26_20fa36ad4d76:59592087,2026-08-26_20fa36ad4d76,2026-08-26,59592087,1787762610500000000,1787762617500000000,6
2026-08-26_20fa36ad4d76:59592088,2026-08-26_20fa36ad4d76,2026-08-26,59592088,1787762646260000000,1787762654500000000,7
2026-08-26_20fa36ad4d76:59592089,2026-08-26_20fa36ad4d76,2026-08-26,59592089,1787762682500000000,1787762689760000000,3
2026-08-26_20fa36ad4d76:59592090,2026-08-26_20fa36ad4d76,2026-08-26,59592090,1787762708260000000,1787762724000000000,5
2026-08-26_20fa36ad4d76:59592091,2026-08-26_20fa36ad4d76,2026-08-26,59592091,1787762731260000000,1787762743500000000,3
2026-08-26_20fa36ad4d76:59592092,2026-08-26_20fa36ad4d76,2026-08-26,59592092,1787762784500000000,1787762784760000000,2
2026-08-26_20fa36ad4d76:59592093,2026-08-26_20fa36ad4d76,2026-08-26,59592093,1787762802760000000,1787762812760000000,7
2026-08-26_20fa36ad4d76:59592094,2026-08-26_20fa36ad4d76,2026-08-26,59592094,1787762826260000000,1787762845760000000,8
2026-08-26_20fa36ad4d76:59592095,2026-08-26_20fa36ad4d76,2026-08-26,59592095,1787762850500000000,1787762862760000000,5
2026-08-26_20fa36ad4d76:59592097,2026-08-26_20fa36ad4d76,2026-08-26,59592097,1787762920760000000,1787762936760000000,6
2026-08-26_20fa36ad4d76:59592099,2026-08-26_20fa36ad4d76,2026-08-26,59592099,1787762977500000000,1787762986760000000,6
2026-08-26_20fa36ad4d76:59592101,2026-08-26_20fa36ad4d76,2026-08-26,59592101,1787763037760000000,1787763053760000000,10
2026-08-26_20fa36ad4d76:59592102,2026-08-26_20fa36ad4d76,2026-08-26,59592102,1787763071500000000,1787763083000000000,5
2026-08-26_20fa36ad4d76:59592104,2026-08-26_20fa36ad4d76,2026-08-26,59592104,1787763120260000000,1787763149500000000,4
2026-08-26_20fa36ad4d76:59592105,2026-08-26_20fa36ad4d76,2026-08-26,59592105,1787763153000000000,1787763168760000000,4
2026-08-26_20fa36ad4d76:59592107,2026-08-26_20fa36ad4d76,2026-08-26,59592107,1787763236260000000,1787763237000000000,3
2026-08-26_20fa36ad4d76:59592109,2026-08-26_20fa36ad4d76,2026-08-26,59592109,1787763281000000000,1787763281260000000,2
2026-08-26_20fa36ad4d76:59592110,2026-08-26_20fa36ad4d76,2026-08-26,59592110,1787763301000000000,1787763314000000000,3
2026-08-26_20fa36ad4d76:59592112,2026-08-26_20fa36ad4d76,2026-08-26,59592112,1787763361760000000,1787763363260000000,3
2026-08-26_20fa36ad4d76:59592113,2026-08-26_20fa36ad4d76,2026-08-26,59592113,1787763392000000000,1787763394760000000,6
2026-08-26_20fa36ad4d76:59592114,2026-08-26_20fa36ad4d76,2026-08-26,59592114,1787763448500000000,1787763448760000000,2
2026-08-26_20fa36ad4d76:59592115,2026-08-26_20fa36ad4d76,2026-08-26,59592115,1787763464760000000,1787763473260000000,7
2026-08-26_20fa36ad4d76:59592117,2026-08-26_20fa36ad4d76,2026-08-26,59592117,1787763515760000000,1787763516000000000,2
2026-08-26_20fa36ad4d76:59592118,2026-08-26_20fa36ad4d76,2026-08-26,59592118,1787763552500000000,1787763552760000000,2
2026-08-26_20fa36ad4d76:59592119,2026-08-26_20fa36ad4d76,2026-08-26,59592119,1787763571500000000,1787763587500000000,5
2026-08-26_20fa36ad4d76:59592120,2026-08-26_20fa36ad4d76,2026-08-26,59592120,1787763626000000000,1787763626260000000,2
2026-08-26_20fa36ad4d76:59592121,2026-08-26_20fa36ad4d76,2026-08-26,59592121,1787763631260000000,1787763659500000000,4
2026-08-26_20fa36ad4d76:59592122,2026-08-26_20fa36ad4d76,2026-08-26,59592122,1787763671000000000,1787763671260000000,2
2026-08-26_20fa36ad4d76:59592123,2026-08-26_20fa36ad4d76,2026-08-26,59592123,1787763712500000000,1787763716500000000,4
2026-08-26_20fa36ad4d76:59592124,2026-08-26_20fa36ad4d76,2026-08-26,59592124,1787763735500000000,1787763735760000000,2
2026-08-26_20fa36ad4d76:59592125,2026-08-26_20fa36ad4d76,2026-08-26,59592125,1787763777260000000,1787763777500000000,2
2026-08-26_20fa36ad4d76:59592126,2026-08-26_20fa36ad4d76,2026-08-26,59592126,1787763780260000000,1787763808760000000,6
2026-08-26_20fa36ad4d76:59592127,2026-08-26_20fa36ad4d76,2026-08-26,59592127,1787763811260000000,1787763816000000000,3
2026-08-26_20fa36ad4d76:59592128,2026-08-26_20fa36ad4d76,2026-08-26,59592128,1787763849000000000,1787763849760000000,3
2026-08-26_20fa36ad4d76:59592129,2026-08-26_20fa36ad4d76,2026-08-26,59592129,1787763883260000000,1787763892760000000,3
2026-08-26_20fa36ad4d76:59592130,2026-08-26_20fa36ad4d76,2026-08-26,59592130,1787763900760000000,1787763923760000000,4
