event_index,event_kind,event_time_ms,current_bid_px,current_ask_px,candidate_status,candidate_reason,candidate_bounded,candidate_half_spread_ticks,fixed_half_spread_ticks,authoritative_half_spread_ticks,dynamic_overlay_changed,fixed_bid_px,fixed_ask_px,dynamic_bid_px,dynamic_ask_px,final_quote_behavior_changed,strict_gate_status,strict_gate_allowed,strict_gate_reason,order_endpoint_called,inference_scope
683,book,1784713814621,65874.0,65875.0,pass,,True,1.00328683,0.5,1.00328683,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
684,trade,1784713814695,65874.0,65875.0,pass,,True,1.00328683,0.5,1.00328683,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
685,trade,1784713815024,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
686,trade,1784713815024,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
687,book,1784713815165,65874.0,65875.0,pass,,True,0.85489,0.5,0.85489,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
688,book,1784713815706,65874.0,65875.0,pass,,True,0.85488981,0.5,0.85488981,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
689,trade,1784713815907,65874.0,65875.0,pass,,True,0.98387237,0.5,0.98387237,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
690,book,1784713816242,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
691,book,1784713816778,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
692,trade,1784713817180,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
693,book,1784713817315,65874.0,65875.0,pass,,True,1.00334396,0.5,1.00334396,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
694,trade,1784713817786,65874.0,65875.0,pass,,True,1.00334396,0.5,1.00334396,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
695,book,1784713817851,65874.0,65875.0,pass,,True,1.0035315,0.5,1.0035315,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
696,trade,1784713818038,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
697,trade,1784713818118,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
698,book,1784713818400,65874.0,65875.0,pass,,True,1.00323139,0.5,1.00323139,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
699,book,1784713818937,65874.0,65875.0,pass,,True,1.00325287,0.5,1.00325287,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
700,trade,1784713819272,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
701,trade,1784713819272,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
702,book,1784713819477,65874.0,65875.0,pass,,True,1.00333571,0.5,1.00333571,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
703,trade,1784713819477,65874.0,65875.0,pass,,True,0.98979901,0.5,0.98979901,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
704,trade,1784713819477,65874.0,65875.0,pass,,True,0.9946393,0.5,0.9946393,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
705,trade,1784713819477,65874.0,65875.0,pass,,True,0.97147179,0.5,0.97147179,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
706,book,1784713820015,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
707,trade,1784713820015,65874.0,65875.0,pass,,True,1.00321018,0.5,1.00321018,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
708,book,1784713820559,65874.0,65875.0,pass,,True,1.00321017,0.5,1.00321017,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
709,book,1784713821092,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
710,trade,1784713821092,65874.0,65875.0,pass,,True,1.00319718,0.5,1.00319718,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
711,trade,1784713821565,65874.0,65875.0,pass,,True,0.96426054,0.5,0.96426054,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
712,trade,1784713821565,65874.0,65875.0,pass,,True,0.9989788,0.5,0.9989788,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
713,trade,1784713821565,65874.0,65875.0,pass,,True,0.99946896,0.5,0.99946896,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
714,trade,1784713821565,65874.0,65875.0,pass,,True,1.00020672,0.5,1.00020672,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
715,trade,1784713821565,65874.0,65875.0,pass,,True,1.00028683,0.5,1.00028683,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
716,book,1784713821630,65874.0,65875.0,pass,,True,1.00014972,0.5,1.00014972,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
717,trade,1784713821630,65874.0,65875.0,pass,,True,1.0013337,0.5,1.0013337,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
718,trade,1784713821764,65874.0,65875.0,pass,,True,1.00133392,0.5,1.00133392,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
719,trade,1784713821764,65874.0,65875.0,pass,,True,1.00136091,0.5,1.00136091,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
720,trade,1784713821764,65874.0,65875.0,pass,,True,1.00146637,0.5,1.00146637,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
721,trade,1784713821828,65874.0,65875.0,pass,,True,1.00156017,0.5,1.00156017,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
722,trade,1784713821828,65874.0,65875.0,pass,,True,1.00196756,0.5,1.00196756,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
723,trade,1784713821828,65874.0,65875.0,pass,,True,1.00197843,0.5,1.00197843,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
724,trade,1784713821895,65874.0,65875.0,pass,,True,1.00198235,0.5,1.00198235,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
725,trade,1784713821964,65874.0,65875.0,pass,,True,1.00199294,0.5,1.00199294,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
726,book,1784713822169,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
727,trade,1784713822169,65874.0,65875.0,pass,,True,1.00305509,0.5,1.00305509,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
728,trade,1784713822302,65874.0,65875.0,pass,,True,1.00305509,0.5,1.00305509,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
729,trade,1784713822302,65874.0,65875.0,pass,,True,1.00305509,0.5,1.00305509,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
730,trade,1784713822563,65874.0,65875.0,pass,,True,1.00305509,0.5,1.00305509,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
731,book,1784713822697,65874.0,65875.0,pass,,True,1.00305435,0.5,1.00305435,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
732,trade,1784713822697,65874.0,65875.0,pass,,True,1.00305435,0.5,1.00305435,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
733,trade,1784713822831,65874.0,65875.0,pass,,True,1.00305435,0.5,1.00305435,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
734,trade,1784713822898,65874.0,65875.0,pass,,True,1.00305435,0.5,1.00305435,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
735,trade,1784713822970,65874.0,65875.0,pass,,True,1.00305435,0.5,1.00305435,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
736,trade,1784713823099,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
737,trade,1784713823099,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
738,book,1784713823236,65874.0,65875.0,pass,,True,1.00304718,0.5,1.00304718,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
739,trade,1784713823302,65874.0,65875.0,pass,,True,1.00304718,0.5,1.00304718,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
740,trade,1784713823373,65874.0,65875.0,pass,,True,1.00089494,0.5,1.00089494,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
741,trade,1784713823506,65874.0,65875.0,pass,,True,1.00178231,0.5,1.00178231,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
742,trade,1784713823506,65874.0,65875.0,pass,,True,1.00188333,0.5,1.00188333,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
743,trade,1784713823572,65874.0,65875.0,pass,,True,1.00169814,0.5,1.00169814,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
744,trade,1784713823572,65874.0,65875.0,pass,,True,1.00179789,0.5,1.00179789,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
745,book,1784713823773,65874.0,65875.0,pass,,True,1.00180007,0.5,1.00180007,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
746,trade,1784713823773,65874.0,65875.0,pass,,True,1.00212479,0.5,1.00212479,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
747,trade,1784713823976,65874.0,65875.0,pass,,True,1.00217276,0.5,1.00217276,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
748,book,1784713824312,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
749,trade,1784713824312,65874.0,65875.0,pass,,True,1.00305526,0.5,1.00305526,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
750,trade,1784713824312,65874.0,65875.0,pass,,True,0.9267666,0.5,0.9267666,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
751,book,1784713824859,65874.0,65875.0,pass,,True,0.9267666,0.5,0.9267666,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
752,book,1784713825404,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
753,trade,1784713825604,65874.0,65875.0,pass,,True,1.00305526,0.5,1.00305526,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
754,book,1784713825941,65874.0,65875.0,pass,,True,1.00305444,0.5,1.00305444,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
755,trade,1784713825941,65874.0,65875.0,pass,,True,1.00305444,0.5,1.00305444,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
756,trade,1784713825941,65874.0,65875.0,pass,,True,0.9925803,0.5,0.9925803,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
757,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
758,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
759,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
760,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
761,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
762,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
763,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
764,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
765,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
766,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
767,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
768,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
769,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
770,trade,1784713826348,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
771,book,1784713826476,65874.0,65875.0,pass,,True,1.00305391,0.5,1.00305391,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
772,trade,1784713826544,65874.0,65875.0,pass,,True,0.82711289,0.5,0.82711289,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
773,trade,1784713826732,65874.0,65875.0,pass,,True,0.72185301,0.5,0.72185301,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
774,trade,1784713826815,65874.0,65875.0,pass,,True,0.65430475,0.5,0.65430475,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
775,book,1784713827077,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
776,trade,1784713827013,65874.0,65875.0,pass,,True,1.00305456,0.5,1.00305456,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
777,trade,1784713827372,65874.0,65875.0,pass,,True,1.00305456,0.5,1.00305456,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
778,trade,1784713827434,65874.0,65875.0,pass,,True,0.99479335,0.5,0.99479335,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
779,book,1784713827572,65874.0,65875.0,pass,,True,0.99479336,0.5,0.99479336,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
780,trade,1784713827771,65874.0,65875.0,pass,,True,0.99481846,0.5,0.99481846,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
781,book,1784713828106,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
782,book,1784713828644,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
783,trade,1784713828644,65874.0,65875.0,pass,,True,1.00305723,0.5,1.00305723,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
784,trade,1784713828644,65874.0,65875.0,pass,,True,1.00305723,0.5,1.00305723,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
785,trade,1784713828711,65874.0,65875.0,pass,,True,1.00305723,0.5,1.00305723,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
786,trade,1784713829046,65874.0,65875.0,fallback_fixed,missing_latest_market_estimator,True,0.5,0.5,0.5,False,65874.0,65875.0,65874.0,65875.0,False,fail_closed,False,"strict_seeded_dynamic_gate_failed:candidate_status_pass,fallback_to_fixed_false,dynamic_overlay_changed,final_quote_behavior_changed",False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
787,book,1784713829180,65874.0,65875.0,pass,,True,1.00305373,0.5,1.00305373,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
788,book,1784713829716,65874.0,65875.0,pass,,True,1.00305414,0.5,1.00305414,True,65874.0,65875.0,65873.0,65876.0,True,pass,True,,False,same_sample_production_quote_mechanism_shadow_not_fill_or_economics
