event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,freshness_source,touch_stability_ms,last_touch_change_ms,top_reset_status,top_reset_reason,fresh_touch_evidence_status,inference_scope,shadow_action,shadow_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,fair_mid_px,edge_ticks,binance_source_age_ms,order_endpoint_called,private_endpoint_called,credential_read
1103,trades,1782197582660,1782197582892251686,0.232277,buy,62923,62923,62924,1,0.005,0.87613,8,175.226,11,0,0.0078,0.0078,0.88113,0.008852269245173810901910047326,strict_trade_through_seen_but_visible_top_not_depleted,,0.00195,False,missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1104,l2Book,1782197582795,1782197583144863821,0.349914,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,10,0.00443,0,0.00443,0.23447,0.01889367509702733825222843008,touched_quote_without_depletion,,0.0011,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1105,trades,1782197582861,1782197583145043799,0.284064,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,10,0.00549,0,0.00549,0.23447,0.02341450931888941015908218535,touched_quote_without_depletion,,0.00137,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1106,trades,1782197583061,1782197583346866871,0.285892,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,12,0.00866,0,0.00866,0.23447,0.03693436260502409689939011387,touched_quote_without_depletion,,0.00216,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1107,trades,1782197583664,1782197583913295126,0.249317,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,13,0.00905,0,0.00905,0.23447,0.03859768840363372712927026912,touched_quote_without_depletion,,0.00226,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1108,trades,1782197584064,1782197584310512398,0.246546,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,11,0.00889,0,0.00889,0.23447,0.03791529833240926344521687209,touched_quote_without_depletion,,0.00222,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1109,trades,1782197585050,1782197585374175262,0.324202,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,11,0.01661,0,0.01661,0.23447,0.07084061926898963620079327846,touched_quote_without_depletion,,0.00415,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1110,trades,1782197585134,1782197585396161534,0.262181,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,11,0.01532,0,0.01532,0.23447,0.06533884931974239774811276496,touched_quote_without_depletion,,0.00383,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1111,trades,1782197585252,1782197585464830474,0.212864,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,12,0.01567,0,0.01567,0.23447,0.06683157760054591205697957095,touched_quote_without_depletion,,0.00391,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1112,trades,1782197585591,1782197585822472606,0.231496,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,12,0.01602,0,0.01602,0.23447,0.06832430588134942636584637694,touched_quote_without_depletion,,0.004,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1113,trades,1782197586141,1782197586520943034,0.379967,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,9,0.00913,0,0.00913,0.23447,0.03893888343924595897129696763,touched_quote_without_depletion,,0.00228,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1114,trades,1782197586480,1782197586722294135,0.242314,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,10,0.01195,0,0.01195,0.23447,0.05096600844457713140273809016,touched_quote_without_depletion,,0.00298,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1115,trades,1782197586798,1782197587036393999,0.238417,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,10,0.01473,0,0.01473,0.23447,0.06282253593210218791316586344,touched_quote_without_depletion,,0.00368,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1116,trades,1782197587062,1782197587447578315,0.385601,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,11,0.0179,0,0.0179,0.23447,0.07634238921823687465347379196,touched_quote_without_depletion,,0.00447,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1117,trades,1782197587401,1782197587642505409,0.241524,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,9,0.01996,0,0.01996,0.23447,0.08512816138525184458566127863,touched_quote_without_depletion,,0.00499,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1118,trades,1782197587504,1782197587735245938,0.231265,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,10,0.02313,0,0.02313,0.23447,0.09864801467138653132596920715,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1119,trades,1782197587775,1782197588015991241,0.241018,buy,62917,62917,62918,1,0.005,0.22947,2,45.894,11,0.0263,0,0.0263,0.23447,0.1121678679575212180662771357,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1120,l2Book,1782197588112,1782197588524549143,0.412616,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,10,0.01858,0,0.01858,0.20355,0.09127978383689511176615082289,touched_quote_without_depletion,,0.00464,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1121,trades,1782197588331,1782197588553386752,0.22241,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,9,0.01966,0,0.01966,0.20355,0.09658560550233357897322525178,touched_quote_without_depletion,,0.00491,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1122,trades,1782197588597,1782197588797210777,0.200232,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,9,0.0209,0,0.0209,0.20355,0.102677474821911078359125522,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1123,trades,1782197589642,1782197589859217990,0.21725,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,8,0.01792,0,0.01792,0.20355,0.08803733726357160402849422746,touched_quote_without_depletion,,0.00448,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1124,trades,1782197589774,1782197590011331291,0.237353,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,9,0.16792,0,0.16792,0.20355,0.8249570130189142716777204618,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1125,trades,1782197589907,1782197590122692706,0.215712,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,9,0.16491,0,0.16491,0.20355,0.810169491525423728813559322,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1126,trades,1782197590042,1782197590316021248,0.274038,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,10,0.1785,0,0.1785,0.20355,0.8769344141488577745025792189,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1127,trades,1782197590373,1782197590545514705,0.172534,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,10,0.17568,0,0.17568,0.20355,0.8630803242446573323507737657,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1128,trades,1782197590673,1782197590874028202,0.20105,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,9,0.17045,0,0.17045,0.20355,0.8373863915499877180054040776,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1129,trades,1782197591072,1782197591428078261,0.356124,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,12,0.1767,0,0.1767,0.20355,0.8680913780397936624907885041,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1130,trades,1782197591140,1782197591428267818,0.288287,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,13,0.17686,0,0.17686,0.20355,0.8688774256939326946696143454,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1131,trades,1782197591376,1782197591654548815,0.278571,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,13,0.17686,0,0.17686,0.20355,0.8688774256939326946696143454,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1132,trades,1782197591668,1782197591864623135,0.196643,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,13,0.17686,0,0.17686,0.20355,0.8688774256939326946696143454,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1133,trades,1782197592147,1782197592429006807,0.282042,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,15,0.18004,0,0.18004,0.20355,0.8845001228199459592237779415,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1134,trades,1782197592210,1782197592450066156,0.240088,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,16,0.18246,0,0.18246,0.20355,0.8963890935887988209285187915,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1135,trades,1782197592909,1782197593165308551,0.25637,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,28,2.5323,0,2.5323,0.20355,12.44067796610169491525423729,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1136,trades,1782197593038,1782197593447302007,0.409338,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,31,2.53459,0,2.53459,0.20355,12.45192827315155981331368214,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1137,trades,1782197593375,1782197593594566403,0.219594,buy,62917,62917,62918,1,0.005,0.19855,2,39.71,30,2.52347,0,2.52347,0.20355,12.39729796118889707688528617,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1138,l2Book,1782197593559,1782197593925500717,0.366538,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,30,2.52347,0,2.52347,15.79158,0.1597984495534962302695487089,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1139,trades,1782197593974,1782197594216887784,0.242926,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,30,2.52664,0,2.52664,15.79158,0.1599991894414618423235673694,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1140,trades,1782197594112,1782197594539367549,0.427411,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,28,2.51722,0,2.51722,15.79158,0.1594026690172864273239283213,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1141,trades,1782197594780,1782197594992865364,0.212903,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,27,2.51458,0,2.51458,15.79158,0.1592354913187914065596982696,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1142,trades,1782197595181,1782197595483655404,0.302691,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,26,2.5121,0,2.5121,15.79158,0.1590784456020233567508760998,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1143,trades,1782197595312,1782197595565332888,0.25336,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,26,2.51113,0,2.51113,15.79158,0.1590170204628035953337158156,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1144,trades,1782197595618,1782197595824831118,0.206857,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,27,2.51129,0,2.51129,15.79158,0.1590271524445305662891236976,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1145,trades,1782197595689,1782197595996013104,0.30704,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,28,2.51274,0,2.51274,15.79158,0.1591189735289312405725076275,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1146,trades,1782197596023,1782197596349283292,0.326315,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,17,0.01274,0,0.01274,15.79158,0.0008067590450100623243525980301,touched_quote_without_depletion,,0.00318,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1147,trades,1782197596533,1782197596765084772,0.232116,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,17,0.00833,0,0.00833,15.79158,0.0005274962986604253659228525581,touched_quote_without_depletion,,0.00208,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1148,trades,1782197597262,1782197597520816163,0.258854,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,15,0.00516,0,0.00516,15.79158,0.0003267564106948133119041919808,touched_quote_without_depletion,,0.00129,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
1149,trades,1782197597339,1782197597691823932,0.352847,buy,62917,62917,62918,1,0.005,15.78658,61,3157.316,16,0.00516,0,0.00516,15.79158,0.0003267564106948133119041919808,touched_quote_without_depletion,,0.00129,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,synthetic_current_event_only,,,missing,insufficient_real_bbo_history,block,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,block,fresh_touch_not_allowed,block,edge_signal_missing,,,,False,False,False
