schema_version,task_id,sample_sequence,event_sequence,event_type,monotonic_ns,audit_utc_ns,order_reference_token,source,classification,detail_code
skhynix_c6in_latency_v2,0822T002,77,5,cancel_enqueue,596917010715481,1787456640698020823,order_ref_sha256_b9cf0f0ca8e83664bac8cbf6e23d46459a2f98c32b3f24fd46d7c651f0e9c3ba,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,77,6,cancel_call_start,596917010716326,1787456640698021639,order_ref_sha256_b9cf0f0ca8e83664bac8cbf6e23d46459a2f98c32b3f24fd46d7c651f0e9c3ba,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,77,7,terminal_observation_start,596917010716713,1787456640698022095,order_ref_sha256_b9cf0f0ca8e83664bac8cbf6e23d46459a2f98c32b3f24fd46d7c651f0e9c3ba,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,77,8,cancel_response_end,596917805108295,1787456641492414052,order_ref_sha256_b9cf0f0ca8e83664bac8cbf6e23d46459a2f98c32b3f24fd46d7c651f0e9c3ba,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,77,9,terminal_confirm,596923443241650,1787456647130547335,order_ref_sha256_b9cf0f0ca8e83664bac8cbf6e23d46459a2f98c32b3f24fd46d7c651f0e9c3ba,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,77,10,final_open_orders_confirm,596923486217783,1787456647173523645,order_ref_sha256_b9cf0f0ca8e83664bac8cbf6e23d46459a2f98c32b3f24fd46d7c651f0e9c3ba,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,78,1,submit_call_start,596936322163910,1787456660009469661,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,78,2,submit_response_end,596936724398804,1787456660411704463,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,78,3,resting_confirm,596936744106582,1787456660431412651,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,78,4,risk_decision_ready,596936994177640,1787456660681483755,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,78,5,cancel_enqueue,596936994180203,1787456660681485514,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,78,6,cancel_call_start,596936994181865,1787456660681487172,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,78,7,terminal_observation_start,596936994182221,1787456660681487590,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,78,8,cancel_response_end,596937703846475,1787456661391152154,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,78,9,terminal_confirm,596937766543536,1787456661453849401,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,78,10,final_open_orders_confirm,596937866127322,1787456661553433092,order_ref_sha256_568848baecdd9a4565a23860776fc23a57ab045ff31a90f81700829ab4ff963c,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,79,1,submit_call_start,596956322340703,1787456680009646322,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,79,2,submit_response_end,596956741018944,1787456680428324593,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,79,3,resting_confirm,596956745680047,1787456680432985896,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,79,4,risk_decision_ready,596956995743918,1787456680683050213,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,79,5,cancel_enqueue,596956995746000,1787456680683051322,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,79,6,cancel_call_start,596956995747560,1787456680683052856,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,79,7,terminal_observation_start,596956995747886,1787456680683053469,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,79,8,cancel_response_end,596957638939639,1787456681326245392,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,79,9,terminal_confirm,596957721533430,1787456681408838918,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,79,10,final_open_orders_confirm,596957790625152,1787456681477930853,order_ref_sha256_58f0842cfee35211520d961b696d944f9d42199953b93cc7f048f86927d7983a,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,80,1,submit_call_start,596976321945127,1787456700009250845,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,80,2,submit_response_end,596976729068324,1787456700416373952,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,80,3,resting_confirm,596976735374510,1787456700422680111,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,80,4,risk_decision_ready,596976985444152,1787456700672750713,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,80,5,cancel_enqueue,596976985446282,1787456700672751588,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,80,6,cancel_call_start,596976985447626,1787456700672752926,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,80,7,terminal_observation_start,596976985448008,1787456700672753320,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,80,8,cancel_response_end,596977817944666,1787456701505250295,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,80,9,terminal_confirm,596977875279824,1787456701562585349,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,80,10,final_open_orders_confirm,596977907311350,1787456701594617184,order_ref_sha256_c5d42187b9dd3bc8084f33140ab108e25c2c69e1fe1f6561d38572afd5c0af21,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,81,1,submit_call_start,597156318478018,1787456880005784109,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,81,2,submit_response_end,597156682259863,1787456880369565613,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,81,3,resting_confirm,597156714505519,1787456880401811285,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,81,4,risk_decision_ready,597156964568925,1787456880651876007,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,81,5,cancel_enqueue,597156964572320,1787456880651877674,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,81,6,cancel_call_start,597156964574253,1787456880651879554,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,81,7,terminal_observation_start,597156964574550,1787456880651879928,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,81,8,cancel_response_end,597157700988681,1787456881388294442,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,81,9,terminal_confirm,597163750764953,1787456887438070609,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,81,10,final_open_orders_confirm,597163782459811,1787456887469765549,order_ref_sha256_24cf3a96c2ea11461ea3437d100469703caac67929ef2df81ec51d7f73dc8bd6,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,82,1,submit_call_start,597176318607916,1787456900005913593,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,82,2,submit_response_end,597176721948852,1787456900409254689,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,82,3,resting_confirm,597176785078726,1787456900472384542,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,82,4,risk_decision_ready,597177035145735,1787456900722452138,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,82,5,cancel_enqueue,597177035148376,1787456900722453681,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,82,6,cancel_call_start,597177035149560,1787456900722454858,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,82,7,terminal_observation_start,597177035150216,1787456900722455751,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,82,8,cancel_response_end,597177815260799,1787456901502566507,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,82,9,terminal_confirm,597177868656573,1787456901555962063,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,82,10,final_open_orders_confirm,597177898237890,1787456901585543558,order_ref_sha256_a46a0ac2e13daa37ea813ad7fe92c29042b0c839d0f1b1a6d8214295406a3833,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,83,1,submit_call_start,597196318518277,1787456920005824210,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,83,2,submit_response_end,597196731682035,1787456920418987721,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,83,3,resting_confirm,597196737061824,1787456920424367351,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,83,4,risk_decision_ready,597196987130763,1787456920674436550,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,83,5,cancel_enqueue,597196987132278,1787456920674437581,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,83,6,cancel_call_start,597196987133713,1787456920674438997,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,83,7,terminal_observation_start,597196987134113,1787456920674439398,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,83,8,cancel_response_end,597197729154952,1787456921416460690,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,83,9,terminal_confirm,597197778692551,1787456921465998164,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,83,10,final_open_orders_confirm,597197809101028,1787456921496406763,order_ref_sha256_acbb7c382d841a7d1e0f7de06736f676fc4b09b8155ef28ffd2ef9f8ac0b317f,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,84,1,submit_call_start,597216318355973,1787456940005661591,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,84,2,submit_response_end,597216763789795,1787456940451095870,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,84,3,resting_confirm,597216770427675,1787456940457733343,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,84,4,risk_decision_ready,597217020487625,1787456940707793539,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,84,5,cancel_enqueue,597217020489366,1787456940707794670,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,84,6,cancel_call_start,597217020490894,1787456940707796193,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,84,7,terminal_observation_start,597217020491248,1787456940707796618,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,84,8,cancel_response_end,597217770220169,1787456941457525908,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,84,9,terminal_confirm,597217802441395,1787456941489746998,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,84,10,final_open_orders_confirm,597217833925194,1787456941521230858,order_ref_sha256_1eaf72a6da2b0ce24c1fb2fbaed5b4a3e27746ae16e3964ed7d07579c5994317,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,85,1,submit_call_start,597236318378768,1787456960005684398,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,85,2,submit_response_end,597236671972601,1787456960359278253,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,85,3,resting_confirm,597236676595678,1787456960363901181,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,85,4,risk_decision_ready,597236926660083,1787456960613965861,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,85,5,cancel_enqueue,597236926661737,1787456960613967052,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,85,6,cancel_call_start,597236926662721,1787456960613968009,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,85,7,terminal_observation_start,597236926662977,1787456960613968262,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,85,8,cancel_response_end,597237626131982,1787456961313437832,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,85,9,terminal_confirm,597237661068676,1787456961348374274,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,85,10,final_open_orders_confirm,597237710492688,1787456961397798454,order_ref_sha256_a6b13485f5bb23ab8560eefb9305a89ba506e342de48d169ac18917ec455eb41,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,86,1,submit_call_start,597256318305011,1787456980005610694,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,86,2,submit_response_end,597256687062206,1787456980374368183,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,86,3,resting_confirm,597256691386098,1787456980378691678,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,86,4,risk_decision_ready,597256941445883,1787456980628751428,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,86,5,cancel_enqueue,597256941446970,1787456980628752268,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,86,6,cancel_call_start,597256941448116,1787456980628753406,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,86,7,terminal_observation_start,597256941448381,1787456980628753707,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,86,8,cancel_response_end,597257745861648,1787456981433167406,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,86,9,terminal_confirm,597257759793296,1787456981447098873,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,86,10,final_open_orders_confirm,597257839253347,1787456981526558992,order_ref_sha256_6dd5af6b357130cc99b474bdcc2b93ba4e563f9706bc6567659ff30946e9c6ed,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,87,1,submit_call_start,597276318047388,1787457000005353286,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,87,2,submit_response_end,597276722741730,1787457000410047781,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,87,3,resting_confirm,597276771879328,1787457000459185276,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,87,4,risk_decision_ready,597277021948458,1787457000709254579,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,87,5,cancel_enqueue,597277021950316,1787457000709255634,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,87,6,cancel_call_start,597277021952032,1787457000709257343,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,87,7,terminal_observation_start,597277021952385,1787457000709257772,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,87,8,cancel_response_end,597277751558183,1787457001438863848,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,87,9,terminal_confirm,597283426439683,1787457007113745491,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,87,10,final_open_orders_confirm,597283456170593,1787457007143476324,order_ref_sha256_c0d36c0404625646edae630de1a24ee9e2a02221477fad64b0918de90a0da8f9,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,88,1,submit_call_start,597296318252234,1787457020005557937,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,88,2,submit_response_end,597296751511901,1787457020438818052,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,response_received,
skhynix_c6in_latency_v2,0822T002,88,3,resting_confirm,597296774124419,1787457020461430043,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,exact_reference_resting,
skhynix_c6in_latency_v2,0822T002,88,4,risk_decision_ready,597297024187454,1787457020711493751,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,frozen_settle_complete,
skhynix_c6in_latency_v2,0822T002,88,5,cancel_enqueue,597297024190158,1787457020711495473,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,cancel_enqueued,
skhynix_c6in_latency_v2,0822T002,88,6,cancel_call_start,597297024191322,1787457020711496629,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,88,7,terminal_observation_start,597297024191761,1787457020711497232,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,exact_reference_poll_started,
skhynix_c6in_latency_v2,0822T002,88,8,cancel_response_end,597297831726032,1787457021519031794,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,response_received,normal
skhynix_c6in_latency_v2,0822T002,88,9,terminal_confirm,597298037298304,1787457021724603980,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,exact_reference_cancel_confirmed,
skhynix_c6in_latency_v2,0822T002,88,10,final_open_orders_confirm,597298068362469,1787457021755668158,order_ref_sha256_58fcbde2ddf9548296e1d65c86b95dd795462769dcbec12adf7cb3608aa5d881,c6in_official_sdk,private_safety_reconciled,
skhynix_c6in_latency_v2,0822T002,89,1,submit_call_start,597316318272332,1787457040005577946,order_ref_sha256_d75c4a52a66d1c8b600a43b3a114eea6a22440b42f8b6a352a2be1d996fc377a,c6in_official_sdk,request_started,
skhynix_c6in_latency_v2,0822T002,89,2,submit_response_end,597316760339055,1787457040447644866,order_ref_sha256_d75c4a52a66d1c8b600a43b3a114eea6a22440b42f8b6a352a2be1d996fc377a,c6in_official_sdk,response_received,
