entry_id,capture_id,research_date,role,side,cross_ts_ns,decision_ts_ns,detection_delay_ms,pre_detection_transition,pre_detection_transition_time_ms,pre_detection_censor_reason,pre_detection_oriented_displacement_at_detection_ticks
rev_003640,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764020100000000,1787764027000000000,6900,follow,6000,,1.0
rev_003641,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764035600000000,1787764036500000000,900,none,,,-0.0
rev_003642,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764044000000000,1787764049400000000,5400,follow,800,,26.0
rev_003643,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764052600000000,1787764054100000000,1500,follow,500,,7.0
rev_003644,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764061900000000,1787764069100000000,7200,fail,2400,,11.0
rev_003645,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764078100000000,1787764079000000000,900,none,,,-0.0
rev_003646,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764086500000000,1787764090000000000,3500,follow,2600,,5.0
rev_003647,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764121500000000,1787764122400000000,900,none,,,-0.0
rev_003648,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764127200000000,1787764132200000000,5000,follow,3300,,14.0
rev_003649,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764136100000000,1787764138800000000,2700,follow,1800,,6.0
rev_003650,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764139700000000,1787764148500000000,8800,follow,1800,,20.0
rev_003651,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764168700000000,1787764169600000000,900,none,,,-0.0
rev_003652,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764170000000000,1787764171900000000,1900,follow,1000,,9.0
rev_003653,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764181300000000,1787764184400000000,3100,follow,2100,,12.0
rev_003654,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764203200000000,1787764211100000000,7900,follow,300,,16.0
rev_003655,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764233200000000,1787764236600000000,3400,follow,2500,,2.0
rev_003656,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764247500000000,1787764252100000000,4600,follow,2200,,7.0
rev_003657,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764270200000000,1787764271100000000,900,none,,,-0.0
rev_003658,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764278100000000,1787764279000000000,900,none,,,0.0
rev_003659,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764292400000000,1787764293300000000,900,fail,100,,-2.0
rev_003660,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764294100000000,1787764295000000000,900,none,,,0.0
rev_003661,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764308600000000,1787764309700000000,1100,follow,200,,19.0
rev_003662,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764313700000000,1787764314600000000,900,follow,100,,13.5
rev_003663,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764345800000000,1787764346700000000,900,none,,,-0.0
rev_003664,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764347200000000,1787764348800000000,1600,follow,700,,4.0
rev_003665,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764351000000000,1787764352600000000,1600,follow,200,,25.0
rev_003666,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764357000000000,1787764358300000000,1300,follow,200,,5.0
rev_003667,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764358400000000,1787764360200000000,1800,follow,900,,14.0
rev_003668,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764374500000000,1787764377800000000,3300,follow,800,,9.0
rev_003669,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764386100000000,1787764390700000000,4600,none,,,-0.0
rev_003670,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764397200000000,1787764406200000000,9000,follow,8100,,6.0
rev_003671,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764410900000000,1787764419000000000,8100,follow,7200,,21.0
rev_003672,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764427100000000,1787764429500000000,2400,follow,600,,1.0
rev_003673,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764458300000000,1787764460300000000,2000,none,,,-0.0
rev_003674,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764462900000000,1787764466700000000,3800,follow,2900,,6.0
rev_003675,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764515300000000,1787764520300000000,5000,follow,500,,3.0
rev_003676,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764520800000000,1787764521900000000,1100,follow,200,,4.0
rev_003677,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764537600000000,1787764542800000000,5200,follow,1300,,32.0
rev_003678,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764554400000000,1787764557300000000,2900,follow,1000,,15.0
rev_003679,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764598300000000,1787764599400000000,1100,follow,200,,3.0
rev_003680,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764610100000000,1787764613400000000,3300,follow,1000,,40.0
rev_003681,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764615200000000,1787764618700000000,3500,follow,2000,,21.0
rev_003682,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764629700000000,1787764635400000000,5700,follow,4800,,15.0
rev_003683,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764644500000000,1787764645500000000,1000,follow,100,,12.0
rev_003684,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764647900000000,1787764653700000000,5800,follow,300,,1.0
rev_003685,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764693300000000,1787764695200000000,1900,follow,500,,14.0
rev_003686,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764725700000000,1787764726700000000,1000,follow,200,,7.0
rev_003687,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764727700000000,1787764729100000000,1400,follow,400,,7.0
rev_003688,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764729500000000,1787764730500000000,1000,follow,100,,5.0
rev_003689,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764748500000000,1787764749400000000,900,none,,,-0.0
rev_003690,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764762200000000,1787764763900000000,1700,none,,,0.0
rev_003691,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764789200000000,1787764790900000000,1700,follow,800,,8.0
rev_003692,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764795200000000,1787764796100000000,900,none,,,0.0
rev_003693,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764842700000000,1787764844000000000,1300,follow,100,,5.0
rev_003694,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764845300000000,1787764846400000000,1100,fail,200,,-2.0
rev_003695,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764874700000000,1787764884500000000,9800,follow,700,,37.0
rev_003696,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764899700000000,1787764900600000000,900,fail,100,,-2.0
rev_003697,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764907300000000,1787764911200000000,3900,fail,200,,-0.0
rev_003698,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764926800000000,1787764927700000000,900,follow,500,,16.0
rev_003699,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764939000000000,1787764940400000000,1400,follow,500,,11.0
rev_003700,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764943400000000,1787764944300000000,900,none,,,0.0
rev_003701,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787764992700000000,1787764995200000000,2500,follow,1600,,35.0
rev_003702,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787764996200000000,1787764997400000000,1200,follow,100,,17.0
rev_003703,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765001600000000,1787765005000000000,3400,follow,1000,,16.0
rev_003704,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765017000000000,1787765021100000000,4100,follow,1200,,4.0
rev_003705,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765031300000000,1787765034500000000,3200,none,,,-0.0
rev_003706,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765054500000000,1787765055600000000,1100,none,,,0.0
rev_003707,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765096100000000,1787765098300000000,2200,follow,1200,,46.0
rev_003708,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765114400000000,1787765116700000000,2300,follow,700,,8.0
rev_003709,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765121300000000,1787765128100000000,6800,fail,1500,,17.0
rev_003710,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765153500000000,1787765155300000000,1800,follow,200,,11.0
rev_003711,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765168400000000,1787765169300000000,900,none,,,-0.0
rev_003712,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765177300000000,1787765178800000000,1500,none,,,0.0
rev_003713,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765221700000000,1787765224900000000,3200,none,,,-0.0
rev_003714,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765230900000000,1787765232700000000,1800,follow,200,,9.0
rev_003715,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765242700000000,1787765243600000000,900,follow,400,,13.0
rev_003716,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765245100000000,1787765246000000000,900,none,,,0.0
rev_003717,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765258200000000,1787765264600000000,6400,fail,3300,,-7.0
rev_003718,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765270700000000,1787765271600000000,900,follow,700,,5.0
rev_003719,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765283700000000,1787765289400000000,5700,follow,4900,,17.0
rev_003720,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765319300000000,1787765321500000000,2200,follow,200,,9.0
rev_003721,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765326700000000,1787765327600000000,900,none,,,-0.0
rev_003722,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765336300000000,1787765344200000000,7900,follow,1600,,24.0
rev_003723,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765370700000000,1787765371600000000,900,none,,,-0.0
rev_003724,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765384200000000,1787765391700000000,7500,follow,2400,,20.0
rev_003725,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765392700000000,1787765393600000000,900,follow,400,,11.0
rev_003726,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765423800000000,1787765425300000000,1500,follow,100,,18.0
rev_003727,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765425600000000,1787765427100000000,1500,follow,600,,11.0
rev_003728,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765431100000000,1787765432100000000,1000,follow,100,,17.0
rev_003729,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765452500000000,1787765456800000000,4300,follow,300,,59.0
rev_003730,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765458200000000,1787765462100000000,3900,fail,100,,-6.0
rev_003731,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765483200000000,1787765484900000000,1700,follow,300,,6.0
rev_003732,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765527200000000,1787765533100000000,5900,follow,1200,,10.0
rev_003733,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765558800000000,1787765566700000000,7900,follow,1100,,12.0
rev_003734,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765569600000000,1787765572300000000,2700,fail,300,,-17.0
rev_003735,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765598200000000,1787765599200000000,1000,none,,,-0.0
rev_003736,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765606200000000,1787765611100000000,4900,follow,600,,17.0
rev_003737,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765622700000000,1787765623900000000,1200,follow,100,,11.0
rev_003738,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765625100000000,1787765631300000000,6200,follow,5100,,14.0
rev_003739,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765638100000000,1787765642100000000,4000,none,,,-0.0
rev_003740,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765642600000000,1787765645200000000,2600,follow,100,,3.0
rev_003741,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765664100000000,1787765665000000000,900,none,,,-0.0
rev_003742,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765668900000000,1787765670700000000,1800,follow,900,,7.0
rev_003743,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765740500000000,1787765741900000000,1400,follow,500,,12.0
rev_003744,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765767200000000,1787765769800000000,2600,follow,1100,,8.0
rev_003745,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765785900000000,1787765792300000000,6400,follow,700,,-23.0
rev_003746,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765812300000000,1787765813200000000,900,none,,,-0.0
rev_003747,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765814900000000,1787765819700000000,4800,follow,200,,2.0
rev_003748,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765835400000000,1787765838600000000,3200,follow,2500,,7.0
rev_003749,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765860200000000,1787765861500000000,1300,follow,400,,6.0
rev_003750,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765904700000000,1787765906100000000,1400,follow,100,,12.0
rev_003751,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765913300000000,1787765914600000000,1300,follow,100,,12.0
rev_003752,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765915900000000,1787765916800000000,900,none,,,-0.0
rev_003753,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765918100000000,1787765921000000000,2900,follow,2500,,9.0
rev_003754,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765930800000000,1787765932000000000,1200,follow,200,,3.0
rev_003755,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765939800000000,1787765942600000000,2800,follow,1900,,8.0
rev_003756,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765975100000000,1787765979300000000,4200,follow,3300,,22.0
rev_003757,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765985000000000,1787765985900000000,900,follow,100,,14.0
rev_003758,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765988300000000,1787765989200000000,900,follow,200,,23.0
rev_003759,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787765990100000000,1787765991000000000,900,none,,,0.0
rev_003760,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787765994100000000,1787765995400000000,1300,follow,400,,7.0
rev_003761,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766006300000000,1787766008500000000,2200,follow,2000,,5.0
rev_003762,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766010100000000,1787766011600000000,1500,follow,600,,4.0
rev_003763,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766013800000000,1787766015300000000,1500,follow,600,,11.0
rev_003764,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766019200000000,1787766020700000000,1500,follow,600,,24.0
rev_003765,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766029100000000,1787766032000000000,2900,follow,100,,19.0
rev_003766,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766050400000000,1787766051300000000,900,none,,,-0.0
rev_003767,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766056900000000,1787766058200000000,1300,follow,400,,14.0
rev_003768,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766065300000000,1787766066200000000,900,follow,800,,3.0
rev_003769,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766078100000000,1787766081300000000,3200,follow,1100,,6.0
rev_003770,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766087600000000,1787766093000000000,5400,fail,1300,,4.0
rev_003771,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766108400000000,1787766109300000000,900,follow,600,,5.0
rev_003772,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766111100000000,1787766115000000000,3900,follow,1800,,15.0
rev_003773,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766136400000000,1787766137900000000,1500,none,,,0.0
rev_003774,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766142200000000,1787766146300000000,4100,follow,1800,,13.0
rev_003775,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766156800000000,1787766158400000000,1600,follow,700,,4.0
rev_003776,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766199300000000,1787766203700000000,4400,follow,2600,,46.0
rev_003777,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766237600000000,1787766238600000000,1000,follow,100,,11.0
rev_003778,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766252000000000,1787766252900000000,900,none,,,-0.0
rev_003779,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766254700000000,1787766255800000000,1100,follow,200,,19.0
rev_003780,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766285600000000,1787766288600000000,3000,follow,100,,14.0
rev_003781,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766328700000000,1787766333200000000,4500,fail,300,,21.0
rev_003782,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766344700000000,1787766351200000000,6500,follow,100,,15.0
rev_003783,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766375100000000,1787766379500000000,4400,follow,2400,,35.0
rev_003784,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766380800000000,1787766389400000000,8600,follow,300,,23.0
rev_003785,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766391300000000,1787766393100000000,1800,follow,100,,13.0
rev_003786,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766402500000000,1787766403700000000,1200,fail,200,,11.5
rev_003787,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766468300000000,1787766473200000000,4900,fail,3500,,10.0
rev_003788,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766488800000000,1787766489700000000,900,none,,,-0.0
rev_003789,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766516100000000,1787766517000000000,900,none,,,0.0
rev_003790,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766518000000000,1787766519500000000,1500,follow,600,,26.0
rev_003791,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766528900000000,1787766532900000000,4000,follow,700,,12.0
rev_003792,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766544000000000,1787766545500000000,1500,none,,,-0.0
rev_003793,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766565700000000,1787766572300000000,6600,follow,4000,,26.0
rev_003794,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766574100000000,1787766575400000000,1300,follow,100,,13.0
rev_003795,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,1,1787766590800000000,1787766597200000000,6400,follow,600,,51.0
rev_003796,2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,-1,1787766608700000000,1787766612000000000,3300,follow,2400,,8.0
rev_003797,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791547200000000,1787791551000000000,3800,follow,400,,69.0
rev_003798,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791552600000000,1787791553900000000,1300,fail,200,,48.0
rev_003799,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791727800000000,1787791728800000000,1000,fail,100,,31.5
rev_003800,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791739600000000,1787791743100000000,3500,follow,100,,61.0
rev_003801,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791771400000000,1787791772300000000,900,follow,100,,13.0
rev_003802,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791774600000000,1787791776100000000,1500,follow,300,,56.0
rev_003803,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791786200000000,1787791787200000000,1000,none,,,-0.0
rev_003804,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791851100000000,1787791852500000000,1400,fail,100,,-44.0
rev_003805,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791864300000000,1787791867000000000,2700,fail,100,,32.0
rev_003806,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787791869600000000,1787791872100000000,2500,follow,100,,149.0
rev_003807,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787791923000000000,1787791924200000000,1200,fail,100,,34.0
rev_003808,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792236600000000,1787792237600000000,1000,follow,1000,,27.0
rev_003809,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792252400000000,1787792253300000000,900,follow,100,,14.0
rev_003810,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792288400000000,1787792292400000000,4000,follow,100,,83.0
rev_003811,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792307700000000,1787792308600000000,900,follow,100,,27.0
rev_003812,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792347700000000,1787792349000000000,1300,follow,100,,26.0
rev_003813,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792383400000000,1787792384300000000,900,follow,200,,29.0
rev_003814,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792396000000000,1787792396900000000,900,follow,100,,23.0
rev_003815,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792447000000000,1787792449200000000,2200,follow,100,,32.0
rev_003816,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792595700000000,1787792598200000000,2500,follow,100,,88.0
rev_003817,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792683100000000,1787792687400000000,4300,follow,100,,31.0
rev_003818,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787792906100000000,1787792907600000000,1500,follow,100,,35.0
rev_003819,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787792920600000000,1787792921500000000,900,follow,500,,27.0
rev_003820,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793012800000000,1787793014600000000,1800,follow,100,,79.0
rev_003821,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793027800000000,1787793029200000000,1400,follow,500,,43.0
rev_003822,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793072700000000,1787793074300000000,1600,fail,100,,-34.0
rev_003823,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793138800000000,1787793139700000000,900,follow,100,,20.0
rev_003824,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793299400000000,1787793301000000000,1600,follow,100,,-13.0
rev_003825,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793361500000000,1787793362500000000,1000,follow,100,,23.0
rev_003826,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793400600000000,1787793402500000000,1900,follow,100,,58.0
rev_003827,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793452000000000,1787793453500000000,1500,follow,200,,44.0
rev_003828,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793479100000000,1787793480400000000,1300,fail,100,,15.0
rev_003829,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793535100000000,1787793539000000000,3900,follow,100,,70.0
rev_003830,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,1,1787793569300000000,1787793570400000000,1100,follow,200,,9.0
rev_003831,2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,-1,1787793574300000000,1787793575500000000,1200,follow,300,,40.0
