entry_id,entry_type,reversal_indicator_R,capture_id,research_date,role,side,decision_ts_ns,event_type,cause_code,event_time_ms,censor_reason,interval_ambiguous
ctl_001879,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787712747500000000,follow,1,100,,false
ctl_001880,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787712973500000000,fail,2,600,,false
ctl_001881,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787712976500000000,fail,2,400,,false
ctl_001882,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713136500000000,follow,1,100,,false
ctl_001883,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713138500000000,follow,1,200,,false
ctl_001884,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713188500000000,fail,2,100,,false
ctl_001885,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713268500000000,follow,1,400,,false
ctl_001886,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713288500000000,follow,1,500,,false
ctl_001887,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713418500000000,follow,1,800,,false
ctl_001888,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713419500000000,follow,1,300,,false
ctl_001889,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713421500000000,follow,1,700,,false
ctl_001890,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713474500000000,follow,1,300,,false
ctl_001891,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713536500000000,follow,1,100,,false
ctl_001892,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713606500000000,follow,1,600,,false
ctl_001893,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713615500000000,follow,1,300,,false
ctl_001894,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713629500000000,follow,1,500,,false
ctl_001895,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713630500000000,fail,2,1200,,false
ctl_001896,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713631500000000,fail,2,200,,false
ctl_001897,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713662500000000,follow,1,100,,false
ctl_001898,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713676500000000,follow,1,1400,,false
ctl_001899,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713677500000000,follow,1,400,,false
ctl_001900,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713782500000000,fail,2,700,,false
ctl_001901,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713794500000000,fail,2,1100,,false
ctl_001902,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787713795500000000,fail,2,100,,false
ctl_001903,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713910500000000,follow,1,400,,false
ctl_001904,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713957500000000,fail,2,800,,false
ctl_001905,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713976500000000,follow,1,700,,false
ctl_001906,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713977500000000,follow,1,1700,,false
ctl_001907,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,1,1787713989500000000,follow,1,500,,false
ctl_001908,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714047500000000,follow,1,1000,,false
ctl_001909,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714048500000000,follow,1,400,,false
ctl_001910,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714049500000000,fail,2,400,,false
ctl_001911,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714075500000000,fail,2,800,,false
ctl_001912,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714102500000000,follow,1,1000,,false
ctl_001913,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714103500000000,follow,1,3100,,false
ctl_001914,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714104500000000,follow,1,2100,,false
ctl_001915,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714105500000000,follow,1,1100,,false
ctl_001916,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714106500000000,follow,1,100,,false
ctl_001917,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714107500000000,follow,1,900,,false
ctl_001918,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714113500000000,follow,1,500,,false
ctl_001919,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714117500000000,follow,1,400,,false
ctl_001920,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714120500000000,follow,1,1000,,false
ctl_001921,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714121500000000,fail,2,100,,false
ctl_001922,control,0,2026-08-26_164de1d394f7,2026-08-26,historical_no_refit_replay,-1,1787714126500000000,follow,1,100,,false
ctl_001923,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787751767100000000,follow,1,200,,false
ctl_001924,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787751879100000000,follow,1,200,,false
ctl_001925,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787752073100000000,follow,1,300,,false
ctl_001926,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787752211100000000,fail,2,200,,false
ctl_001927,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787752520100000000,follow,1,300,,false
ctl_001928,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787752777100000000,follow,1,200,,false
ctl_001929,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787752961100000000,follow,1,100,,false
ctl_001930,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787752965100000000,follow,1,100,,false
ctl_001931,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787752979100000000,follow,1,100,,false
ctl_001932,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787752993100000000,fail,2,1000,,false
ctl_001933,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787753136100000000,fail,2,200,,false
ctl_001934,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753231100000000,follow,1,100,,false
ctl_001935,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753304100000000,follow,1,800,,false
ctl_001936,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753327100000000,follow,1,100,,false
ctl_001937,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753328100000000,fail,2,300,,false
ctl_001938,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753337100000000,follow,1,100,,false
ctl_001939,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787753353100000000,fail,2,700,,false
ctl_001940,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787753359100000000,follow,1,100,,false
ctl_001941,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787753360100000000,follow,1,100,,false
ctl_001942,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753376100000000,follow,1,600,,false
ctl_001943,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753435100000000,fail,2,100,,false
ctl_001944,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753444100000000,follow,1,600,,false
ctl_001945,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753445100000000,follow,1,100,,false
ctl_001946,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753494100000000,fail,2,100,,false
ctl_001947,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753500100000000,follow,1,400,,false
ctl_001948,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787753764100000000,follow,1,100,,false
ctl_001949,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787753802100000000,follow,1,100,,false
ctl_001950,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787753884100000000,follow,1,1800,,false
ctl_001951,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787753886100000000,fail,2,300,,false
ctl_001952,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754033100000000,fail,2,100,,false
ctl_001953,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754041100000000,fail,2,700,,false
ctl_001954,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787754131100000000,follow,1,1000,,false
ctl_001955,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787754148100000000,fail,2,100,,false
ctl_001956,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787754160100000000,follow,1,300,,false
ctl_001957,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754191100000000,follow,1,800,,false
ctl_001958,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754193100000000,follow,1,800,,false
ctl_001959,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754194100000000,follow,1,800,,false
ctl_001960,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754199100000000,fail,2,400,,false
ctl_001961,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754222100000000,follow,1,1000,,false
ctl_001962,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754287100000000,follow,1,1300,,false
ctl_001963,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787754353100000000,follow,1,1000,,false
ctl_001964,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787754354100000000,follow,1,100,,false
ctl_001965,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787754451100000000,follow,1,200,,false
ctl_001966,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754531100000000,follow,1,700,,false
ctl_001967,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754532100000000,fail,2,1600,,false
ctl_001968,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754545100000000,fail,2,200,,false
ctl_001969,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754589100000000,follow,1,800,,false
ctl_001970,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754607100000000,fail,2,1200,,false
ctl_001971,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754645100000000,fail,2,500,,false
ctl_001972,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787754702100000000,fail,2,200,,false
ctl_001973,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754719100000000,follow,1,100,,false
ctl_001974,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787754750100000000,fail,2,400,,false
ctl_001975,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754844100000000,follow,1,600,,false
ctl_001976,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754931100000000,fail,2,100,,false
ctl_001977,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754964100000000,follow,1,200,,false
ctl_001978,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754986100000000,follow,1,500,,false
ctl_001979,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754989100000000,fail,2,300,,false
ctl_001980,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754995100000000,follow,1,200,,false
ctl_001981,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754998100000000,follow,1,100,,false
ctl_001982,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787754999100000000,follow,1,200,,false
ctl_001983,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755003100000000,follow,1,900,,false
ctl_001984,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755012100000000,follow,1,800,,false
ctl_001985,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755036100000000,follow,1,400,,false
ctl_001986,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755037100000000,fail,2,300,,false
ctl_001987,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755073100000000,follow,1,600,,false
ctl_001988,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755074100000000,follow,1,700,,false
ctl_001989,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755075100000000,fail,2,1300,,false
ctl_001990,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755115100000000,follow,1,1300,,false
ctl_001991,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755117100000000,follow,1,1600,,false
ctl_001992,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755118100000000,follow,1,600,,false
ctl_001993,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755135100000000,follow,1,100,,false
ctl_001994,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755136100000000,follow,1,100,,false
ctl_001995,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755141100000000,follow,1,200,,false
ctl_001996,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755143100000000,fail,2,1700,,false
ctl_001997,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755147100000000,fail,2,1300,,false
ctl_001998,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755148100000000,fail,2,300,,false
ctl_001999,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755157100000000,follow,1,100,,false
ctl_002000,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755160100000000,follow,1,1400,,false
ctl_002001,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755161100000000,follow,1,400,,false
ctl_002002,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755168100000000,follow,1,600,,false
ctl_002003,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755181100000000,follow,1,2600,,false
ctl_002004,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755182100000000,follow,1,1600,,false
ctl_002005,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755183100000000,follow,1,600,,false
ctl_002006,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755184100000000,follow,1,100,,false
ctl_002007,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755211100000000,follow,1,200,,false
ctl_002008,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755252100000000,follow,1,2300,,false
ctl_002009,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755262100000000,fail,2,1200,,false
ctl_002010,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755263100000000,fail,2,200,,false
ctl_002011,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755299100000000,follow,1,100,,false
ctl_002012,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755393100000000,fail,2,1500,,false
ctl_002013,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755466100000000,follow,1,400,,false
ctl_002014,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755468100000000,follow,1,1000,,false
ctl_002015,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755469100000000,fail,2,500,,false
ctl_002016,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755470100000000,follow,1,1700,,false
ctl_002017,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755562100000000,follow,1,200,,false
ctl_002018,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755574100000000,fail,2,300,,false
ctl_002019,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755594100000000,fail,2,700,,false
ctl_002020,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755601100000000,follow,1,1100,,false
ctl_002021,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755652100000000,follow,1,700,,false
ctl_002022,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755653100000000,follow,1,300,,false
ctl_002023,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755658100000000,follow,1,100,,false
ctl_002024,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755660100000000,fail,2,800,,false
ctl_002025,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755668100000000,follow,1,100,,false
ctl_002026,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755676100000000,follow,1,200,,false
ctl_002027,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755677100000000,follow,1,100,,false
ctl_002028,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755718100000000,fail,2,600,,false
ctl_002029,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755724100000000,follow,1,400,,false
ctl_002030,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755731100000000,fail,2,1600,,false
ctl_002031,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755732100000000,fail,2,600,,false
ctl_002032,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755771100000000,follow,1,200,,false
ctl_002033,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755807100000000,fail,2,100,,false
ctl_002034,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755821100000000,fail,2,100,,false
ctl_002035,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755831100000000,follow,1,1100,,false
ctl_002036,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755832100000000,follow,1,100,,false
ctl_002037,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755833100000000,fail,2,500,,false
ctl_002038,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755884100000000,fail,2,500,,false
ctl_002039,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755890100000000,follow,1,1600,,false
ctl_002040,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755893100000000,follow,1,700,,false
ctl_002041,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755894100000000,follow,1,1100,,false
ctl_002042,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755895100000000,follow,1,100,,false
ctl_002043,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787755896100000000,fail,2,100,,false
ctl_002044,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755949100000000,follow,1,100,,false
ctl_002045,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755950100000000,follow,1,3700,,false
ctl_002046,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755973100000000,fail,2,100,,false
ctl_002047,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755975100000000,fail,2,2200,,false
ctl_002048,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755976100000000,fail,2,1200,,false
ctl_002049,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755985100000000,fail,2,1700,,false
ctl_002050,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755986100000000,fail,2,700,,false
ctl_002051,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787755993100000000,fail,2,1000,,false
ctl_002052,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756063100000000,follow,1,1100,,false
ctl_002053,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756064100000000,follow,1,100,,false
ctl_002054,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756092100000000,follow,1,400,,false
ctl_002055,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756093100000000,fail,2,200,,false
ctl_002056,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756111100000000,follow,1,200,,false
ctl_002057,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756132100000000,follow,1,800,,false
ctl_002058,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756150100000000,fail,2,1200,,false
ctl_002059,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756175100000000,follow,1,1500,,false
ctl_002060,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756176100000000,follow,1,500,,false
ctl_002061,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756179100000000,follow,1,700,,false
ctl_002062,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756199100000000,follow,1,2000,,false
ctl_002063,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756200100000000,follow,1,1000,,false
ctl_002064,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756228100000000,fail,2,1300,,false
ctl_002065,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756291100000000,follow,1,200,,false
ctl_002066,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756334100000000,follow,1,100,,false
ctl_002067,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756366100000000,follow,1,200,,false
ctl_002068,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756396100000000,follow,1,200,,false
ctl_002069,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756407100000000,follow,1,200,,false
ctl_002070,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756498100000000,follow,1,200,,false
ctl_002071,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756508100000000,follow,1,700,,false
ctl_002072,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756512100000000,follow,1,100,,false
ctl_002073,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756539100000000,follow,1,500,,false
ctl_002074,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756544100000000,fail,2,400,,false
ctl_002075,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756547100000000,follow,1,100,,false
ctl_002076,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756553100000000,fail,2,100,,false
ctl_002077,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756559100000000,follow,1,700,,false
ctl_002078,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756562100000000,follow,1,100,,false
ctl_002079,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756567100000000,follow,1,300,,false
ctl_002080,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756569100000000,follow,1,100,,false
ctl_002081,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,1,1787756570100000000,fail,2,2000,,false
ctl_002082,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756585100000000,follow,1,5000,,false
ctl_002083,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756586100000000,follow,1,4000,,false
ctl_002084,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756603100000000,follow,1,300,,false
ctl_002085,control,0,2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,-1,1787756673100000000,follow,1,300,,false
