row_id,sample_id,observed_regime,decision_id,action,block_reason,candidate_id,forecast_model_type,forecast_model_contract_hash,forecast_model_output_ticks,signal_score_units,signal_score,side,forecast_mid_px,fair_mid_px,reservation_px,quote_bid_px,quote_ask_px,post_only_invariant,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,order_endpoint_called,private_endpoint_called,credential_read
10351,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10351,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.83087779,forecast_move_ticks,22.83087779,buy,60766.78308778,60766.78308778,60766.78308778,60764,60767,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10352,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10352,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.77507297,forecast_move_ticks,22.77507297,buy,60766.7775073,60766.7775073,60766.7775073,60764,60767,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10353,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10353,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.37665452,forecast_move_ticks,22.37665452,buy,60766.73766545,60766.73766545,60766.73766545,60764,60767,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10354,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10354,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.27035853,forecast_move_ticks,22.27035853,buy,60766.72703585,60766.72703585,60766.72703585,60764,60767,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10355,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10355,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.25415935,forecast_move_ticks,22.25415935,buy,60766.72541593,60766.72541593,60766.72541593,60764,60767,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10356,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10356,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.297753,forecast_move_ticks,22.297753,buy,60766.7297753,60766.7297753,60766.7297753,60764,60767,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10357,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10357,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.22350066,forecast_move_ticks,22.22350066,buy,60766.72235007,60766.72235007,60766.72235007,60764,60767,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10358,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10358,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,22.23606179,forecast_move_ticks,22.23606179,buy,60766.72360618,60766.72360618,60766.72360618,60764,60767,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10359,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10359,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,21.83106332,forecast_move_ticks,21.83106332,buy,60766.68310633,60766.68310633,60766.68310633,60764,60767,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10360,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10360,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,21.82489286,forecast_move_ticks,21.82489286,buy,60766.68248929,60766.68248929,60766.68248929,60764,60767,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10361,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10361,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,21.86423503,forecast_move_ticks,21.86423503,buy,60766.6864235,60766.6864235,60766.6864235,60764,60767,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10362,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10362,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,23.43911446,forecast_move_ticks,23.43911446,buy,60766.84391145,60766.84391145,60766.84391145,60764,60767,True,80,80,78.5,binance_source_age_mid,basis_high,False,False,False
10363,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10363,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,26.92559273,forecast_move_ticks,26.92559273,buy,60767.19255927,60767.19255927,60767.19255927,60764,60768,True,80,80,78.5,binance_source_age_high,basis_high,False,False,False
10364,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10364,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.2145279,forecast_move_ticks,9.2145279,buy,60773.42145279,60773.42145279,60773.42145279,60772,60774,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10365,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10365,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.13555539,forecast_move_ticks,9.13555539,buy,60773.41355554,60773.41355554,60773.41355554,60772,60774,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10366,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10366,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.20561592,forecast_move_ticks,9.20561592,buy,60773.42056159,60773.42056159,60773.42056159,60772,60774,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10367,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10367,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.14086843,forecast_move_ticks,9.14086843,buy,60773.41408684,60773.41408684,60773.41408684,60772,60774,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10368,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10368,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.38762641,forecast_move_ticks,9.38762641,buy,60773.43876264,60773.43876264,60773.43876264,60772,60774,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10369,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10369,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.13515836,forecast_move_ticks,9.13515836,buy,60773.41351584,60773.41351584,60773.41351584,60772,60774,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10370,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10370,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.3966833,forecast_move_ticks,9.3966833,buy,60773.43966833,60773.43966833,60773.43966833,60772,60774,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10371,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10371,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.39590954,forecast_move_ticks,9.39590954,buy,60773.43959095,60773.43959095,60773.43959095,60772,60774,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10372,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10372,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.34722348,forecast_move_ticks,9.34722348,buy,60773.43472235,60773.43472235,60773.43472235,60772,60774,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10373,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10373,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.34721164,forecast_move_ticks,9.34721164,buy,60773.43472116,60773.43472116,60773.43472116,60772,60774,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10374,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10374,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,11.51197902,forecast_move_ticks,11.51197902,buy,60773.6511979,60773.6511979,60773.6511979,60772,60774,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10375,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10375,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,30.58938508,forecast_move_ticks,30.58938508,buy,60775.55893851,60775.55893851,60775.55893851,60772,60776,True,70,70,68.5,binance_source_age_mid,basis_high,False,False,False
10376,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10376,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,30.28447085,forecast_move_ticks,30.28447085,buy,60775.52844709,60775.52844709,60775.52844709,60772,60776,True,70,70,68.5,binance_source_age_mid,basis_high,False,False,False
10377,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10377,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,14.68903215,forecast_move_ticks,14.68903215,buy,60780.96890321,60780.96890321,60780.96890321,60779,60782,True,30,30,28.5,binance_source_age_low,basis_high,False,False,False
10378,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10378,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,15.59201779,forecast_move_ticks,15.59201779,buy,60781.05920178,60781.05920178,60781.05920178,60779,60782,True,30,30,28.5,binance_source_age_low,basis_high,False,False,False
10379,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10379,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.17138331,forecast_move_ticks,9.17138331,buy,60783.41713833,60783.41713833,60783.41713833,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10380,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10380,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.93474751,forecast_move_ticks,8.93474751,buy,60783.39347475,60783.39347475,60783.39347475,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10381,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10381,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.92986406,forecast_move_ticks,8.92986406,buy,60783.39298641,60783.39298641,60783.39298641,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10382,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10382,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.81349732,forecast_move_ticks,6.81349732,buy,60783.18134973,60783.18134973,60783.18134973,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10383,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10383,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.61123238,forecast_move_ticks,6.61123238,buy,60783.16112324,60783.16112324,60783.16112324,60782,60784,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10384,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10384,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.96219206,forecast_move_ticks,6.96219206,buy,60783.19621921,60783.19621921,60783.19621921,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10385,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10385,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.639279,forecast_move_ticks,6.639279,buy,60783.1639279,60783.1639279,60783.1639279,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10386,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10386,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.36538133,forecast_move_ticks,6.36538133,buy,60783.13653813,60783.13653813,60783.13653813,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10387,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10387,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-3.63962979,forecast_move_ticks,-3.63962979,sell,60782.13603702,60782.13603702,60782.13603702,60782,60783,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False
10388,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10388,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-12.19363248,forecast_move_ticks,-12.19363248,sell,60781.28063675,60781.28063675,60781.28063675,60781,60783,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False
10389,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10389,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-12.01729871,forecast_move_ticks,-12.01729871,sell,60781.29827013,60781.29827013,60781.29827013,60781,60783,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False
10390,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10390,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-11.9644175,forecast_move_ticks,-11.9644175,sell,60781.30355825,60781.30355825,60781.30355825,60781,60783,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False
10391,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10391,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-7.22367138,forecast_move_ticks,-7.22367138,sell,60781.77763286,60781.77763286,60781.77763286,60781,60783,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False
10392,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10392,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,-5.88074069,forecast_move_ticks,-5.88074069,sell,60781.91192593,60781.91192593,60781.91192593,60781,60783,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False
10393,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10393,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.48429659,forecast_move_ticks,8.48429659,buy,60783.34842966,60783.34842966,60783.34842966,60782,60784,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10394,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10394,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,6.98107193,forecast_move_ticks,6.98107193,buy,60783.19810719,60783.19810719,60783.19810719,60782,60784,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10395,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10395,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.23707628,forecast_move_ticks,8.23707628,buy,60783.32370763,60783.32370763,60783.32370763,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10396,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10396,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.0615095,forecast_move_ticks,8.0615095,buy,60783.30615095,60783.30615095,60783.30615095,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10397,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10397,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.38421524,forecast_move_ticks,7.38421524,buy,60783.23842152,60783.23842152,60783.23842152,60782,60784,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10398,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10398,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.91854521,forecast_move_ticks,7.91854521,buy,60783.29185452,60783.29185452,60783.29185452,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10399,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10399,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.81344586,forecast_move_ticks,7.81344586,buy,60783.28134459,60783.28134459,60783.28134459,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10400,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10400,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.85901891,forecast_move_ticks,7.85901891,buy,60783.28590189,60783.28590189,60783.28590189,60782,60784,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10401,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10401,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.20620736,forecast_move_ticks,9.20620736,buy,60783.42062074,60783.42062074,60783.42062074,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10402,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10402,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.82651483,forecast_move_ticks,8.82651483,buy,60783.38265148,60783.38265148,60783.38265148,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10403,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10403,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.7183881,forecast_move_ticks,8.7183881,buy,60783.37183881,60783.37183881,60783.37183881,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10404,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10404,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.41765774,forecast_move_ticks,7.41765774,buy,60783.24176577,60783.24176577,60783.24176577,60782,60784,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10405,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10405,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.46933075,forecast_move_ticks,7.46933075,buy,60783.24693308,60783.24693308,60783.24693308,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10406,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10406,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.83388095,forecast_move_ticks,7.83388095,buy,60783.28338809,60783.28338809,60783.28338809,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10407,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10407,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,7.50480526,forecast_move_ticks,7.50480526,buy,60783.25048053,60783.25048053,60783.25048053,60782,60784,True,0,0,-1.5,binance_source_age_low,basis_high,False,False,False
10408,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10408,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.34818952,forecast_move_ticks,8.34818952,buy,60783.33481895,60783.33481895,60783.33481895,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10409,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10409,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.76671877,forecast_move_ticks,8.76671877,buy,60783.37667188,60783.37667188,60783.37667188,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10410,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10410,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.53323704,forecast_move_ticks,8.53323704,buy,60783.3533237,60783.3533237,60783.3533237,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10411,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10411,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.34067002,forecast_move_ticks,8.34067002,buy,60783.334067,60783.334067,60783.334067,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10412,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10412,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.43272022,forecast_move_ticks,8.43272022,buy,60783.34327202,60783.34327202,60783.34327202,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10413,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10413,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,8.4542226,forecast_move_ticks,8.4542226,buy,60783.34542226,60783.34542226,60783.34542226,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
10414,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10414,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.12408274,forecast_move_ticks,9.12408274,buy,60783.41240827,60783.41240827,60783.41240827,60782,60784,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False
10415,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:10415,would_submit,,binance_lead_plus_basis_regression,standardized_linear_regression_v1,675c86d43625713bec580e777d2c1e83471b26d958660af26e9689b709baacef,9.17350141,forecast_move_ticks,9.17350141,buy,60783.41735014,60783.41735014,60783.41735014,60782,60784,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False
