row_id,sample_id,observed_regime,primary_label_ticks,input_binance_top5_imbalance,input_binance_microprice_minus_mid_ticks,input_binance_mid_move_ticks_from_prev,context_basis_mid_ticks,context_hyperliquid_top5_imbalance,context_hyperliquid_microprice_minus_mid_ticks,binance_lead_composite_raw_mean,source_age_bucket,basis_bucket
7610,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.22808442,-0.11404221,0,6.5,0.70079828,3.50399142,-0.11404221,binance_source_age_mid,basis_mid
7611,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.20758105,-0.10379052,0,6.5,0.70102117,3.50510584,-0.10379052,binance_source_age_low,basis_mid
7612,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.20136245,-0.10068123,0,6.5,0.70115321,3.50576606,-0.10068123,binance_source_age_mid,basis_mid
7613,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.06334661,-0.03167331,0,6.5,0.69760138,3.48800692,-0.03167331,binance_source_age_mid,basis_mid
7614,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.20569494,-0.10284747,0,6.5,0.69837913,3.49189565,-0.10284747,binance_source_age_low,basis_mid
7615,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.19723391,-0.09861696,0,6.5,0.69837913,3.49189565,-0.09861696,binance_source_age_high,basis_mid
7616,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.18910832,-0.09455416,0,6.5,0.70099506,3.5049753,-0.09455416,binance_source_age_low,basis_mid
7617,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.1944664,-0.0972332,0,6.5,0.69744169,3.48720844,-0.0972332,binance_source_age_high,basis_mid
7618,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.18373346,-0.09186673,0,6.5,0.69744169,3.48720844,-0.09186673,binance_source_age_high,basis_mid
7619,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.00040766,0.00020383,0,6.5,0.6553981,3.27699048,0.00020383,binance_source_age_mid,basis_mid
7620,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.00730519,0.0036526,0,6.5,0.7011392,3.50569601,0.0036526,binance_source_age_low,basis_mid
7621,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.02895092,0.01447546,0,6.5,0.7914258,3.95712898,0.01447546,binance_source_age_mid,basis_mid
7622,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.19106999,-0.095535,0,6.5,0.71363877,3.56819387,-0.095535,binance_source_age_mid,basis_mid
7623,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.00063358,-0.00031679,0,6.5,0.64937475,3.24687376,-0.00031679,binance_source_age_mid,basis_mid
7624,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.02953586,-0.01476793,0,6.5,0.69546632,3.47733161,-0.01476793,binance_source_age_high,basis_mid
7625,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.03131738,-0.01565869,0,6.5,0.69206101,3.46030505,-0.01565869,binance_source_age_mid,basis_mid
7626,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.00094787,0.00047393,0,6.5,0.6956066,3.47803299,0.00047393,binance_source_age_high,basis_mid
7627,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.14329424,0.07164712,0,6.5,0.6956066,3.47803299,0.07164712,binance_source_age_high,basis_mid
7628,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.3541346,0.1770673,0,6.5,0.69545173,3.47725866,0.1770673,binance_source_age_mid,basis_mid
7629,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.42667405,0.21333702,0,6.5,0.72956978,3.64784891,0.21333702,binance_source_age_high,basis_mid
7630,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.3063108,0.1531554,0,6.5,0.80155565,4.00777825,0.1531554,binance_source_age_high,basis_mid
7631,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.36402991,0.18201495,0,6.5,0.86146758,4.30733791,0.18201495,binance_source_age_high,basis_mid
7632,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.32457054,0.16228527,0,6.5,0.86520862,4.32604312,0.16228527,binance_source_age_high,basis_mid
7633,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.32493506,0.16246753,0,6.5,0.83650266,4.18251329,0.16246753,binance_source_age_low,basis_mid
7634,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.21217966,-0.10608983,0,6.5,0.83471923,4.17359616,-0.10608983,binance_source_age_high,basis_mid
7635,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.21485777,-0.10742889,0,6.5,0.79660354,3.9830177,-0.10742889,binance_source_age_high,basis_mid
7636,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.23057919,-0.1152896,0,6.5,0.70492209,3.52461043,-0.1152896,binance_source_age_mid,basis_mid
7637,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.22850865,-0.11425433,0,6.5,0.70492209,3.52461043,-0.11425433,binance_source_age_mid,basis_mid
7638,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.36368506,-0.18184253,0,6.5,0.70520467,3.52602334,-0.18184253,binance_source_age_high,basis_mid
7639,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.32726756,-0.16363378,0,6.5,0.7051443,3.52572151,-0.16363378,binance_source_age_mid,basis_mid
7640,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.88851291,-0.44425646,0,5.5,0.7051443,3.52572151,-0.44425646,binance_source_age_high,basis_mid
7641,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.88509874,-0.44254937,0,4.5,0.70147648,3.50738242,-0.44254937,binance_source_age_high,basis_mid
7642,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.65450375,-0.32725188,0,4.5,0.39173734,1.95868672,-0.32725188,binance_source_age_high,basis_mid
7643,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.87642484,-0.43821242,0,4.5,0.32543856,1.62719279,-0.43821242,binance_source_age_high,basis_mid
7644,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.87190963,-0.43595482,0,4.5,0.43844866,2.19224328,-0.43595482,binance_source_age_high,basis_mid
7645,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.23569285,-0.11784643,0,4.5,0.30086432,1.50432159,-0.11784643,binance_source_age_low,basis_mid
7646,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.19304268,-0.09652134,0,4.5,0.61070435,3.05352176,-0.09652134,binance_source_age_high,basis_mid
7647,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.06434155,0.03217078,0,4.5,0.61070435,3.05352176,0.03217078,binance_source_age_mid,basis_mid
7648,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.13765616,0.06882808,0,4.5,0.82472561,4.12362805,0.06882808,binance_source_age_low,basis_mid
7649,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.13260792,0.06630396,0,4.5,0.76139793,3.80698963,0.06630396,binance_source_age_low,basis_mid
7650,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.95026066,-0.47513033,0,-1.5,0.75999591,3.79997954,-0.47513033,binance_source_age_high,basis_low
7651,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.80260772,-0.40130386,0,-1.5,0.2174681,1.08734048,-0.40130386,binance_source_age_mid,basis_low
7652,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.94558298,-0.47279149,0,-1.5,0.2174681,1.08734048,-0.47279149,binance_source_age_low,basis_low
7653,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.95323434,-0.47661717,0,-1.5,0.17667122,0.88335612,-0.47661717,binance_source_age_mid,basis_low
7654,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-20,-0.70920049,-0.35460024,0,-40.5,0.13810932,0.69054658,-0.35460024,binance_source_age_mid,basis_low
7655,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-20,-0.82017344,-0.41008672,0,-40.5,0.22663613,1.13318064,-0.41008672,binance_source_age_mid,basis_low
7656,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.7515528,-0.3757764,0,-20.5,-0.33103383,-1.65516915,-0.3757764,binance_source_age_high,basis_low
7657,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.72709475,-0.36354738,0,-20.5,-0.54950782,-2.74753909,-0.36354738,binance_source_age_high,basis_low
7658,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.65193633,-0.32596816,0,-20.5,-0.18746284,-0.9373142,-0.32596816,binance_source_age_high,basis_low
7659,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.71134769,-0.35567384,0,-20.5,0.06566197,0.32830987,-0.35567384,binance_source_age_low,basis_low
7660,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.71487503,-0.35743752,0,-20.5,0.08309093,0.41545467,-0.35743752,binance_source_age_high,basis_low
7661,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.06640827,-0.03320413,0,-20.5,0.05608485,0.28042423,-0.03320413,binance_source_age_mid,basis_low
7662,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.10535096,-0.05267548,0,-20.5,0.28242701,1.41213505,-0.05267548,binance_source_age_high,basis_low
7663,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.07890365,0.03945183,0,-20.5,0.33901209,1.69506043,0.03945183,binance_source_age_low,basis_low
7664,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.05577689,0.02788845,0,-20.5,0.30202963,1.51014816,0.02788845,binance_source_age_mid,basis_low
7665,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.70716511,-0.35358255,0,-20.5,0.31641141,1.58205704,-0.35358255,binance_source_age_low,basis_low
7666,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.47515479,-0.23757739,0,-20.5,0.31641141,1.58205704,-0.23757739,binance_source_age_mid,basis_low
7667,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.93214615,-0.46607307,0,-20.5,0.09864669,0.49323344,-0.46607307,binance_source_age_mid,basis_low
7668,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-30,-0.92738275,-0.46369138,0,-20.5,0.170322,0.85160999,-0.46369138,binance_source_age_high,basis_low
7669,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-30,0.1596216,0.0798108,0,-84.5,-0.13622782,-0.68113908,0.0798108,binance_source_age_low,basis_low
7670,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-10,0.19391635,0.09695817,0,-54.5,0.10815672,0.54078362,0.09695817,binance_source_age_low,basis_low
7671,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-10,0.97811959,0.4890598,0,-13.5,-0.63008059,-3.15040296,0.4890598,binance_source_age_low,basis_low
7672,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.65261327,0.32630663,0,19.5,0.1093856,0.54692799,0.32630663,binance_source_age_low,basis_mid
7673,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.61373391,0.30686695,0,19.5,0.87248235,4.36241177,0.30686695,binance_source_age_low,basis_mid
7674,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.74356058,0.37178029,0,19.5,0.95126973,4.75634863,0.37178029,binance_source_age_low,basis_mid
7675,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.58632916,0.29316458,0,19.5,0.95780119,4.78900596,0.29316458,binance_source_age_low,basis_mid
7676,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.58649126,0.29324563,0,19.5,0.96351888,4.81759439,0.29324563,binance_source_age_high,basis_mid
7677,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.58971362,0.29485681,0,19.5,0.96351888,4.81759439,0.29485681,binance_source_age_low,basis_mid
7678,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,10,0.61408367,0.30704184,0,19.5,0.96321299,4.81606494,0.30704184,binance_source_age_mid,basis_mid
7679,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,10,0.45691249,0.22845625,0,59.5,0.96323251,4.81616253,0.22845625,binance_source_age_mid,basis_high
7680,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.49457933,-0.24728966,0,49.5,0.99591694,4.97958469,-0.24728966,binance_source_age_mid,basis_mid
7681,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.49893972,-0.24946986,0,49.5,0.95561062,4.77805311,-0.24946986,binance_source_age_high,basis_mid
7682,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.45688623,-0.22844311,0,49.5,0.95421724,4.77108618,-0.22844311,binance_source_age_low,basis_mid
7683,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.43622291,-0.21811146,0,49.5,0.97852412,4.89262062,-0.21811146,binance_source_age_mid,basis_mid
7684,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,10,-0.48687124,-0.24343562,0,49.5,0.97852412,4.89262062,-0.24343562,binance_source_age_high,basis_mid
7685,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,10,-0.61455828,-0.30727914,0,49.5,0.97910723,4.89553613,-0.30727914,binance_source_age_mid,basis_mid
7686,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.42150629,-0.21075314,0,39.5,0.95265453,4.76327267,-0.21075314,binance_source_age_low,basis_mid
7687,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.62490075,-0.31245037,0,39.5,0.9168965,4.58448252,-0.31245037,binance_source_age_high,basis_mid
7688,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.69440475,-0.34720237,0,-42.5,0.90067911,4.50339554,-0.34720237,binance_source_age_mid,basis_low
7689,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.74024488,-0.37012244,0,-42.5,0.75593694,3.77968471,-0.37012244,binance_source_age_low,basis_low
7690,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-10,-0.73220379,-0.36610189,0,-42.5,-0.79993129,-3.99965647,-0.36610189,binance_source_age_mid,basis_low
7691,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-20,-0.74031463,-0.37015731,0,-64.5,-0.79126786,-3.9563393,-0.37015731,binance_source_age_low,basis_low
7692,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-30,-0.61601521,-0.3080076,0,-54.5,-0.99843064,-4.99215318,-0.3080076,binance_source_age_high,basis_low
7693,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,-20,-0.69599401,-0.347997,0,-44.5,-0.8574366,-4.28718301,-0.347997,binance_source_age_mid,basis_low
7694,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.68090955,-0.34045477,0,-24.5,-0.50424571,-2.52122855,-0.34045477,binance_source_age_high,basis_low
7695,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.68383263,-0.34191632,0,-24.5,-0.13976224,-0.6988112,-0.34191632,binance_source_age_low,basis_low
7696,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.68017004,-0.34008502,0,-24.5,-0.13976224,-0.6988112,-0.34008502,binance_source_age_mid,basis_low
7697,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.09556457,0.04778229,0,-24.5,-0.12799406,-0.63997028,0.04778229,binance_source_age_low,basis_low
7698,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.95843686,0.47921843,0,-24.5,-0.14925897,-0.74629483,0.47921843,binance_source_age_high,basis_low
7699,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.87725463,0.43862731,0,-24.5,0.17038361,0.85191807,0.43862731,binance_source_age_high,basis_low
7700,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.87105048,0.43552524,0,-24.5,0.64454892,3.2227446,0.43552524,binance_source_age_high,basis_low
7701,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.49602423,0.24801212,0,-24.5,0.65073733,3.25368664,0.24801212,binance_source_age_high,basis_low
7702,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.44186047,0.22093023,0,-24.5,0.58676057,2.93380283,0.22093023,binance_source_age_high,basis_low
7703,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.79229358,0.39614679,0,-24.5,0.54741765,2.73708827,0.39614679,binance_source_age_high,basis_low
7704,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.79689808,0.39844904,0,-24.5,0.59082645,2.95413223,0.39844904,binance_source_age_mid,basis_low
7705,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.57279327,0.28639664,0,-24.5,0.61360844,3.06804221,0.28639664,binance_source_age_low,basis_low
7706,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.57796416,0.28898208,0,-24.5,0.60177335,3.00886674,0.28898208,binance_source_age_mid,basis_low
7707,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.88527863,0.44263932,0,-24.5,0.60177335,3.00886674,0.44263932,binance_source_age_mid,basis_low
7708,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.89464494,0.44732247,0,-24.5,0.59938729,2.99693646,0.44732247,binance_source_age_high,basis_low
7709,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.8943539,0.44717695,0,-24.5,0.64035405,3.20177024,0.44717695,binance_source_age_mid,basis_low
7710,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.91700496,0.45850248,0,-24.5,0.71454523,3.57272615,0.45850248,binance_source_age_low,basis_low
7711,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.92290155,0.46145078,0,-24.5,0.66671599,3.33357997,0.46145078,binance_source_age_low,basis_low
7712,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.92029219,0.4601461,0,-24.5,0.67086219,3.35431094,0.4601461,binance_source_age_high,basis_low
7713,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.92146315,0.46073158,0,-24.5,0.65571285,3.27856427,0.46073158,binance_source_age_mid,basis_low
7714,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.92061102,0.46030551,0,-24.5,0.7423271,3.7116355,0.46030551,binance_source_age_low,basis_low
7715,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.91966401,0.45983201,0,-24.5,0.72551802,3.62759008,0.45983201,binance_source_age_high,basis_low
7716,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.96209304,0.48104652,0,-19.5,0.74237374,3.7118687,0.48104652,binance_source_age_low,basis_low
7717,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.96458357,0.48229179,0,-19.5,0.74936245,3.74681225,0.48229179,binance_source_age_low,basis_low
7718,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.95932469,0.47966234,0,-19.5,0.75414706,3.77073529,0.47966234,binance_source_age_high,basis_low
7719,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.95900248,0.47950124,0,-19.5,0.68275469,3.41377347,0.47950124,binance_source_age_mid,basis_low
7720,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.95799893,0.47899946,0,-19.5,0.74839929,3.74199645,0.47899946,binance_source_age_high,basis_low
7721,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.95946121,0.4797306,0,-19.5,0.74839929,3.74199645,0.4797306,binance_source_age_mid,basis_low
7722,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.86432573,0.43216286,0,-19.5,0.72748147,3.63740734,0.43216286,binance_source_age_high,basis_low
7723,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.80509851,0.40254925,0,-19.5,0.72748147,3.63740734,0.40254925,binance_source_age_low,basis_low
7724,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.75316759,0.3765838,0,-19.5,0.74376472,3.71882359,0.3765838,binance_source_age_high,basis_low
7725,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.75274232,0.37637116,0,-19.5,0.69202602,3.46013009,0.37637116,binance_source_age_mid,basis_low
7726,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.89716166,0.44858083,0,-19.5,0.68672599,3.43362995,0.44858083,binance_source_age_mid,basis_low
7727,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.8253073,0.41265365,0,-19.5,0.66664271,3.33321354,0.41265365,binance_source_age_low,basis_low
7728,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.48268751,0.24134375,0,-19.5,0.7237278,3.618639,0.24134375,binance_source_age_high,basis_low
7729,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.61509523,0.30754761,0,-19.5,0.49228805,2.46144026,0.30754761,binance_source_age_low,basis_low
7730,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.64127245,0.32063622,0,-19.5,0.48193682,2.40968408,0.32063622,binance_source_age_mid,basis_low
7731,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.64971111,0.32485556,0,-19.5,0.53542779,2.67713895,0.32485556,binance_source_age_low,basis_low
7732,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.82713326,0.41356663,0,-19.5,0.55288324,2.76441619,0.41356663,binance_source_age_low,basis_low
7733,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.67371076,0.33685538,0,-19.5,0.74165451,3.70827254,0.33685538,binance_source_age_high,basis_low
7734,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.67087719,0.3354386,0,-19.5,0.67385482,3.3692741,0.3354386,binance_source_age_low,basis_low
7735,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.66719915,0.33359957,0,-19.5,0.67385482,3.3692741,0.33359957,binance_source_age_high,basis_low
7736,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.70164349,0.35082174,0,-19.5,0.67032162,3.3516081,0.35082174,binance_source_age_mid,basis_low
7737,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.55504547,0.27752273,0,-19.5,0.70706431,3.53532157,0.27752273,binance_source_age_low,basis_low
7738,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.26832994,0.13416497,0,-19.5,0.70706431,3.53532157,0.13416497,binance_source_age_high,basis_low
7739,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.29428208,0.14714104,0,-19.5,0.52149478,2.60747389,0.14714104,binance_source_age_high,basis_low
7740,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.26650736,0.13325368,0,-19.5,0.52814534,2.64072669,0.13325368,binance_source_age_low,basis_low
7741,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.67525773,0.33762887,0,-19.5,0.48390177,2.41950883,0.33762887,binance_source_age_high,basis_low
7742,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.36689987,0.18344994,0,-19.5,0.63021274,3.15106368,0.18344994,binance_source_age_high,basis_low
7743,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.37190083,0.18595041,0,-19.5,0.52252819,2.61264097,0.18595041,binance_source_age_high,basis_low
7744,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.55283042,0.27641521,0,-19.5,0.48666286,2.43331431,0.27641521,binance_source_age_low,basis_low
7745,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.42564569,0.21282285,0,-19.5,0.49012853,2.45064267,0.21282285,binance_source_age_high,basis_low
7746,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.35251799,0.17625899,0,-19.5,0.49293672,2.46468361,0.17625899,binance_source_age_low,basis_low
7747,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.5358248,0.2679124,0,-19.5,0.49293672,2.46468361,0.2679124,binance_source_age_mid,basis_low
7748,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.53829762,0.26914881,0,-19.5,0.5236422,2.61821102,0.26914881,binance_source_age_mid,basis_low
7749,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.53882576,0.26941288,0,-19.5,0.54290992,2.71454962,0.26941288,binance_source_age_low,basis_low
7750,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.53584187,0.26792093,0,-19.5,0.54045184,2.70225921,0.26792093,binance_source_age_high,basis_low
7751,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.27143887,0.13571943,0,-19.5,0.54281767,2.71408837,0.13571943,binance_source_age_high,basis_low
7752,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.325,0.1625,0,-19.5,0.50948867,2.54744335,0.1625,binance_source_age_low,basis_low
7753,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.34371094,0.17185547,0,-19.5,0.49172407,2.45862033,0.17185547,binance_source_age_low,basis_low
7754,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.35248518,0.17624259,0,-19.5,0.51123522,2.55617611,0.17624259,binance_source_age_high,basis_low
7755,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.34581348,0.17290674,0,-19.5,0.50377079,2.51885395,0.17290674,binance_source_age_low,basis_low
7756,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.39796667,0.19898334,0,-19.5,0.50375289,2.51876447,0.19898334,binance_source_age_mid,basis_low
7757,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.38426918,0.19213459,0,-19.5,0.52421018,2.62105092,0.19213459,binance_source_age_low,basis_low
7758,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.81551569,0.40775784,0,-19.5,0.50258742,2.51293709,0.40775784,binance_source_age_high,basis_low
7759,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.77819515,0.38909758,0,-19.5,0.67817536,3.3908768,0.38909758,binance_source_age_high,basis_low
7760,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,0.50517837,0.25258918,0,-19.5,0.67817536,3.3908768,0.25258918,binance_source_age_low,basis_low
7761,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.62893983,-0.31446991,0,-19.5,0.55480728,2.77403641,-0.31446991,binance_source_age_high,basis_low
7762,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.74586143,-0.37293072,0,-19.5,-0.2210763,-1.1053815,-0.37293072,binance_source_age_high,basis_low
7763,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.75317327,-0.37658663,0,-19.5,-0.2210763,-1.1053815,-0.37658663,binance_source_age_low,basis_low
7764,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,0,-0.75317327,-0.37658663,0,-19.5,-0.2683098,-1.34154902,-0.37658663,binance_source_age_high,basis_low
