sample_id,split,observed_regime,source_row_index,future_row_index,nominal_horizon_ms,effective_future_age_ms,hyperliquid_decision_ts,future_hyperliquid_decision_ts,binance_source_age_ms,hyperliquid_join_age_ms,basis_mid_ticks,hyperliquid_spread_ticks,hyperliquid_top5_imbalance,hyperliquid_microprice_minus_mid_ticks,signal_score,candidate_side,future_mid_move_ticks,future_microprice_minus_mid_change_ticks,signed_future_mid_move_ticks,touch_markout_ticks,future_labels_role
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,66,67,1000,5000,1782403534831761144,1782403539831761144,10.182105,949.521167,118.5,10,0.43525412,2.17627062,-0.83090456,sell,10,2.18711784,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,67,69,1000,5500,1782403539831761144,1782403545331761144,16.024642,489.525595,108.5,10,0.87267769,4.36338846,-0.89258135,sell,-100,-7.87595467,100,105,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,68,69,1000,5000,1782403540331761144,1782403545331761144,4.095934,989.525595,55.5,10,0.87267769,4.36338846,-0.61292116,sell,-100,-7.87595467,100,105,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,69,71,1000,5000,1782403545331761144,1782403550331761144,12.21786,478.246755,-4.5,10,-0.70251324,-3.51256621,0.17216321,buy,-30,-0.05963285,-30,-25,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,70,71,1000,4500,1782403545831761144,1782403550331761144,22.186611,978.246755,-4.5,10,-0.70251324,-3.51256621,-0.01077965,sell,-30,-0.05963285,30,35,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,71,73,1000,5500,1782403550331761144,1782403555831761144,13.961503,100.116175,-104.5,10,-0.71443981,-3.57219906,-0.96311305,sell,-260,-1.42582292,260,265,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,72,73,1000,5000,1782403550831761144,1782403555831761144,18.051069,600.116175,-158.5,10,-0.71443981,-3.57219906,-0.08128905,sell,-260,-1.42582292,260,265,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,73,75,1000,5500,1782403555831761144,1782403561331761144,20.159126,205.966777,-32.5,10,-0.9996044,-4.99802198,-0.13475114,sell,-80,1.16906185,80,85,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,74,75,1000,5000,1782403556331761144,1782403561331761144,10.106612,705.966777,-32.5,10,-0.9996044,-4.99802198,-0.02517453,sell,-80,1.16906185,80,85,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,75,77,1000,5500,1782403561331761144,1782403566831761144,22.222193,8.124428,0.5,10,-0.76579203,-3.82896013,0.47021424,buy,160,7.13105578,160,165,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,76,77,1000,5000,1782403561831761144,1782403566831761144,20.277101,508.124428,0.5,10,-0.76579203,-3.82896013,0.29924112,buy,160,7.13105578,160,165,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,77,79,1000,5500,1782403566831761144,1782403572331761144,10.314314,330.948042,36.5,10,0.66041913,3.30209565,-0.6937623,sell,-170,-8.06212619,170,175,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,78,79,1000,5000,1782403567331761144,1782403572331761144,20.285612,830.948042,36.5,10,0.66041913,3.30209565,-0.72928286,sell,-170,-8.06212619,170,175,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,79,81,1000,5000,1782403572331761144,1782403577331761144,4.467738,481.861133,28.5,10,-0.95200611,-4.76003054,-0.80754494,sell,0,7.12853898,-0,5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,80,81,1000,4500,1782403572831761144,1782403577331761144,0.030533,981.861133,28.5,10,-0.95200611,-4.76003054,0.43500014,buy,0,7.12853898,0,5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,81,83,1000,5500,1782403577331761144,1782403582831761144,0.202653,223.468707,167.5,10,0.47370169,2.36850844,0.60985874,buy,570,2.57813903,570,575,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,82,83,1000,5000,1782403577831761144,1782403582831761144,24.035887,723.468707,285.5,10,0.47370169,2.36850844,0.22852328,buy,570,2.57813903,570,575,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,83,85,1000,5000,1782403582831761144,1782403587831761144,11.636423,351.799995,234.5,10,0.98932949,4.94664747,0.6739696,buy,180,-2.38000331,180,185,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,84,85,1000,4500,1782403583331761144,1782403587831761144,12.11775,851.799995,244.5,10,0.98932949,4.94664747,0.95767705,buy,180,-2.38000331,180,185,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,85,87,1000,5500,1782403587831761144,1782403593331761144,0.034872,44.357188,139.5,10,0.51332883,2.56664416,-0.00508996,sell,140,1.90302254,-140,-135,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,86,87,1000,5000,1782403588331761144,1782403593331761144,22.361023,544.357188,139.5,10,0.51332883,2.56664416,0.09253842,buy,140,1.90302254,140,145,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,87,89,1000,5500,1782403593331761144,1782403598831761144,4.312466,376.921810,93.5,10,0.89393334,4.4696667,0.73744155,buy,185,4.31961705,185,190,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,88,89,1000,5000,1782403593831761144,1782403598831761144,18.06517,876.921810,93.5,10,0.89393334,4.4696667,0.37334842,buy,185,4.31961705,185,190,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,89,91,1000,5500,1782403598831761144,1782403604331761144,0.994053,163.621428,245.5,20,0.87892838,8.78928375,1.50300937,buy,55,-4.62220498,55,65,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,90,91,1000,5000,1782403599331761144,1782403604331761144,50.92464,663.621428,217.5,20,0.87892838,8.78928375,-1.05632447,sell,55,-4.62220498,-55,-45,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,91,93,1000,5000,1782403604331761144,1782403609331761144,6.079346,321.697652,86.5,10,0.83341575,4.16707877,0.76400929,buy,30,-6.44332363,30,35,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,92,93,1000,4500,1782403604831761144,1782403609331761144,22.141096,821.697652,86.5,10,0.83341575,4.16707877,0.72269577,buy,30,-6.44332363,30,35,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,93,95,1000,6000,1782403609331761144,1782403615331761144,22.196266,12.364286,31.5,10,-0.45524897,-2.27624486,-0.95537851,sell,340,7.27300184,-340,-335,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,94,95,1000,5500,1782403609831761144,1782403615331761144,2.115855,512.364286,31.5,10,-0.45524897,-2.27624486,-0.86718197,sell,340,7.27300184,-340,-335,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,95,97,1000,5500,1782403615331761144,1782403620831761144,1.982928,450.740543,472.5,10,0.9993514,4.99675698,3.14859573,buy,1010,0.00314764,1010,1015,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,96,97,1000,5000,1782403615831761144,1782403620831761144,18.987551,950.740543,876.5,10,0.9993514,4.99675698,0.77690478,buy,1010,0.00314764,1010,1015,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,97,99,1000,5000,1782403620831761144,1782403625831761144,10.764735,350.197361,79.5,10,0.99998092,4.99990462,-1.05653439,sell,-360,-0.96244986,360,365,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,98,99,1000,4500,1782403621331761144,1782403625831761144,15.360252,850.197361,-44.5,10,0.99998092,4.99990462,-0.94359621,sell,-360,-0.96244986,360,365,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,99,101,1000,5500,1782403625831761144,1782403631331761144,12.281228,111.321432,33.5,10,0.80749095,4.03745476,-0.92192919,sell,-240,-19.0350195,240,245,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,100,101,1000,5000,1782403626331761144,1782403631331761144,11.84964,611.321432,71.5,10,0.80749095,4.03745476,-0.20375685,sell,-240,-19.0350195,240,245,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,101,103,1000,6000,1782403631331761144,1782403637331761144,0.181643,292.005980,-25.5,30,-0.99983765,-14.99756474,-0.91080833,sell,-400,13.61365025,400,415,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,102,103,1000,5500,1782403631831761144,1782403637331761144,24.350872,792.005980,-44.5,30,-0.99983765,-14.99756474,-0.89103297,sell,-400,13.61365025,400,415,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,103,105,1000,4500,1782403637331761144,1782403641831761144,24.177565,411.133259,-69.5,10,-0.2767829,-1.38391449,-0.29282231,sell,10,-2.50980634,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,104,105,1000,4000,1782403637831761144,1782403641831761144,10.288779,911.133259,-69.5,10,-0.2767829,-1.38391449,0.05905979,buy,10,-2.50980634,10,15,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,105,107,1000,5500,1782403641831761144,1782403647331761144,0.084081,38.456541,122.5,10,-0.77874417,-3.89372083,-0.84888096,sell,-70,-0.84472705,70,75,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,106,107,1000,5000,1782403642331761144,1782403647331761144,21.901328,538.456541,86.5,10,-0.77874417,-3.89372083,-0.97245079,sell,-70,-0.84472705,70,75,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,107,109,1000,5500,1782403647331761144,1782403652831761144,4.164875,206.522183,65.5,10,-0.94768958,-4.73844788,-0.33001714,sell,-10,7.19344553,10,15,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,108,109,1000,5000,1782403647831761144,1782403652831761144,23.847191,706.522183,65.5,10,-0.94768958,-4.73844788,0.14131668,buy,-10,7.19344553,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,109,111,1000,5000,1782403652831761144,1782403657831761144,12.214232,405.191871,153.5,10,0.49099953,2.45499765,-0.40193013,sell,10,-0.50251874,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,110,111,1000,4500,1782403653331761144,1782403657831761144,25.929059,905.191871,153.5,10,0.49099953,2.45499765,-0.54591529,sell,10,-0.50251874,-10,-5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,111,113,1000,5500,1782403657831761144,1782403663331761144,4.23631,19.141487,37.5,10,0.39049578,1.95247891,-0.22485622,sell,-210,-6.8898978,210,215,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,112,113,1000,5000,1782403658331761144,1782403663331761144,12.15115,519.141487,37.5,10,0.39049578,1.95247891,-0.17140257,sell,-210,-6.8898978,210,215,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,113,115,1000,5500,1782403663331761144,1782403668831761144,1.989576,99.813797,-63.5,10,-0.98748378,-4.93741889,-0.26918779,sell,-40,8.75281932,40,45,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,114,115,1000,5000,1782403663831761144,1782403668831761144,2.183507,599.813797,-2.5,10,-0.98748378,-4.93741889,0.56606907,buy,-40,8.75281932,-40,-35,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,115,117,1000,5500,1782403668831761144,1782403674331761144,0.266402,27.676019,33.5,10,0.76308009,3.81540043,-0.23211721,sell,-125,-13.79130933,125,130,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,116,117,1000,5000,1782403669331761144,1782403674331761144,8.077495,527.676019,33.5,10,0.76308009,3.81540043,-0.66935808,sell,-125,-13.79130933,125,130,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,117,119,1000,5500,1782403674331761144,1782403679831761144,4.165684,206.794570,-47.5,20,-0.99759089,-9.9759089,0.09743542,buy,-205,14.73219766,-205,-195,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,118,119,1000,5000,1782403674831761144,1782403679831761144,2.056985,706.794570,-64.5,20,-0.99759089,-9.9759089,-0.4298054,sell,-205,14.73219766,205,215,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,119,121,1000,5000,1782403679831761144,1782403684831761144,10.061276,333.233745,-74.5,10,0.95125775,4.75628876,-0.35012858,sell,140,-9.74843309,-140,-135,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,120,121,1000,4500,1782403680331761144,1782403684831761144,26.232108,833.233745,-49.5,10,0.95125775,4.75628876,0.37196713,buy,140,-9.74843309,140,145,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,121,123,1000,5500,1782403684831761144,1782403690331761144,6.139874,140.431762,106.5,10,-0.99842887,-4.99214433,0.47413562,buy,270,7.86076635,270,275,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,122,123,1000,5000,1782403685331761144,1782403690331761144,6.11183,640.431762,106.5,10,-0.99842887,-4.99214433,-0.9149653,sell,270,7.86076635,-270,-265,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,123,125,1000,5500,1782403690331761144,1782403695831761144,12.252746,225.421509,36.5,10,0.5737244,2.86862202,0.21267,buy,190,2.04287691,190,195,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,124,125,1000,5000,1782403690831761144,1782403695831761144,11.699758,725.421509,96.5,10,0.5737244,2.86862202,-0.37387229,sell,190,2.04287691,-190,-185,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,125,127,1000,5500,1782403695831761144,1782403701331761144,7.970882,252.982278,130.5,10,0.98229979,4.91149893,0.33183817,buy,90,0.06572472,90,95,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,126,127,1000,5000,1782403696331761144,1782403701331761144,22.291802,752.982278,130.5,10,0.98229979,4.91149893,0.07691975,buy,90,0.06572472,90,95,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,127,129,1000,5000,1782403701331761144,1782403706331761144,16.123456,411.842792,178.5,10,0.99544473,4.97722365,0.24124792,buy,390,-9.9467958,390,395,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,128,129,1000,4500,1782403701831761144,1782403706331761144,14.361608,911.842792,178.5,10,0.99544473,4.97722365,0.67027518,buy,390,-9.9467958,390,395,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,129,131,1000,5500,1782403706331761144,1782403711831761144,19.918352,83.673023,-129.5,10,-0.99391443,-4.96957215,0.30755184,buy,-80,9.22159238,-80,-75,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,130,131,1000,5000,1782403706831761144,1782403711831761144,21.84854,583.673023,-82.5,10,-0.99391443,-4.96957215,1.23696074,buy,-80,9.22159238,-80,-75,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,131,133,1000,6000,1782403711831761144,1782403717831761144,12.206601,158.660657,122.5,10,0.85040405,4.25202023,0.39077559,buy,170,-6.85583638,170,175,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,132,133,1000,5500,1782403712331761144,1782403717831761144,13.937105,658.660657,148.5,10,0.85040405,4.25202023,0.49736033,buy,170,-6.85583638,170,175,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,133,135,1000,5000,1782403717831761144,1782403722831761144,18.18192,273.616969,-7.5,10,-0.52076323,-2.60381615,-0.04750673,sell,-10,7.557692,10,15,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,134,135,1000,4500,1782403718331761144,1782403722831761144,0.085973,773.616969,-7.5,10,-0.52076323,-2.60381615,-0.53781013,sell,-10,7.557692,10,15,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,135,137,1000,5500,1782403722831761144,1782403728331761144,12.0083,257.573455,105.5,10,0.99077517,4.95387585,0.53468559,buy,150,-6.76194488,150,155,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,136,137,1000,5000,1782403723331761144,1782403728331761144,2.269647,757.573455,105.5,10,0.99077517,4.95387585,0.24716573,buy,150,-6.76194488,150,155,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,137,139,1000,5000,1782403728331761144,1782403733331761144,5.473435,311.668293,120.5,10,-0.36161381,-1.80806903,0.83148743,buy,350,6.52501901,350,355,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,138,139,1000,4500,1782403728831761144,1782403733331761144,10.03698,811.668293,124.5,10,-0.36161381,-1.80806903,-0.86694354,sell,350,6.52501901,-350,-345,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,139,141,1000,5500,1782403733331761144,1782403738831761144,21.951635,146.163635,271.5,10,0.94339,4.71694998,-0.29712419,sell,350,-8.99655826,-350,-345,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,140,141,1000,5000,1782403733831761144,1782403738831761144,26.281268,646.163635,215.5,10,0.94339,4.71694998,-0.43013256,sell,350,-8.99655826,-350,-345,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,141,143,1000,5500,1782403738831761144,1782403744331761144,15.771881,136.391615,41.5,10,-0.85592166,-4.27960828,0.32188722,buy,110,-0.51131597,110,115,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,142,143,1000,5000,1782403739331761144,1782403744331761144,8.342496,636.391615,41.5,10,-0.85592166,-4.27960828,0.59816535,buy,110,-0.51131597,110,115,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,143,145,1000,5500,1782403744331761144,1782403749831761144,6.060705,225.910646,-100.5,10,-0.95818485,-4.79092425,1.10683146,buy,460,9.70511239,460,465,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,144,145,1000,5000,1782403744831761144,1782403749831761144,26.346044,725.910646,-33.5,10,-0.95818485,-4.79092425,2.04341607,buy,460,9.70511239,460,465,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,145,147,1000,5000,1782403749831761144,1782403754831761144,0.187332,203.242348,199.5,10,0.98283763,4.91418814,1.00337164,buy,160,-7.77032466,160,165,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,146,147,1000,4500,1782403750331761144,1782403754831761144,21.815892,703.242348,65.5,10,0.98283763,4.91418814,-0.71768061,sell,160,-7.77032466,-160,-155,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,147,149,1000,5500,1782403754831761144,1782403760331761144,13.951038,133.157770,34.5,10,-0.5712273,-2.85613652,0.10800185,buy,-180,-2.12620863,-180,-175,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,148,149,1000,5000,1782403755331761144,1782403760331761144,18.245231,633.157770,-4.5,10,-0.5712273,-2.85613652,-0.34960334,sell,-180,-2.12620863,180,185,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,149,151,1000,5500,1782403760331761144,1782403765831761144,24.021223,280.579954,-67.5,10,-0.99646903,-4.98234515,-0.02201995,sell,-270,-0.0173655,270,275,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,150,151,1000,5000,1782403760831761144,1782403765831761144,18.255158,780.579954,-68.5,10,-0.99646903,-4.98234515,-0.67406505,sell,-270,-0.0173655,270,275,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,151,153,1000,5000,1782403765831761144,1782403770831761144,18.289801,429.159217,-85.5,10,-0.99994213,-4.99971065,-0.89257433,sell,-130,0.31586555,130,135,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,152,153,1000,4500,1782403766331761144,1782403770831761144,10.30314,929.159217,-85.5,10,-0.99994213,-4.99971065,-0.32680437,sell,-130,0.31586555,130,135,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,153,155,1000,5500,1782403770831761144,1782403776331761144,19.864739,91.326354,-8.5,10,-0.93676902,-4.6838451,0.40603416,buy,80,8.05005073,80,85,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,154,155,1000,5000,1782403771331761144,1782403776331761144,14.111206,591.326354,56.5,10,-0.93676902,-4.6838451,0.42738404,buy,80,8.05005073,80,85,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,155,157,1000,5500,1782403776331761144,1782403781831761144,7.975749,221.334308,192.5,10,0.67324113,3.36620563,1.27272624,buy,460,-8.27774476,460,465,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,156,157,1000,5000,1782403776831761144,1782403781831761144,12.310957,721.334308,192.5,10,0.67324113,3.36620563,1.08864976,buy,460,-8.27774476,460,465,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,157,159,1000,5500,1782403781831761144,1782403787331761144,2.027395,267.250221,30.5,10,-0.98230783,-4.91153913,1.18729201,buy,30,1.27136406,30,35,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,158,159,1000,5000,1782403782331761144,1782403787331761144,6.215362,767.250221,170.5,10,-0.98230783,-4.91153913,1.05723758,buy,30,1.27136406,30,35,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,159,161,1000,5000,1782403787331761144,1782403792331761144,20.135353,358.736966,132.5,10,-0.72803501,-3.64017507,-0.49054073,sell,100,4.65524376,-100,-95,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,160,161,1000,4500,1782403787831761144,1782403792331761144,14.214511,858.736966,65.5,10,-0.72803501,-3.64017507,-0.08451445,sell,100,4.65524376,-100,-95,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,161,163,1000,5500,1782403792331761144,1782403797831761144,23.006295,381.445419,165.5,10,0.20301374,1.01506869,0.47681058,buy,860,-0.17334675,860,865,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,162,163,1000,5000,1782403792831761144,1782403797831761144,24.021815,881.445419,165.5,10,0.20301374,1.01506869,0.89508447,buy,860,-0.17334675,860,865,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,163,165,1000,5000,1782403797831761144,1782403802831761144,16.169956,264.524235,110.5,10,0.16834439,0.84172194,0.81724704,buy,60,-34.45484891,60,65,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,164,165,1000,4500,1782403798331761144,1782403802831761144,17.352001,764.524235,448.5,10,0.16834439,0.84172194,-0.1176169,sell,60,-34.45484891,-60,-55,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,165,167,1000,5500,1782403802831761144,1782403808331761144,1.797507,29.151594,94.5,70,-0.96037506,-33.61312697,0.616301,buy,-560,36.79397639,-560,-525,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,166,167,1000,5000,1782403803331761144,1782403808331761144,24.093741,529.151594,94.5,70,-0.96037506,-33.61312697,0.40085841,buy,-560,36.79397639,-560,-525,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,167,169,1000,5500,1782403808331761144,1782403813831761144,12.285752,196.478659,110.5,10,0.63616988,3.18084942,-0.36964014,sell,460,-6.62065198,-460,-455,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,168,169,1000,5000,1782403808831761144,1782403813831761144,17.863645,696.478659,285.5,10,0.63616988,3.18084942,-0.08991087,sell,460,-6.62065198,-460,-455,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,169,171,1000,5500,1782403813831761144,1782403819331761144,24.182848,283.853854,16.5,10,-0.68796051,-3.43980256,0.10927884,buy,280,7.37898248,280,285,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,170,171,1000,5000,1782403814331761144,1782403819331761144,0.161789,783.853854,16.5,10,-0.68796051,-3.43980256,-0.49281799,sell,280,7.37898248,-280,-275,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,171,173,1000,5500,1782403819331761144,1782403824831761144,15.75661,31.696107,86.5,10,0.78783598,3.93917992,0.58614085,buy,260,0.13199499,260,265,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,172,173,1000,5000,1782403819831761144,1782403824831761144,18.195449,531.696107,117.5,10,0.78783598,3.93917992,1.3140495,buy,260,0.13199499,260,265,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,173,175,1000,5500,1782403824831761144,1782403830331761144,2.065946,409.804898,-87.5,10,0.81423498,4.07117491,0.58191791,buy,100,0.56565209,100,105,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,174,175,1000,5000,1782403825331761144,1782403830331761144,4.123553,909.804898,5.5,10,0.81423498,4.07117491,0.18770693,buy,100,0.56565209,100,105,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,175,177,1000,5000,1782403830331761144,1782403835331761144,6.212485,496.092212,66.5,10,0.9273654,4.636827,-0.48659377,sell,20,-5.63424297,-20,-15,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,176,177,1000,4500,1782403830831761144,1782403835331761144,5.286406,996.092212,-79.5,10,0.9273654,4.636827,0.45476246,buy,20,-5.63424297,20,25,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,177,179,1000,5500,1782403835331761144,1782403840831761144,24.080343,109.924805,133.5,10,-0.19948319,-0.99741597,-0.90272472,sell,0,-3.51002235,-0,5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,178,179,1000,5000,1782403835831761144,1782403840831761144,14.304606,609.924805,133.5,10,-0.19948319,-0.99741597,-0.47093604,sell,0,-3.51002235,-0,5,label_only_not_decision_input
xemm_0625_t002_utc16_c,evaluation,low_activity_liquidity,179,181,1000,5500,1782403840831761144,1782403846331761144,2.303281,188.154311,-8.5,10,-0.90148766,-4.50743832,-0.35870718,sell,240,9.34101907,-240,-235,label_only_not_decision_input
