event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,anti_drift_status,anti_drift_reason,fair_mid_source_status,fair_mid_source_reason,edge_gate_status,edge_gate_reason,shadow_action,shadow_reason,private_endpoint_called,order_endpoint_called,credential_read
532,trades,1782283635381,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
533,l2Book,1782283637388,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
534,trades,1782283638042,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
535,trades,1782283638125,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
536,trades,1782283638327,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
537,trades,1782283639344,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
538,trades,1782283641040,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
539,l2Book,1782283642790,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
540,trades,1782283643872,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
541,trades,1782283644208,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
542,trades,1782283645033,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
543,trades,1782283646179,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
544,l2Book,1782283648174,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
545,trades,1782283648984,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
546,trades,1782283649052,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
547,trades,1782283651353,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
548,trades,1782283651422,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
549,trades,1782283652089,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
550,l2Book,1782283653528,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
551,trades,1782283658037,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
552,l2Book,1782283658913,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
553,trades,1782283660469,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
554,trades,1782283663497,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
555,trades,1782283664036,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
556,l2Book,1782283664387,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
557,trades,1782283664520,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
558,trades,1782283665874,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
559,trades,1782283666275,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
560,trades,1782283666817,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
561,trades,1782283666884,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
562,trades,1782283666947,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
563,trades,1782283668009,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
564,trades,1782283669104,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
565,trades,1782283669731,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
566,l2Book,1782283669889,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
567,trades,1782283670214,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
568,trades,1782283670838,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
569,trades,1782283670897,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
570,trades,1782283671030,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
571,trades,1782283672455,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
572,trades,1782283674718,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
573,trades,1782283675055,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_touch_freshness_or_queue_reset_evidence,False,False,False
574,l2Book,1782283675324,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
575,trades,1782283679062,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
576,l2Book,1782283680761,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
577,trades,1782283680849,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
578,l2Book,1782283686188,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
579,trades,1782283687013,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
580,trades,1782283688022,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
581,trades,1782283691058,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
582,trades,1782283691261,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,False,False,False
583,l2Book,1782283691540,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
584,trades,1782283694039,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
585,trades,1782283695685,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
586,trades,1782283696220,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
587,l2Book,1782283696973,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
588,trades,1782283697511,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
589,trades,1782283698061,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
590,trades,1782283699152,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
591,trades,1782283699489,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
592,trades,1782283699690,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
593,trades,1782283701025,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
594,trades,1782283701303,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
595,trades,1782283701976,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,False,False,False
596,l2Book,1782283702376,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support,False,False,False
597,trades,1782283703223,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
598,trades,1782283704525,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,False,False,False
599,trades,1782283705054,False,not_evaluated,,block,fresh_touch_not_allowed,block,edge_signal_missing,block,outside_quality_a_b_queue_bands,False,False,False
