hyperliquid_decision_seq,hyperliquid_decision_ts,hyperliquid_joined_raw_seq,hyperliquid_l2book_local_ts,hyperliquid_l2book_event_ts,hyperliquid_join_age_ms,hyperliquid_join_age_bucket,hyperliquid_future_join,hyperliquid_missing_join,hyperliquid_reconnect_recovery_crossed,hyperliquid_coin,hyperliquid_best_bid_px,hyperliquid_best_ask_px,hyperliquid_mid_px,hyperliquid_spread_ticks,hyperliquid_bid_topn_px,hyperliquid_ask_topn_px,hyperliquid_bid_topn_qtys,hyperliquid_ask_topn_qtys,hyperliquid_bid_topn_order_count,hyperliquid_ask_topn_order_count,hyperliquid_top5_bid_qty,hyperliquid_top5_ask_qty,hyperliquid_top5_imbalance,hyperliquid_top5_microprice_px,hyperliquid_microprice_minus_mid_ticks,hyperliquid_context_quality,hyperliquid_trade_pressure_status,hyperliquid_trade_pressure_bucket
2849,1780379730538146252,5214,1780379730369346020,1780379730091000000,168.800232,warm_50_250ms,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,1.66449|1.42446|0.50725|6.35676|6.49097,4.39281|1.04803|0.00022|0.14279|0.71541,19|3|2|5|13,20|2|1|4|4,16.44393,6.29926,0.44605308,70340.72302654,2.23026541,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2850,1780379731038146252,5215,1780379730999843245,1780379730647000000,38.303007,fresh_0_50ms,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.16349|0.00017|0.50725|0.51584|2.02824,11.76317|1.33393|1.5967|0.15112|2.32047,8|1|2|2|5,43|5|6|5|6,3.21499,17.16539,-0.68450147,70340.15774927,-3.42250733,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2851,1780379731538146252,5217,1780379731517238680,1780379731187000000,20.907572,fresh_0_50ms,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.16349|0.00017|0.67474|0.51584|2.02824,11.88789|1.73732|0.1736|0.90428|4.13642,8|1|4|2|5,46|6|6|8|9,3.38248,18.83951,-0.69557362,70340.15221319,-3.47786809,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2852,1780379732038146252,5217,1780379731517238680,1780379731187000000,520.907572,watch_250ms_to_stale_limit,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.16349|0.00017|0.67474|0.51584|2.02824,11.88789|1.73732|0.1736|0.90428|4.13642,8|1|4|2|5,46|6|6|8|9,3.38248,18.83951,-0.69557362,70340.15221319,-3.47786809,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2853,1780379732538146252,5218,1780379732143052311,1780379731800000000,395.093941,watch_250ms_to_stale_limit,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.16349|0.00017|0.60725|0.51584|0.00339,11.81309|1.56667|0.18139|1.95927|4.29011,8|1|3|2|3,46|6|7|8|10,1.29014,19.81053,-0.87771573,70340.06114213,-4.38857866,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2854,1780379733038146252,5219,1780379732625875586,1780379732315000000,412.270666,watch_250ms_to_stale_limit,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.16349|0.00017|0.60725|0.51584|0.00339,11.81309|1.56667|0.18139|1.95927|4.29011,8|1|3|2|3,46|6|7|8|10,1.29014,19.81053,-0.87771573,70340.06114213,-4.38857866,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2855,1780379733538146252,5221,1780379733134191523,1780379732820000000,403.954729,watch_250ms_to_stale_limit,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.18372|0.03391|1.01291|0.51584|0.00339,9.47682|3.07603|0.21513|1.95927|3.1365,10|2|5|2|3,41|10|8|8|9,1.74977,17.86375,-0.82157512,70340.08921244,-4.10787559,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2856,1780379734038146252,5223,1780379733629917199,1780379733350000000,408.229053,watch_250ms_to_stale_limit,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.18291|0.03391|1.01291|0.51584|0.00339,9.38863|3.07603|0.21513|0.89187|4.20388,10|2|5|2|3,39|10|8|7|10,1.74896,17.77554,-0.82084458,70340.08957771,-4.1042229,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2857,1780379734538146252,5225,1780379734526893319,1780379733850000000,11.252933,fresh_0_50ms,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.18291|0.03391|1.01291|0.51584|0.00339,14.73876|1.56667|0.21513|2.59971|3.45568,10|2|5|2|3,48|6|8|8|10,1.74896,22.57595,-0.85620008,70340.07189996,-4.28100042,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2858,1780379735038146252,5228,1780379734761599985,1780379734356000000,276.546267,watch_250ms_to_stale_limit,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.06879|0.03391|1.01291|0.51584|0.00339,13.66779|0.51879|1.28255|3.71918|3.45569,6|2|5|2|3,47|5|9|8|10,1.63484,22.644,-0.865328,70340.067336,-4.32663999,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2859,1780379735538146252,5230,1780379735240938316,1780379734869000000,297.207936,watch_250ms_to_stale_limit,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.16741|0.03391|0.50583|0.00017|0.51048,13.76247|0.85696|1.28255|3.71918|3.93639,7|2|4|1|4,48|6|9|8|11,1.2178,23.55755,-0.90169261,70340.0491537,-4.50846305,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2860,1780379736038146252,5233,1780379735806991833,1780379735434000000,231.154419,warm_50_250ms,false,false,false,BTC,70340,70341,70340.5,10,70340.0|70339.0|70338.0|70337.0|70336.0,70341.0|70342.0|70343.0|70344.0|70345.0,0.0997|0.21342|0.10017|0.00017|0.00339,38.7081|3.34227|6.71422|0.61021|7.05233,1|2|2|1|3,61|7|13|10|13,0.41685,56.42713,-0.98533354,70340.00733323,-4.9266677,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2861,1780379736538146252,5235,1780379736320110444,1780379735966000000,218.035808,warm_50_250ms,false,false,false,BTC,70338,70339,70338.5,10,70338.0|70337.0|70336.0|70335.0|70334.0,70339.0|70340.0|70341.0|70342.0|70343.0,0.10017|0.00017|0.00339|0.32458|0.00217,19.96106|46.78487|40.38308|3.2013|0.6621,2|1|3|98|3,108|211|65|10|8,0.43048,110.99241,-0.99227304,70338.00386348,-4.96136521,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2862,1780379737038146252,5237,1780379736808942762,1780379736490000000,229.203490,warm_50_250ms,false,false,false,BTC,70338,70339,70338.5,10,70338.0|70337.0|70336.0|70335.0|70334.0,70339.0|70340.0|70341.0|70342.0|70343.0,0.1|0.00017|0.00339|0.32458|0.00217,40.97737|15.6443|22.36617|0.50535|2.66298,1|1|3|98|3,142|35|25|8|9,0.43031,82.15617,-0.98957917,70338.00521042,-4.94789583,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2863,1780379737538146252,5239,1780379737484149054,1780379737057000000,53.997198,warm_50_250ms,false,false,false,BTC,70337,70338,70337.5,10,70337.0|70336.0|70335.0|70334.0|70333.0,70338.0|70339.0|70340.0|70341.0|70342.0,0.00017|0.00339|0.32458|0.00217|0.03962,30.43614|37.91749|6.076|17.92573|0.50471,1|3|98|3|2,117|115|17|20|6,0.36993,92.86007,-0.99206414,70337.00396793,-4.96032071,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2864,1780379738038146252,5240,1780379737958392590,1780379737604000000,79.753662,warm_50_250ms,false,false,false,BTC,70337,70338,70337.5,10,70337.0|70336.0|70335.0|70334.0|70333.0,70338.0|70339.0|70340.0|70341.0|70342.0,0.00017|0.00039|0.32458|0.00217|0.03962,41.97848|9.04415|4.54906|17.68591|3.06655,1|2|98|3|2,129|30|13|16|7,0.36693,76.32415,-0.99043096,70337.00478452,-4.9521548,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2865,1780379738538146252,5244,1780379738523979107,1780379738163000000,14.167145,fresh_0_50ms,false,false,false,BTC,70335,70336,70335.5,10,70335.0|70334.0|70333.0|70332.0|70331.0,70336.0|70337.0|70338.0|70339.0|70340.0,1.04524|0.00195|0.03962|0.41913|0.00332,49.67711|25.51869|23.25866|2.04473|4.50482,68|2|2|4|3,273|169|59|14|10,1.50926,105.00401,-0.97166062,70335.01416969,-4.8583031,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2866,1780379739038146252,5245,1780379739029400539,1780379738703000000,8.745713,fresh_0_50ms,false,false,false,BTC,70335,70336,70335.5,10,70335.0|70334.0|70333.0|70332.0|70331.0,70336.0|70337.0|70338.0|70339.0|70340.0,1.05737|0.00195|0.12243|0.45288|0.50768,15.18287|3.2237|1.53131|3.35862|4.48703,69|2|5|5|5,56|7|13|13|8,2.14231,27.78353,-0.85682541,70335.0715873,-4.28412703,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2867,1780379739538146252,5245,1780379739029400539,1780379738703000000,508.745713,watch_250ms_to_stale_limit,false,false,false,BTC,70335,70336,70335.5,10,70335.0|70334.0|70333.0|70332.0|70331.0,70336.0|70337.0|70338.0|70339.0|70340.0,1.05737|0.00195|0.12243|0.45288|0.50768,15.18287|3.2237|1.53131|3.35862|4.48703,69|2|5|5|5,56|7|13|13|8,2.14231,27.78353,-0.85682541,70335.0715873,-4.28412703,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2868,1780379740038146252,5249,1780379739584203666,1780379739249000000,453.942586,watch_250ms_to_stale_limit,false,false,false,BTC,70335,70336,70335.5,10,70335.0|70334.0|70333.0|70332.0|70331.0,70336.0|70337.0|70338.0|70339.0|70340.0,6.20815|0.21621|1.18999|6.30301|1.91786,0.00928|0.01066|0.0365|0.00039|0.00017,6|4|6|9|6,1|1|4|2|1,15.83522,0.057,0.99282668,70335.99641334,4.96413339,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2869,1780379740538146252,5250,1780379740370959735,1780379739814000000,167.186517,warm_50_250ms,false,false,false,BTC,70336,70337,70336.5,10,70336.0|70335.0|70334.0|70333.0|70332.0,70337.0|70338.0|70339.0|70340.0|70341.0,65.90257|16.85582|3.06265|4.11506|6.27226,0.01081|0.0362|0.00039|0.00017|0.0216,372|28|6|7|9,2|3|2|1|5,96.20836,0.06917,0.99856311,70336.99928156,4.99281556,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2870,1780379741038146252,5253,1780379740774620149,1780379740393000000,263.526103,watch_250ms_to_stale_limit,false,false,false,BTC,70338,70339,70338.5,10,70338.0|70337.0|70336.0|70335.0|70334.0,70339.0|70340.0|70341.0|70342.0|70343.0,5.12229|63.46856|10.49357|6.68705|3.5058,0.00054|0.00032|0.00739|0.00088|0.00039,59|326|42|15|7,3|2|4|2|2,89.27727,0.00952,0.99978675,70338.99989338,4.99893377,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2871,1780379741538146252,5258,1780379741285799657,1780379740941000000,252.346595,watch_250ms_to_stale_limit,false,false,false,BTC,70345,70346,70345.5,10,70345.0|70344.0|70343.0|70342.0|70341.0,70346.0|70347.0|70348.0|70349.0|70350.0,0.24436|0.24436|10.06057|5.78698|7.78164,0.00403|0.00017|0.08566|0.00017|0.00069,1|1|55|42|75,4|1|4|1|3,24.11791,0.09072,0.99250515,70345.99625258,4.96252576,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2872,1780379742038146252,5261,1780379741889757834,1780379741519000000,148.388418,warm_50_250ms,false,false,false,BTC,70345,70346,70345.5,10,70345.0|70344.0|70343.0|70342.0|70341.0,70346.0|70347.0|70348.0|70349.0|70350.0,35.63724|5.12978|6.05125|1.51036|6.51196,0.00388|0.00017|0.00059|0.00032|0.00069,140|11|16|8|10,3|1|3|2|3,54.84059,0.00565,0.99979397,70345.99989698,4.99896985,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2873,1780379742538146252,5264,1780379742504164292,1780379742124000000,33.981960,fresh_0_50ms,false,false,false,BTC,70347,70348,70347.5,10,70347.0|70346.0|70345.0|70344.0|70343.0,70348.0|70349.0|70350.0|70351.0|70352.0,32.37134|33.15517|33.33714|4.98325|7.45335,0.00074|0.00017|0.00039|0.00047|0.00039,245|254|103|7|14,4|1|2|2|2,111.30025,0.00216,0.99996119,70347.99998059,4.99980593,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2874,1780379743038146252,5265,1780379743018481791,1780379742618000000,19.664461,fresh_0_50ms,false,false,false,BTC,70347,70348,70347.5,10,70347.0|70346.0|70345.0|70344.0|70343.0,70348.0|70349.0|70350.0|70351.0|70352.0,30.72506|8.77675|5.88247|2.01542|8.28947,0.00037|0.00017|0.00039|0.00032|0.00039,96|9|20|7|10,2|1|2|2|2,55.68917,0.00164,0.9999411,70347.99997055,4.99970552,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2875,1780379743538146252,5270,1780379743501431815,1780379743158000000,36.714437,fresh_0_50ms,false,false,false,BTC,70352,70353,70352.5,10,70352.0|70351.0|70350.0|70349.0|70348.0,70353.0|70354.0|70355.0|70356.0|70357.0,9.78177|9.6089|12.39196|23.01803|56.73664,0.00231|0.00066|0.00017|0.00055|0.21351,125|119|162|233|250,1|3|1|3|3,111.5373,0.2172,0.99611291,70352.99805645,4.98056454,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2876,1780379744038146252,5270,1780379743501431815,1780379743158000000,536.714437,watch_250ms_to_stale_limit,false,false,false,BTC,70352,70353,70352.5,10,70352.0|70351.0|70350.0|70349.0|70348.0,70353.0|70354.0|70355.0|70356.0|70357.0,9.78177|9.6089|12.39196|23.01803|56.73664,0.00231|0.00066|0.00017|0.00055|0.21351,125|119|162|233|250,1|3|1|3|3,111.5373,0.2172,0.99611291,70352.99805645,4.98056454,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2877,1780379744538146252,5272,1780379744038393504,1780379743667000000,499.752748,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,12.71312|6.04655|4.16458|0.041|7.24057,1.97912|3.59013|0.09047|0.00381|3.27873,90|38|22|5|12,10|8|3|3|5,30.20582,8.94226,0.54315716,70354.77157858,2.71578581,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2878,1780379745038146252,5273,1780379744693401957,1780379744187000000,344.744295,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.41593|0.01|0.01|0.001|0.00613,8.51376|0.75909|0.73109|0.00496|3.12805,10|1|1|1|3,33|7|7|5|7,0.44306,13.13695,-0.93474821,70354.0326259,-4.67374104,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2879,1780379745538146252,5274,1780379745163227757,1780379744771000000,374.918495,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.63274|0.04375|1.12718|0.82999|0.00313,7.79602|0.65978|0.54224|0.71301|0.63956,22|2|4|4|2,32|8|6|5|5,2.63679,10.35061,-0.59394644,70354.20302678,-2.9697322,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2880,1780379746038146252,5275,1780379745625432931,1780379745299000000,412.713321,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.59574|0.04375|1.00222|0.14966|3.13389,7.42268|1.27499|0.57598|1.11867|0.63956,15|2|4|2|4,31|10|7|7|5,4.92526,11.03188,-0.38268888,70354.30865556,-1.91344439,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2881,1780379746538146252,5276,1780379746143898954,1780379745854000000,394.247298,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.5979|0.38191|0.0775|1.57695|2.19771,8.51194|0.57218|0.76659|0.00154|0.63956,17|3|2|4|5,28|6|6|4|5,4.83197,10.49181,-0.36935012,70354.31532494,-1.84675061,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2882,1780379747038146252,5278,1780379746798745195,1780379746411000000,239.401057,warm_50_250ms,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.81074|0.38191|0.0775|2.23645|2.19771,8.30596|0.57218|0.48224|0.00154|0.63956,18|3|2|5|5,26|6|5|4|5,5.70431,10.00148,-0.27360419,70354.3631979,-1.36802097,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2883,1780379747538146252,5279,1780379747270608736,1780379746956000000,267.537516,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,1.52223|1.19341|1.78514|2.23667|2.5535,7.42716|0.57218|0.48224|0.7265|1.08569,19|5|3|6|5,25|6|5|6|9,9.29095,10.29377,-0.0512042,70354.4743979,-0.25602102,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2884,1780379748038146252,5280,1780379747875981404,1780379747522000000,162.164848,warm_50_250ms,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,1.52223|0.48191|1.78514|2.23667|3.6208,7.42716|0.57218|0.48224|0.7265|1.0779,19|4|3|6|6,25|6|5|6|8,9.64675,10.28598,-0.03206937,70354.48396532,-0.16034683,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2885,1780379748538146252,5282,1780379748461014163,1780379748067000000,77.132089,warm_50_250ms,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.77387|0.48208|0.07767|2.23684|3.90555,8.7426|0.57218|0.48566|1.43633|2.42656,16|5|3|7|7,28|6|6|6|7,7.47601,13.66333,-0.2926922,70354.3536539,-1.46346102,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2886,1780379749038146252,5283,1780379748966124273,1780379748630000000,72.021979,warm_50_250ms,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.76237|0.48208|0.07767|0.92637|0.77481,8.85917|0.86388|0.48566|0.08252|4.06995,16|5|3|5|5,29|7|6|6|10,3.0233,14.36118,-0.65218402,70354.17390799,-3.26092009,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2887,1780379749538146252,5284,1780379749518094163,1780379749165000000,20.052089,fresh_0_50ms,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.82973|0.48208|0.07767|0.92637|1.55787,8.71199|0.86388|0.48224|0.08252|4.06995,22|5|3|5|6,29|7|5|6|10,3.87372,14.21058,-0.57159304,70354.21420348,-2.8579652,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2888,1780379750038146252,5284,1780379749518094163,1780379749165000000,520.052089,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.82973|0.48208|0.07767|0.92637|1.55787,8.71199|0.86388|0.48224|0.08252|4.06995,22|5|3|5|6,29|7|5|6|10,3.87372,14.21058,-0.57159304,70354.21420348,-2.8579652,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2889,1780379750538146252,5285,1780379750059998635,1780379749722000000,478.147617,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.80988|1.19358|0.88918|0.92637|0.84636,7.26148|1.29028|0.71983|0.09265|0.80742,19|6|5|5|5,23|8|6|7|6,4.66537,10.17166,-0.37111807,70354.31444096,-1.85559037,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2890,1780379751038146252,5287,1780379750635484486,1780379750253000000,402.661766,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,0.81605|0.48208|1.62747|2.14739|1.30229,5.31594|0.64474|0.71984|0.49751|0.59692,19|5|5|7|6,28|7|6|9|6,6.37528,7.77495,-0.098915,70354.4505425,-0.494575,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2891,1780379751538146252,5288,1780379751087683130,1780379750777000000,450.463122,watch_250ms_to_stale_limit,false,false,false,BTC,70354,70355,70354.5,10,70354.0|70353.0|70352.0|70351.0|70350.0,70355.0|70356.0|70357.0|70358.0|70359.0,18.32994|0.48308|5.71569|0.92937|1.53006,0.05038|0.00103|0.00032|0.00054|0.00247,41|6|10|6|9,4|4|2|3|3,26.98814,0.05474,0.99595161,70354.99797581,4.97975807,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2892,1780379752038146252,5292,1780379751681524347,1780379751327000000,356.621905,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,14.19699|12.78889|10.36546|11.35134|8.5931,1.07414|2.06931|0.71156|1.83997|3.48538,120|114|103|112|95,2|8|2|4|7,57.29578,9.18036,0.72379985,70362.86189992,3.61899924,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2893,1780379752538146252,5293,1780379752196754975,1780379751876000000,341.391277,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,5.9888|0.00015|1.73031|1.45289|4.42856,12.84094|2.13575|1.0031|1.88624|3.80272,35|1|2|4|5,33|9|5|4|8,13.60071,21.66875,-0.22875428,70362.38562286,-1.14377141,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2894,1780379753038146252,5295,1780379752753398139,1780379752425000000,284.748113,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70360.0|70359.0|70358.0|70357.0,70363.0|70364.0|70365.0|70366.0|70367.0,4.82782|1.73244|1.42289|4.40856|2.70294,12.86966|2.56225|0.99531|1.89745|3.80272,31|3|1|3|10,35|11|4|6|8,15.09465,22.12739,-0.18894021,70362.4055299,-0.94470104,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2895,1780379753538146252,5296,1780379753321474012,1780379752961000000,216.672240,warm_50_250ms,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,7.19403|0.51342|1.02416|8.78769|4.28379,0.09233|0.00143|0.00017|1.06785|0.00039,37|3|4|7|4,4|5|1|3|2,21.80309,1.16217,0.89878887,70362.94939443,4.49394433,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2896,1780379754038146252,5297,1780379753829998174,1780379753497000000,208.148078,warm_50_250ms,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,9.34856|0.51342|2.35712|8.14724|5.77782,0.03822|0.00143|0.00017|1.06785|0.00039,41|3|6|6|4,4|5|1|3|2,26.14416,1.10806,0.91868112,70362.95934056,4.5934056,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2897,1780379754538146252,5297,1780379753829998174,1780379753497000000,708.148078,watch_250ms_to_stale_limit,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,9.34856|0.51342|2.35712|8.14724|5.77782,0.03822|0.00143|0.00017|1.06785|0.00039,41|3|6|6|4,4|5|1|3|2,26.14416,1.10806,0.91868112,70362.95934056,4.5934056,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2898,1780379755038146252,5300,1780379754963646988,1780379754602000000,74.499264,warm_50_250ms,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,12.62488|0.51357|3.77999|7.36278|5.77782,0.02429|0.00143|0.00017|1.06785|0.00039,49|4|7|5|4,2|5|1|3|2,30.05904,1.09413,0.92975803,70362.96487902,4.64879016,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2899,1780379755538146252,5301,1780379755486026141,1780379755138000000,52.120111,warm_50_250ms,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,12.62488|0.51357|3.77999|7.363|5.77782,0.03867|0.00143|0.07369|1.06785|0.00039,49|4|7|6|4,4|5|2|3|2,30.05926,1.18203,0.92432899,70362.96216449,4.62164494,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2900,1780379756038146252,5302,1780379756023318057,1780379755672000000,14.828195,fresh_0_50ms,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,10.49065|0.51357|5.91427|7.363|7.43027,0.05243|0.00143|0.07956|1.06785|0.00039,47|4|9|6|5,5|5|3|3|2,31.71176,1.20166,0.92698054,70362.96349027,4.63490272,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
2901,1780379756538146252,5305,1780379756518283346,1780379756207000000,19.862906,fresh_0_50ms,false,false,false,BTC,70362,70363,70362.5,10,70362.0|70361.0|70360.0|70359.0|70358.0,70363.0|70364.0|70365.0|70366.0|70367.0,10.49065|0.51357|4.4914|7.363|7.43027,0.04967|0.00143|0.00017|1.06785|0.00039,47|4|8|6|5,5|5|1|3|2,30.28889,1.11951,0.9287127,70362.96435635,4.64356351,primary_usable,disabled_unverified_side_semantics,disabled_diagnostic_only
