snapshot_phase,scope,role,session_id,segment_id,root,path,relative_path,bytes,sha256,authoritative_manifest_sha256
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/input_bindings.csv,input_bindings.csv,403851,50dff4a95405324a674367f27cd66045722629113b948f65fbd61e2b3d519ee2,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/quality_intervals.csv,quality_intervals.csv,2010,8610c1f29690834899bb7daa25965a71fd0ed9a85da453adf25dffd339c251ab,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/segment_summary.csv,segment_summary.csv,2128,880d0643563e5f1856ca6a4ef7a980dc3b34d0717514f4ca0090d94de6e21d45,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,accepted_dependency,stage4_crosscheck,jul30,,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3,/Users/liu/Documents/hftbacktest-0814t001-skhynix-episode-research/local_live_analysis/skhynix_trigger_aligned_episode_research_v1_stage04_jul30_episode_v3/source_event_store_catalog.csv,source_event_store_catalog.csv,145395,013fd58eef23b8ef75112e91079394ae7f29b07e9137757ea7da567cfb444882,2c802336c1446eaf50eaf5ef546b115046abe3a1b69fdd1fcaea31d22a8e64a6
after,historical_source,cadence_inventory_only,aug03,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0001/binance_hot_events.csv.gz,segments/segment_0001/binance_hot_events.csv.gz,12259309,849916704345838b2015f1fd2c50b8694f01e32738be590a7172bc0ce9f34da3,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0002/binance_hot_events.csv.gz,segments/segment_0002/binance_hot_events.csv.gz,22837153,bbf4874554f74e5c7de51e713ab5c1c027b9c5b45f52ed0c823c9c7cee70f377,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0003/binance_hot_events.csv.gz,segments/segment_0003/binance_hot_events.csv.gz,15785055,9236f8387c7e5e449b3534af3847d677dc8432c3966045dc973ef9be92e02953,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0004/binance_hot_events.csv.gz,segments/segment_0004/binance_hot_events.csv.gz,13084905,390076a77a30faff70c17b90096b483f99bca671b86713150289e07a2d21a943,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0005/binance_hot_events.csv.gz,segments/segment_0005/binance_hot_events.csv.gz,12591557,8bf827e13c09d8a43e451ba260bf9728a40875d9f797ef3f4bb2cd02a8eb8f42,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0006/binance_hot_events.csv.gz,segments/segment_0006/binance_hot_events.csv.gz,9587859,fd7bf90360e2e3f26f2e4dbd48cf1df2e7a9cbcde42b249a6545b034904b0fd5,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0007/binance_hot_events.csv.gz,segments/segment_0007/binance_hot_events.csv.gz,6389942,4b455d641e1927669500f78a65be2df3a9572fa0890d43f7224221b750378656,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0008/binance_hot_events.csv.gz,segments/segment_0008/binance_hot_events.csv.gz,6392974,bbda79f8605ffda5395ac15dd949f5cc283502d8b3904c6ff1505d679913fe0a,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0009,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0009/binance_hot_events.csv.gz,segments/segment_0009/binance_hot_events.csv.gz,6603078,d02d93fbff7404876b9b9a9d3c398d878aba5a6d7cc29c288937ccc251b7c636,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug03,segment_0010,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0010/binance_hot_events.csv.gz,segments/segment_0010/binance_hot_events.csv.gz,6729102,7bf863060bcd0bba2dc99745f8065b92a6623c1c838f51ae373d5af3858c7f74,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,cadence_inventory_only,aug04,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/segments/segment_0001/binance_hot_events.csv.gz,segments/segment_0001/binance_hot_events.csv.gz,60266083,0f800aa34285e05ea475b3703258d15eb0add95352ff1cfab36c0444ff49502d,ed47cd97b55f5305b0527ac93e6b65d2344ef453b18e7f510f7c7c4e88bcd0cd
after,historical_source,cadence_inventory_only,jul30,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0001/binance_hot_events.csv.gz,segments/segment_0001/binance_hot_events.csv.gz,54157067,d56b10d37ede4d31fea2814898a6194946a8e18c57a554807804db35e3cf9ea3,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,cadence_inventory_only,jul30,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0002/binance_hot_events.csv.gz,segments/segment_0002/binance_hot_events.csv.gz,34165823,4a72971f1466145a82f62c5416dd8f723c5fae013c7cdd5d0fd272140d1d0b16,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,cadence_inventory_only,jul30,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0003/binance_hot_events.csv.gz,segments/segment_0003/binance_hot_events.csv.gz,39109458,6ac5cdc3a6fdda5b1da7f23da9161c802d4535fd5f13dc70a96f05b93161f125,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,cadence_inventory_only,jul30,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0004/binance_hot_events.csv.gz,segments/segment_0004/binance_hot_events.csv.gz,37194429,70b9a578cf573fd354720339293f18ebea4c950d389f0c46d3e26e3678d58e05,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,cadence_inventory_only,jul30,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0005/binance_hot_events.csv.gz,segments/segment_0005/binance_hot_events.csv.gz,32082002,38f26f2e6536c36d0fa355bffeb542305760c11eb3797fe2ba9d7cd307123fe8,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,cadence_inventory_only,jul30,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0006/binance_hot_events.csv.gz,segments/segment_0006/binance_hot_events.csv.gz,27640727,a232cf48b80dea49083536c0d99e0b75fa1389fc05f0f0371d2c7cbb92610ab7,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,cadence_inventory_only,jul30,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0007/binance_hot_events.csv.gz,segments/segment_0007/binance_hot_events.csv.gz,25954218,0ed34e58b28b6c1bb929ea0a8333b556a3076fc7ea685fbd60adb23ed09f1930,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,cadence_inventory_only,jul30,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0008/binance_hot_events.csv.gz,segments/segment_0008/binance_hot_events.csv.gz,24175141,bb7d48c26832bb63185edfb49a960cc3d2ecac6a99558040ea03302a02cf48f6,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,common_timeline_inventory_only,aug03,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0001/skhynix/common_l2_timeline.csv.gz,segments/segment_0001/skhynix/common_l2_timeline.csv.gz,4538702,0386c5cd31485b65aaade6f67f804f822aec561d406860b9b0c93fac7df9c4bf,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0002/skhynix/common_l2_timeline.csv.gz,segments/segment_0002/skhynix/common_l2_timeline.csv.gz,6324737,c1c7549f04051c97aff956971aa208570e7e434f6297877e8108de8193c619cb,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0003/skhynix/common_l2_timeline.csv.gz,segments/segment_0003/skhynix/common_l2_timeline.csv.gz,5791061,8aebeed4cd867b3abf3808cfde678f74652135c16c4570008a4a0a34a34bbd06,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0004/skhynix/common_l2_timeline.csv.gz,segments/segment_0004/skhynix/common_l2_timeline.csv.gz,5376784,808befb992e2b2c627da0dc480bd5f9bb313ae2234e3cb8021a6b4aae3e9fe02,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0005/skhynix/common_l2_timeline.csv.gz,segments/segment_0005/skhynix/common_l2_timeline.csv.gz,5437078,2fe7547a08867ee39fdcfe9816444f3e6b99f52d4bd62f7fcddb27af07263c1c,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0006/skhynix/common_l2_timeline.csv.gz,segments/segment_0006/skhynix/common_l2_timeline.csv.gz,4923729,6c3ba5fe30ce9e1e257a53f0c0107db4c827c5d95dc3662d436ebe9cf23b3f4d,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0007/skhynix/common_l2_timeline.csv.gz,segments/segment_0007/skhynix/common_l2_timeline.csv.gz,4332265,a0751512f3894b1bd0fc31d0098506873e9eb7db04a9a747d31d9e7ae27cb6ea,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0008/skhynix/common_l2_timeline.csv.gz,segments/segment_0008/skhynix/common_l2_timeline.csv.gz,4247838,ed9f2a17b8583702a01e6c476c32b2b11d6087ab1e2e1faf1c733c1e779effd9,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0009,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0009/skhynix/common_l2_timeline.csv.gz,segments/segment_0009/skhynix/common_l2_timeline.csv.gz,4339603,229d25d653d89125013cfbd83f07ef4889111ce331fb2a493a883c3776d9ef88,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug03,segment_0010,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0010/skhynix/common_l2_timeline.csv.gz,segments/segment_0010/skhynix/common_l2_timeline.csv.gz,4380476,aaedcfdb9aae8dcbb629ad562e79719360625c09d9407588ff1e6734b30f5ef9,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
after,historical_source,common_timeline_inventory_only,aug04,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0804T001_skhynix_2h_continuous,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0804T001_skhynix_2h_continuous/segments/segment_0001/skhynix/common_l2_timeline.csv.gz,segments/segment_0001/skhynix/common_l2_timeline.csv.gz,23379173,6b18543ef767d062fbe7fe94705ca858f9f1511b7f2033237a3e56cb51ff1039,1853924b91ad9751239387c303a18c7906510c63d6c7449b28c59668d377885b
after,historical_source,common_timeline_inventory_only,jul30,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0001/skhynix/common_l2_timeline.csv.gz,segments/segment_0001/skhynix/common_l2_timeline.csv.gz,7609734,376f5a1396558f6181f500686696eae76fa1d44e78a2988908e238842c74adbd,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
after,historical_source,common_timeline_inventory_only,jul30,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0002/skhynix/common_l2_timeline.csv.gz,segments/segment_0002/skhynix/common_l2_timeline.csv.gz,7286154,7e18432216c26ecedeafb2bc9286f1620aafd6ae03b2c499c3675853f15a65d0,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
after,historical_source,common_timeline_inventory_only,jul30,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0003/skhynix/common_l2_timeline.csv.gz,segments/segment_0003/skhynix/common_l2_timeline.csv.gz,7436077,6bbc81286497f2c4a9ddf21ec755d7bb598d060775a935b352b7a47b639f8b75,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
after,historical_source,common_timeline_inventory_only,jul30,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0004/skhynix/common_l2_timeline.csv.gz,segments/segment_0004/skhynix/common_l2_timeline.csv.gz,7315936,57aa52466d7c08bf4f020d987cd750d3afc880730dbfc918b6a7931c00498e56,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
after,historical_source,common_timeline_inventory_only,jul30,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0005/skhynix/common_l2_timeline.csv.gz,segments/segment_0005/skhynix/common_l2_timeline.csv.gz,6961712,38298d61c26c5c03c4d6231d1d8170161dff93d98fd13663fe07b5f173769bd8,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
after,historical_source,common_timeline_inventory_only,jul30,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0006/skhynix/common_l2_timeline.csv.gz,segments/segment_0006/skhynix/common_l2_timeline.csv.gz,6533767,2fd870f33c7dd31501b3e4ada4c57e8d857f56a9dc7532ecb20def83db3b8e7e,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
after,historical_source,common_timeline_inventory_only,jul30,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0007/skhynix/common_l2_timeline.csv.gz,segments/segment_0007/skhynix/common_l2_timeline.csv.gz,6329190,4605e9f8bdac165f0f7ed2194955ece13b9af92360ca8be997451ea65cdbb0d1,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
after,historical_source,common_timeline_inventory_only,jul30,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0008/skhynix/common_l2_timeline.csv.gz,segments/segment_0008/skhynix/common_l2_timeline.csv.gz,6206205,092c7b46e92013f9893353e0d393b3595edb7289a1f423336339be4e41c51152,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
after,historical_source,r0_manifest,aug03,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/research_input_manifest.json,research_input_manifest.json,12763,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,r0_manifest,aug04,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/research_input_manifest.json,research_input_manifest.json,3821,ed47cd97b55f5305b0527ac93e6b65d2344ef453b18e7f510f7c7c4e88bcd0cd,ed47cd97b55f5305b0527ac93e6b65d2344ef453b18e7f510f7c7c4e88bcd0cd
after,historical_source,r0_manifest,jul30,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/research_input_manifest.json,research_input_manifest.json,11733,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
after,historical_source,r0_segment_manifest,aug03,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0001/segment_event_store_manifest.json,segments/segment_0001/segment_event_store_manifest.json,5912,b492583a91bb1c4c90b15eee62b2c3d85d92a03733bb4e0ab79d719a42599df4,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,r0_segment_manifest,aug03,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0002/segment_event_store_manifest.json,segments/segment_0002/segment_event_store_manifest.json,5919,4e712d7406f8280b2412d4604682a14a41e14092afa7133501223aae929a6d52,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,r0_segment_manifest,aug03,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0003/segment_event_store_manifest.json,segments/segment_0003/segment_event_store_manifest.json,5919,e0f1a767d7407dc54cf7a7d96c62c00dda4ba196df02cc2bb324742357d98eb4,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,r0_segment_manifest,aug03,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0004/segment_event_store_manifest.json,segments/segment_0004/segment_event_store_manifest.json,5919,164b44f88451a41b70566ea0d2ca7fcbb07080b78e14c604eb450958a295d385,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,r0_segment_manifest,aug03,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0005/segment_event_store_manifest.json,segments/segment_0005/segment_event_store_manifest.json,5918,1de31af6931a5b7c6c0a84c4ec055d095038ec3d8279e06416f5c405a9c111fc,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,r0_segment_manifest,aug03,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0006/segment_event_store_manifest.json,segments/segment_0006/segment_event_store_manifest.json,5918,445b6b1aa1e5a71f3ee09e5cad8209055556fe1a77107f950579a8c675cb17a0,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
after,historical_source,r0_segment_manifest,aug03,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0007/segment_event_store_manifest.json,segments/segment_0007/segment_event_store_manifest.json,5917,deff8c296ab5e96c45e66c23e80884428ab678fc7eb1322f279d88972356ea85,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
