feature,outcome,horizon_ms,regime_bucket,row_count,eligible_min_rows,pearson_corr,high_z_minus_low_z_mean_effect,dominant_sign,threshold_met,outcome_unit,effective_future_age_ms_min,effective_future_age_ms_mean,effective_future_age_ms_max,contract_status,contract_role,runner_use
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_low,456,true,0.21937857,4.74568295,positive,true,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_zero,2682,true,0.06766742,1.17635876,positive,true,ticks,1000,1000.18642804,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,vol_missing,1,false,0,0,none,false,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,1000,binance_vol_positive_high,455,true,0.02336882,14.40773229,positive,false,ticks,1000,1003.2967033,2000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,1000,binance_vol_positive_low,456,true,0.02417513,13.68149211,positive,false,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,1000,binance_vol_zero,2682,true,0.05283164,32.8968254,positive,true,ticks,1000,1000.18642804,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,1000,vol_missing,1,false,0,0,none,false,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,1000,binance_vol_positive_high,455,true,0.02058915,12.19883238,positive,false,ticks,1000,1003.2967033,2000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,1000,binance_vol_positive_low,456,true,0.02220126,13.26575676,positive,false,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,1000,binance_vol_zero,2682,true,0.04980446,32.37937543,positive,false,ticks,1000,1000.18642804,1500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,1000,vol_missing,1,false,0,0,none,false,ticks,1000,1000,1000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,5000,binance_vol_positive_high,455,true,0.23540518,151.69590643,positive,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,5000,binance_vol_positive_low,454,true,0.23715947,85.48457088,positive,true,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,5000,binance_vol_zero,2676,true,0.13031194,79.19820183,positive,true,ticks,5000,5000.18684604,5500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,5000,vol_missing,1,false,0,0,none,false,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,5000,binance_vol_positive_high,455,true,0.01028565,-4.20402859,negative,false,ticks,5000,5003.2967033,6000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,5000,binance_vol_positive_low,454,true,-0.022526,-0.52555448,negative,false,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,5000,binance_vol_zero,2676,true,0.00136641,-0.39855072,negative,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_high,455,true,0.08120364,0.47164422,positive,true,unitless,5000,5003.2967033,6000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_low,454,true,-0.07429197,-0.23064557,negative,true,unitless,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_zero,2676,true,-0.13314078,-0.30452678,negative,true,unitless,5000,5000.18684604,5500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,5000,vol_missing,1,false,0,0,none,false,unitless,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_high,455,true,0.05131343,2.56882165,positive,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_low,454,true,-0.07968745,-1.58668749,negative,true,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_zero,2676,true,-0.07904434,-1.72941233,negative,true,ticks,5000,5000.18684604,5500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,5000,binance_vol_positive_high,455,true,-0.15620592,-61.66374269,negative,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,5000,binance_vol_positive_low,454,true,-0.25266916,-60.22299904,negative,true,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,5000,binance_vol_zero,2676,true,-0.03261328,7.81186259,positive,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,5000,binance_vol_positive_high,455,true,-0.15824387,-64.02115113,negative,true,ticks,5000,5003.2967033,6000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,5000,binance_vol_positive_low,454,true,-0.2547963,-60.94913094,negative,true,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,5000,binance_vol_zero,2676,true,-0.03467941,7.11493748,positive,false,ticks,5000,5000.18684604,5500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks,5000,5000,5000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,10000,binance_vol_positive_high,453,true,0.20589361,159.7108512,positive,true,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,10000,binance_vol_positive_low,453,true,0.12313153,71.48699562,positive,true,ticks,10000,10001.10375276,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,10000,binance_vol_zero,2669,true,0.05524369,73.65546977,positive,true,ticks,10000,10000.18733608,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_mid_move_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,10000,binance_vol_positive_high,453,true,0.04040891,-1.48148148,negative,false,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,10000,binance_vol_positive_low,453,true,0.0370025,0.21998055,positive,false,ticks,10000,10001.10375276,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,10000,binance_vol_zero,2669,true,0.00505429,-0.55668427,negative,false,ticks,10000,10000.18733608,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_spread_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_high,453,true,0.00567259,0.06607006,positive,false,unitless,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_low,453,true,-0.14806563,-0.43662418,negative,true,unitless,10000,10001.10375276,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_zero,2669,true,-0.20881639,-0.66053364,negative,true,unitless,10000,10000.18733608,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_top5_imbalance_change,10000,vol_missing,1,false,0,0,none,false,unitless,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_high,453,true,-0.00182679,1.20183795,positive,false,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_low,453,true,-0.09827929,-2.70005347,negative,true,ticks,10000,10001.10375276,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_zero,2669,true,-0.14054776,-3.71202262,negative,true,ticks,10000,10000.18733608,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,10000,binance_vol_positive_high,453,true,-0.15727942,-50.14619883,negative,true,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,10000,binance_vol_positive_low,453,true,-0.23188185,-64.75170151,negative,true,ticks,10000,10001.10375276,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,10000,binance_vol_zero,2669,true,-0.10789025,-25.14876518,negative,true,ticks,10000,10000.18733608,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_mid_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,10000,binance_vol_positive_high,453,true,-0.15921744,-52.5467513,negative,true,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,10000,binance_vol_positive_low,453,true,-0.23395104,-65.63308672,negative,true,ticks,10000,10001.10375276,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,10000,binance_vol_zero,2669,true,-0.10970132,-25.9251987,negative,true,ticks,10000,10000.18733608,10500,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_top5_bid_qty,basis_microprice_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks,10000,10000,10000,primary_allowlist,lead_asymmetric_liquidity_pressure,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,100,binance_vol_positive_high,455,true,0.05432631,18.91963109,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,100,binance_vol_positive_low,456,true,-0.0132978,-1.84210526,negative,false,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,100,binance_vol_positive_high,455,true,-0.00839116,-2.21343874,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,100,binance_vol_positive_low,456,true,-0.06178861,-8.61842105,negative,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,100,binance_vol_positive_high,455,true,0.03647403,0.34967292,positive,false,unitless,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,100,binance_vol_positive_low,456,true,0.09411396,0.35315183,positive,true,unitless,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,100,binance_vol_zero,2683,true,0,0,none,false,unitless,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_high,455,true,0.02240458,2.49302644,positive,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_low,456,true,0.08484331,5.25191024,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,100,binance_vol_positive_high,455,true,-0.03019494,0.00790514,positive,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,100,binance_vol_positive_low,456,true,0.12422397,51.99835526,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,100,binance_vol_positive_high,455,true,-0.04937493,-3.46727771,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,100,binance_vol_positive_low,456,true,0.12318463,51.49429268,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,250,binance_vol_positive_high,455,true,0.05432631,18.91963109,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,250,binance_vol_positive_low,456,true,-0.0132978,-1.84210526,negative,false,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,250,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,250,binance_vol_positive_high,455,true,-0.00839116,-2.21343874,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,250,binance_vol_positive_low,456,true,-0.06178861,-8.61842105,negative,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,250,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,250,binance_vol_positive_high,455,true,0.03647403,0.34967292,positive,false,unitless,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,250,binance_vol_positive_low,456,true,0.09411396,0.35315183,positive,true,unitless,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,250,binance_vol_zero,2683,true,0,0,none,false,unitless,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_high,455,true,0.02240458,2.49302644,positive,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_low,456,true,0.08484331,5.25191024,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,250,binance_vol_positive_high,455,true,-0.03019494,0.00790514,positive,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,250,binance_vol_positive_low,456,true,0.12422397,51.99835526,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,250,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,250,binance_vol_positive_high,455,true,-0.04937493,-3.46727771,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,250,binance_vol_positive_low,456,true,0.12318463,51.49429268,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,250,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,500,binance_vol_positive_high,455,true,0.05432631,18.91963109,positive,true,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,500,binance_vol_positive_low,456,true,-0.0132978,-1.84210526,negative,false,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,500,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,500,binance_vol_positive_high,455,true,-0.00839116,-2.21343874,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,500,binance_vol_positive_low,456,true,-0.06178861,-8.61842105,negative,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,500,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,500,binance_vol_positive_high,455,true,0.03647403,0.34967292,positive,false,unitless,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,500,binance_vol_positive_low,456,true,0.09411396,0.35315183,positive,true,unitless,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,500,binance_vol_zero,2683,true,0,0,none,false,unitless,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_high,455,true,0.02240458,2.49302644,positive,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_low,456,true,0.08484331,5.25191024,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,500,binance_vol_positive_high,455,true,-0.03019494,0.00790514,positive,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,500,binance_vol_positive_low,456,true,0.12422397,51.99835526,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,500,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,500,binance_vol_positive_high,455,true,-0.04937493,-3.46727771,negative,false,ticks,500,502.1978022,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,500,binance_vol_positive_low,456,true,0.12318463,51.49429268,positive,true,ticks,500,501.09649123,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,500,binance_vol_zero,2683,true,0,0,none,false,ticks,500,500,500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,1000,binance_vol_positive_high,455,true,0.14236267,57.2859025,positive,true,ticks,1000,1003.2967033,2000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,1000,binance_vol_positive_low,456,true,0.02771022,20.69078947,positive,false,ticks,1000,1000,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,1000,binance_vol_zero,2682,true,0,0,none,false,ticks,1000,1000.18642804,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,1000,binance_vol_positive_high,455,true,0.0026462,7.74703557,positive,false,ticks,1000,1003.2967033,2000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,1000,binance_vol_positive_low,456,true,0.01180554,4.47368421,positive,false,ticks,1000,1000,1000,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,1000,binance_vol_zero,2682,true,0,0,none,false,ticks,1000,1000.18642804,1500,primary_allowlist,lead_short_horizon_momentum,primary_allowlist_signal_conditioning
