feature,outcome,horizon_ms,regime_bucket,row_count,eligible_min_rows,pearson_corr,high_z_minus_low_z_mean_effect,dominant_sign,threshold_met,outcome_unit
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_high,455,true,-0.21082379,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_low,456,true,-0.03902556,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_zero,2682,true,-0.01773607,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,1000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_high,455,true,-0.11888,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_low,456,true,-0.02648006,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_zero,2682,true,-0.00554824,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,1000,binance_vol_positive_high,455,true,0.06069332,0,positive,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,1000,binance_vol_positive_low,456,true,-0.04266028,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,1000,binance_vol_zero,2682,true,-0.02777085,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,1000,binance_vol_positive_high,455,true,0.0619395,0,positive,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,1000,binance_vol_positive_low,456,true,-0.04215214,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,1000,binance_vol_zero,2682,true,-0.02740109,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,5000,binance_vol_positive_high,455,true,-0.11607982,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,5000,binance_vol_positive_low,454,true,-0.05322328,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,5000,binance_vol_zero,2676,true,-0.00150304,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,5000,binance_vol_positive_high,455,true,0.02364463,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,5000,binance_vol_positive_low,454,true,0.00473931,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,5000,binance_vol_zero,2676,true,-0.0045855,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_high,455,true,-0.1062275,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_low,454,true,-0.04492366,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_zero,2676,true,-0.00163546,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,5000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_high,455,true,-0.08859231,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_low,454,true,-0.03626436,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_zero,2676,true,0.00065002,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,5000,binance_vol_positive_high,455,true,0.08361857,0,positive,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,5000,binance_vol_positive_low,454,true,-0.0741998,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,5000,binance_vol_zero,2676,true,0.01440905,0,positive,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,5000,binance_vol_positive_high,455,true,0.08462216,0,positive,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,5000,binance_vol_positive_low,454,true,-0.07325881,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,5000,binance_vol_zero,2676,true,0.01525794,0,positive,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,10000,binance_vol_positive_high,453,true,-0.11747072,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,10000,binance_vol_positive_low,453,true,-0.0637429,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,10000,binance_vol_zero,2669,true,0.042035,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_mid_move_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,10000,binance_vol_positive_high,453,true,0.01037741,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,10000,binance_vol_positive_low,453,true,0.00058382,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,10000,binance_vol_zero,2669,true,0.0081412,0,positive,false,ticks
binance_top5_ask_qty,hyperliquid_spread_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_high,453,true,-0.04526556,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_low,453,true,-0.01035989,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_zero,2669,true,-0.02390849,0,negative,false,unitless
binance_top5_ask_qty,hyperliquid_top5_imbalance_change,10000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_high,453,true,-0.03960374,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_low,453,true,-0.01215133,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_zero,2669,true,-0.00137656,0,negative,false,ticks
binance_top5_ask_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,10000,binance_vol_positive_high,453,true,0.11555642,0,positive,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,10000,binance_vol_positive_low,453,true,-0.0016209,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,10000,binance_vol_zero,2669,true,-0.00097602,0,negative,false,ticks
binance_top5_ask_qty,basis_mid_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,10000,binance_vol_positive_high,453,true,0.11660922,0,positive,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,10000,binance_vol_positive_low,453,true,-0.00092545,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,10000,binance_vol_zero,2669,true,-0.0001395,0,negative,false,ticks
binance_top5_ask_qty,basis_microprice_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,100,binance_vol_positive_high,455,true,-0.02148349,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,100,binance_vol_positive_low,456,true,0.00017697,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,100,binance_vol_zero,2683,true,0.01746438,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,100,binance_vol_positive_high,455,true,0.1795609,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,100,binance_vol_positive_low,456,true,-0.00414266,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,100,binance_vol_zero,2683,true,0.00267615,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,100,binance_vol_positive_high,455,true,-0.09266301,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,100,binance_vol_positive_low,456,true,-0.00306954,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,100,binance_vol_zero,2683,true,0.00257807,0,positive,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,100,vol_missing,1,false,0,0,none,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_high,455,true,-0.26155079,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_low,456,true,-0.0130615,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_zero,2683,true,0.00406551,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,100,binance_vol_positive_high,455,true,0.07114553,0,positive,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,100,binance_vol_positive_low,456,true,-0.00253551,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,100,binance_vol_zero,2683,true,-0.00853028,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,100,binance_vol_positive_high,455,true,0.07034125,0,positive,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,100,binance_vol_positive_low,456,true,-0.00250436,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,100,binance_vol_zero,2683,true,-0.0085378,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,100,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,250,binance_vol_positive_high,455,true,-0.02148349,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,250,binance_vol_positive_low,456,true,0.00017697,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,250,binance_vol_zero,2683,true,0.01746438,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,250,binance_vol_positive_high,455,true,0.1795609,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,250,binance_vol_positive_low,456,true,-0.00414266,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,250,binance_vol_zero,2683,true,0.00267615,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,250,binance_vol_positive_high,455,true,-0.09266301,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,250,binance_vol_positive_low,456,true,-0.00306954,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,250,binance_vol_zero,2683,true,0.00257807,0,positive,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,250,vol_missing,1,false,0,0,none,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_high,455,true,-0.26155079,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_positive_low,456,true,-0.0130615,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,250,binance_vol_zero,2683,true,0.00406551,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,250,binance_vol_positive_high,455,true,0.07114553,0,positive,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,250,binance_vol_positive_low,456,true,-0.00253551,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,250,binance_vol_zero,2683,true,-0.00853028,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,250,binance_vol_positive_high,455,true,0.07034125,0,positive,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,250,binance_vol_positive_low,456,true,-0.00250436,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,250,binance_vol_zero,2683,true,-0.0085378,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,250,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,500,binance_vol_positive_high,455,true,-0.02148349,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,500,binance_vol_positive_low,456,true,0.00017697,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,500,binance_vol_zero,2683,true,0.01746438,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,500,binance_vol_positive_high,455,true,0.1795609,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,500,binance_vol_positive_low,456,true,-0.00414266,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,500,binance_vol_zero,2683,true,0.00267615,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,500,binance_vol_positive_high,455,true,-0.09266301,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,500,binance_vol_positive_low,456,true,-0.00306954,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,500,binance_vol_zero,2683,true,0.00257807,0,positive,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,500,vol_missing,1,false,0,0,none,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_high,455,true,-0.26155079,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_positive_low,456,true,-0.0130615,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,500,binance_vol_zero,2683,true,0.00406551,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,500,binance_vol_positive_high,455,true,0.07114553,0,positive,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,500,binance_vol_positive_low,456,true,-0.00253551,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,500,binance_vol_zero,2683,true,-0.00853028,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,500,binance_vol_positive_high,455,true,0.07034125,0,positive,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,500,binance_vol_positive_low,456,true,-0.00250436,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,500,binance_vol_zero,2683,true,-0.0085378,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,500,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,1000,binance_vol_positive_high,455,true,-0.03860641,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,1000,binance_vol_positive_low,456,true,0.01224071,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,1000,binance_vol_zero,2682,true,0.03508771,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,1000,binance_vol_positive_high,455,true,0.01724164,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,1000,binance_vol_positive_low,456,true,-0.00897332,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,1000,binance_vol_zero,2682,true,0.00126274,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_high,455,true,-0.02071747,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_positive_low,456,true,0.01166883,0,positive,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,1000,binance_vol_zero,2682,true,-0.00440461,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,1000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_high,455,true,0.00057146,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_positive_low,456,true,0.00055418,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,binance_vol_zero,2682,true,0.00210003,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,1000,binance_vol_positive_high,455,true,0.07558689,0,positive,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,1000,binance_vol_positive_low,456,true,-0.0397012,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,1000,binance_vol_zero,2682,true,-0.02168489,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,1000,binance_vol_positive_high,455,true,0.07491803,0,positive,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,1000,binance_vol_positive_low,456,true,-0.03943617,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,1000,binance_vol_zero,2682,true,-0.02165788,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,1000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,5000,binance_vol_positive_high,455,true,0.04628144,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,5000,binance_vol_positive_low,454,true,-0.02409724,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,5000,binance_vol_zero,2676,true,0.01303376,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,5000,binance_vol_positive_high,455,true,0.03025198,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,5000,binance_vol_positive_low,454,true,0.00197268,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,5000,binance_vol_zero,2676,true,-0.00441079,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_high,455,true,-0.04909867,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_positive_low,454,true,-0.05407882,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,5000,binance_vol_zero,2676,true,-0.01647236,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,5000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_high,455,true,-0.05212814,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_positive_low,454,true,-0.04607838,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,binance_vol_zero,2676,true,-0.00816641,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,5000,binance_vol_positive_high,455,true,-0.02422992,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,5000,binance_vol_positive_low,454,true,-0.10529694,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,5000,binance_vol_zero,2676,true,0.0107025,0,positive,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,5000,binance_vol_positive_high,455,true,-0.0246319,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,5000,binance_vol_positive_low,454,true,-0.10461695,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,5000,binance_vol_zero,2676,true,0.01131687,0,positive,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,5000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,10000,binance_vol_positive_high,453,true,0.02478545,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,10000,binance_vol_positive_low,453,true,-0.0486643,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,10000,binance_vol_zero,2669,true,0.04796978,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,10000,binance_vol_positive_high,453,true,0.03771698,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,10000,binance_vol_positive_low,453,true,0.0051241,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,10000,binance_vol_zero,2669,true,0.00866304,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_high,453,true,-0.04061738,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_positive_low,453,true,-0.02853148,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,10000,binance_vol_zero,2669,true,-0.04700577,0,negative,false,unitless
binance_top5_total_qty,hyperliquid_top5_imbalance_change,10000,vol_missing,1,false,0,0,none,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_high,453,true,-0.04016102,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_positive_low,453,true,-0.02421522,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,binance_vol_zero,2669,true,-0.01699503,0,negative,false,ticks
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,10000,binance_vol_positive_high,453,true,0.006441,0,positive,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,10000,binance_vol_positive_low,453,true,-0.03007232,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,10000,binance_vol_zero,2669,true,-0.0129658,0,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,10000,binance_vol_positive_high,453,true,0.0061557,0,positive,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,10000,binance_vol_positive_low,453,true,-0.02963044,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,10000,binance_vol_zero,2669,true,-0.01233474,0,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,10000,vol_missing,1,false,0,0,none,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,100,binance_vol_positive_high,455,true,0.05432631,18.91963109,positive,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,100,binance_vol_positive_low,456,true,-0.0132978,-1.84210526,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,100,binance_vol_positive_high,455,true,-0.00839116,-2.21343874,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,100,binance_vol_positive_low,456,true,-0.06178861,-8.61842105,negative,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,100,binance_vol_positive_high,455,true,0.03647403,0.34967292,positive,false,unitless
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,100,binance_vol_positive_low,456,true,0.09411396,0.35315183,positive,true,unitless
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,100,binance_vol_zero,2683,true,0,0,none,false,unitless
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_high,455,true,0.02240458,2.49302644,positive,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_positive_low,456,true,0.08484331,5.25191024,positive,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,100,binance_vol_positive_high,455,true,-0.03019494,0.00790514,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,100,binance_vol_positive_low,456,true,0.12422397,51.99835526,positive,true,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,100,binance_vol_positive_high,455,true,-0.04937493,-3.46727771,negative,false,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,100,binance_vol_positive_low,456,true,0.12318463,51.49429268,positive,true,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,100,binance_vol_zero,2683,true,0,0,none,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,250,binance_vol_positive_high,455,true,0.05432631,18.91963109,positive,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,250,binance_vol_positive_low,456,true,-0.0132978,-1.84210526,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,250,binance_vol_zero,2683,true,0,0,none,false,ticks
