row_id,sample_id,observed_regime,decision_id,action,block_reason,signal_status,signal_score,signal_abs_z,side,fair_mid_px,quote_px,edge_ticks,required_edge_ticks,quote_type,time_in_force,post_only,future_mid_move_ticks,signed_markout_ticks,adjusted_counterfactual_edge_ticks,source_age_bucket,basis_bucket,warning_bucket,order_endpoint_called,private_endpoint_called,credential_read
8304,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8304,would_submit,,pass,-1.0595214,1.0595214,sell,60702.07619144,60703,9.2380856,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8305,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8305,would_submit,,pass,-1.05803036,1.05803036,sell,60702.07678786,60703,9.23212144,1.5,touch,Alo,True,-10,10,8.5,binance_source_age_high,basis_low,False,False,False,False
8306,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8306,would_submit,,pass,-1.05958871,1.05958871,sell,60702.07616452,60703,9.23835484,1.5,touch,Alo,True,-10,10,8.5,binance_source_age_mid,basis_low,False,False,False,False
8307,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8307,would_submit,,pass,-1.0597426,1.0597426,sell,60701.07610296,60702,9.2389704,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8326,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8326,would_submit,,pass,-1.0992369,1.0992369,sell,60692.06030524,60693,9.3969476,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8327,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8327,would_submit,,pass,-1.09129357,1.09129357,sell,60692.06348257,60693,9.36517428,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8328,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8328,would_submit,,pass,-1.08178226,1.08178226,sell,60692.0672871,60693,9.32712904,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8329,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8329,would_submit,,pass,-1.08352614,1.08352614,sell,60692.06658954,60693,9.33410456,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8346,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8346,would_submit,,pass,-1.13666359,1.13666359,sell,60685.04533456,60686,9.54665436,1.5,touch,Alo,True,-50,50,48.5,binance_source_age_low,basis_low,False,False,False,False
8358,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8358,would_submit,,pass,-1.03104904,1.03104904,sell,60676.08758038,60677,9.12419616,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8359,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8359,would_submit,,pass,-1.00334968,1.00334968,sell,60676.09866013,60677,9.01339872,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8360,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8360,would_submit,,pass,-1.00373021,1.00373021,sell,60676.09850792,60677,9.01492084,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8361,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8361,would_submit,,pass,-1.14429078,1.14429078,sell,60676.04228369,60677,9.57716312,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8364,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8364,would_submit,,pass,1.01292851,1.01292851,buy,60676.9051714,60676,9.05171404,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8365,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8365,would_submit,,pass,1.01118663,1.01118663,buy,60676.90447465,60676,9.04474652,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8369,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8369,would_submit,,pass,-1.14574874,1.14574874,sell,60676.0417005,60677,9.58299496,1.5,touch,Alo,True,10,-10,-11.5,binance_source_age_mid,basis_mid,False,False,False,False
8409,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8409,would_submit,,pass,-1.04221483,1.04221483,sell,60676.08311407,60677,9.16885932,1.5,touch,Alo,True,-60,60,58.5,binance_source_age_low,basis_low,False,False,False,False
8410,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8410,would_submit,,pass,-1.03275584,1.03275584,sell,60676.08689766,60677,9.13102336,1.5,touch,Alo,True,-60,60,58.5,binance_source_age_high,basis_low,False,False,False,False
8411,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8411,would_submit,,pass,-1.09270222,1.09270222,sell,60670.06291911,60671,9.37080888,1.5,touch,Alo,True,-60,60,58.5,binance_source_age_low,basis_low,False,False,False,False
8412,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8412,would_submit,,pass,-1.1044849,1.1044849,sell,60670.05820604,60671,9.4179396,1.5,touch,Alo,True,-60,60,58.5,binance_source_age_high,basis_low,False,False,False,False
8413,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8413,would_submit,,pass,-1.14088282,1.14088282,sell,60664.04364687,60665,9.56353128,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8431,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8431,would_submit,,pass,-1.0420908,1.0420908,sell,60664.08316368,60665,9.1683632,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8440,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8440,would_submit,,pass,-1.03990552,1.03990552,sell,60658.08403779,60659,9.15962208,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8455,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8455,would_submit,,pass,1.07124108,1.07124108,buy,60648.92849643,60648,9.28496432,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8456,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8456,would_submit,,pass,1.07026396,1.07026396,buy,60648.92810558,60648,9.28105584,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8493,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8493,would_submit,,pass,1.0866692,1.0866692,buy,60666.93466768,60666,9.3466768,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
8494,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8494,would_submit,,pass,1.08853974,1.08853974,buy,60666.9354159,60666,9.35415896,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
8495,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8495,would_submit,,pass,1.08831874,1.08831874,buy,60666.9353275,60666,9.35327496,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8496,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8496,would_submit,,pass,1.08026698,1.08026698,buy,60666.93210679,60666,9.32106792,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8519,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8519,would_submit,,pass,-1.01105658,1.01105658,sell,60664.09557737,60665,9.04422632,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8547,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8547,would_submit,,pass,-1.1368952,1.1368952,sell,60660.04524192,60661,9.5475808,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8555,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8555,would_submit,,pass,1.07121939,1.07121939,buy,60660.92848776,60660,9.28487756,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8556,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8556,would_submit,,pass,1.07018109,1.07018109,buy,60660.92807244,60660,9.28072436,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8557,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8557,would_submit,,pass,1.07616197,1.07616197,buy,60660.93046479,60660,9.30464788,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
8559,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8559,would_submit,,pass,1.07489559,1.07489559,buy,60660.92995824,60660,9.29958236,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8563,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8563,would_submit,,pass,1.07402413,1.07402413,buy,60660.92960965,60660,9.29609652,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8679,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8679,would_submit,,pass,1.02959218,1.02959218,buy,60667.91183687,60667,9.11836872,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8700,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8700,would_submit,,pass,1.02411368,1.02411368,buy,60676.90964547,60676,9.09645472,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8701,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8701,would_submit,,pass,1.01080134,1.01080134,buy,60676.90432054,60676,9.04320536,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8703,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8703,would_submit,,pass,1.00612446,1.00612446,buy,60676.90244978,60676,9.02449784,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8704,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8704,would_submit,,pass,1.00602624,1.00602624,buy,60676.9024105,60676,9.02410496,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8728,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8728,would_submit,,pass,-1.16306714,1.16306714,sell,60676.03477314,60677,9.65226856,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8729,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8729,would_submit,,pass,-1.0084014,1.0084014,sell,60676.09663944,60677,9.0336056,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8731,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8731,would_submit,,pass,-1.07306483,1.07306483,sell,60676.07077407,60677,9.29225932,1.5,touch,Alo,True,-20,20,18.5,binance_source_age_low,basis_low,False,False,False,False
8745,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8745,would_submit,,pass,-1.11782495,1.11782495,sell,60671.05287002,60672,9.4712998,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
8746,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8746,would_submit,,pass,-1.08197218,1.08197218,sell,60671.06721113,60672,9.32788872,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
8747,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8747,would_submit,,pass,-1.14917714,1.14917714,sell,60671.04032914,60672,9.59670856,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8748,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8748,would_submit,,pass,-1.15165786,1.15165786,sell,60671.03933686,60672,9.60663144,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8749,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8749,would_submit,,pass,-1.15236686,1.15236686,sell,60671.03905326,60672,9.60946744,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
8751,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8751,would_submit,,pass,-1.0871071,1.0871071,sell,60671.06515716,60672,9.3484284,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
8754,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8754,would_submit,,pass,-1.16570622,1.16570622,sell,60671.03371751,60672,9.66282488,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8756,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8756,would_submit,,pass,-1.0493771,1.0493771,sell,60671.08024916,60672,9.1975084,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8758,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8758,would_submit,,pass,-1.13029264,1.13029264,sell,60671.04788294,60672,9.52117056,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8782,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8782,would_submit,,pass,-1.05194797,1.05194797,sell,60662.07922081,60663,9.20779188,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8786,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8786,would_submit,,pass,-3.14583149,3.14583149,sell,60661.2416674,60663,17.58332596,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8792,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8792,would_submit,,pass,-1.01228564,1.01228564,sell,60662.09508574,60663,9.04914256,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8796,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8796,would_submit,,pass,-1.08963862,1.08963862,sell,60662.06414455,60663,9.35855448,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8797,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8797,would_submit,,pass,-1.08184545,1.08184545,sell,60662.06726182,60663,9.3273818,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8798,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8798,would_submit,,pass,-1.08524126,1.08524126,sell,60662.0659035,60663,9.34096504,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8799,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8799,would_submit,,pass,-1.07289785,1.07289785,sell,60662.07084086,60663,9.2915914,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8800,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8800,would_submit,,pass,-1.09056733,1.09056733,sell,60662.06377307,60663,9.36226932,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8801,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8801,would_submit,,pass,-1.09371714,1.09371714,sell,60662.06251314,60663,9.37486856,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8802,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8802,would_submit,,pass,-1.09134407,1.09134407,sell,60662.06346237,60663,9.36537628,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8803,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8803,would_submit,,pass,-1.10941093,1.10941093,sell,60662.05623563,60663,9.43764372,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8804,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8804,would_submit,,pass,-1.10559811,1.10559811,sell,60662.05776076,60663,9.42239244,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8805,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8805,would_submit,,pass,-1.11394545,1.11394545,sell,60662.05442182,60663,9.4557818,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8806,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8806,would_submit,,pass,-1.06566262,1.06566262,sell,60662.07373495,60663,9.26265048,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8829,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8829,would_submit,,pass,-1.07449925,1.07449925,sell,60653.0702003,60654,9.297997,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8830,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8830,would_submit,,pass,-1.14611055,1.14611055,sell,60653.04155578,60654,9.5844422,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8831,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8831,would_submit,,pass,-1.13180631,1.13180631,sell,60653.04727748,60654,9.52722524,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8832,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8832,would_submit,,pass,-1.13431262,1.13431262,sell,60653.04627495,60654,9.53725048,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8833,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8833,would_submit,,pass,-1.13696561,1.13696561,sell,60653.04521376,60654,9.54786244,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8872,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8872,would_submit,,pass,1.04780315,1.04780315,buy,60654.91912126,60654,9.1912126,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_high,False,False,False,False
8876,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8876,would_submit,,pass,1.05668791,1.05668791,buy,60657.92267516,60657,9.22675164,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8877,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8877,would_submit,,pass,1.06582516,1.06582516,buy,60657.92633006,60657,9.26330064,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8878,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8878,would_submit,,pass,1.03666273,1.03666273,buy,60657.91466509,60657,9.14665092,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_high,False,False,False,False
8885,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8885,would_submit,,pass,-1.15276521,1.15276521,sell,60670.03889392,60671,9.61106084,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_low,False,False,False,False
8886,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8886,would_submit,,pass,-1.15683527,1.15683527,sell,60670.03726589,60671,9.62734108,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_low,False,False,False,False
8887,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8887,would_submit,,pass,-1.15764098,1.15764098,sell,60670.03694361,60671,9.63056392,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8901,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8901,would_submit,,pass,-1.16651145,1.16651145,sell,60670.03339542,60671,9.6660458,1.5,touch,Alo,True,-30,30,28.5,binance_source_age_low,basis_low,False,False,False,False
8903,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8903,would_submit,,pass,-1.06888082,1.06888082,sell,60667.07244767,60668,9.27552328,1.5,touch,Alo,True,-80,80,78.5,binance_source_age_low,basis_low,False,False,False,False
8904,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8904,would_submit,,pass,-1.05284769,1.05284769,sell,60667.07886092,60668,9.21139076,1.5,touch,Alo,True,-80,80,78.5,binance_source_age_high,basis_low,False,False,False,False
8905,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8905,would_submit,,pass,-1.05335343,1.05335343,sell,60659.07865863,60660,9.21341372,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8906,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8906,would_submit,,pass,-1.05988722,1.05988722,sell,60659.07604511,60660,9.23954888,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8945,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8945,would_submit,,pass,-1.12920671,1.12920671,sell,60659.04831732,60660,9.51682684,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8949,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8949,would_submit,,pass,-1.1459307,1.1459307,sell,60659.04162772,60660,9.5837228,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
8957,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8957,would_submit,,pass,-2.49714157,2.49714157,sell,60658.50114337,60660,14.98856628,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
8981,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8981,would_submit,,pass,1.03490358,1.03490358,buy,60659.91396143,60659,9.13961432,1.5,touch,Alo,True,60,60,58.5,binance_source_age_low,basis_mid,False,False,False,False
8994,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8994,would_submit,,pass,1.08014943,1.08014943,buy,60666.93205977,60666,9.32059772,1.5,touch,Alo,True,90,90,88.5,binance_source_age_high,basis_high,False,False,False,False
8995,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8995,would_submit,,pass,1.08347616,1.08347616,buy,60675.93339046,60675,9.33390464,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_low,False,False,False,False
8996,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:8996,would_submit,,pass,1.07743634,1.07743634,buy,60675.93097454,60675,9.30974536,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_high,basis_low,False,False,False,False
9010,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:9010,would_submit,,pass,-1.10088815,1.10088815,sell,60675.05964474,60676,9.4035526,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
9011,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:9011,would_submit,,pass,-1.10489668,1.10489668,sell,60675.05804133,60676,9.41958672,1.5,touch,Alo,True,0,-0,-1.5,binance_source_age_high,basis_mid,False,False,False,False
9019,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:9019,would_submit,,pass,1.04112571,1.04112571,buy,60687.91645028,60687,9.16450284,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_mid,basis_mid,False,False,False,False
9020,xemm_0627_t001_hlfast_utc17_c,low_activity_liquidity,xemm_0627_t001_hlfast_utc17_c:9020,would_submit,,pass,1.06659985,1.06659985,buy,60687.92663994,60687,9.2663994,1.5,touch,Alo,True,0,0,-1.5,binance_source_age_low,basis_mid,False,False,False,False
